scenario_id,method,time,candidate_id,coverage_ratio,inspected_targets,total_targets,required_covered_count,required_target_count,required_coverage_ratio,covered_target_ids,record_basis
required09_test_000,adaptive_rollout_adp,150.0,cand_0005,0.04142284395801456,2,41,1,9,0.1111111111111111,mesh_00001;mesh_00005,planned_visibility_not_execution_credit
required09_test_000,adaptive_rollout_adp,300.0,cand_0000,0.062134265937021836,3,41,2,9,0.2222222222222222,mesh_00001;mesh_00005;mesh_00007,planned_visibility_not_execution_credit
required09_test_000,adaptive_rollout_adp,450.0,cand_0070,0.1337234496671767,5,41,2,9,0.2222222222222222,mesh_00001;mesh_00005;mesh_00007;mesh_00010;mesh_00088,planned_visibility_not_execution_credit
required09_test_000,adaptive_rollout_adp,600.0,cand_0068,0.2467354773553461,9,41,2,9,0.2222222222222222,mesh_00001;mesh_00005;mesh_00006;mesh_00007;mesh_00008;mesh_00010;mesh_00039;mesh_00041;mesh_00088,planned_visibility_not_execution_credit
required09_test_000,adaptive_rollout_adp,750.0,cand_0021,0.40117034900153004,15,41,4,9,0.4444444444444444,mesh_00001;mesh_00005;mesh_00006;mesh_00007;mesh_00008;mesh_00010;mesh_00019;mesh_00020;mesh_00024;mesh_00028;mesh_00029;mesh_00033;mesh_00039;mesh_00041;mesh_00088,planned_visibility_not_execution_credit
required09_test_000,adaptive_rollout_adp,900.0,cand_0015,0.46330461493855196,18,41,5,9,0.5555555555555556,mesh_00001;mesh_00005;mesh_00006;mesh_00007;mesh_00008;mesh_00010;mesh_00015;mesh_00016;mesh_00019;mesh_00020;mesh_00024;mesh_00025;mesh_00028;mesh_00029;mesh_00033;mesh_00039;mesh_00041;mesh_00088,planned_visibility_not_execution_credit
required09_test_000,adaptive_rollout_adp,1050.0,cand_0052,0.5970280646057285,23,41,7,9,0.7777777777777778,mesh_00001;mesh_00005;mesh_00006;mesh_00007;mesh_00008;mesh_00010;mesh_00015;mesh_00016;mesh_00019;mesh_00020;mesh_00024;mesh_00025;mesh_00028;mesh_00029;mesh_00033;mesh_00039;mesh_00041;mesh_00048;mesh_00049;mesh_00055;mesh_00059;mesh_00060;mesh_00088,planned_visibility_not_execution_credit
required09_test_000,adaptive_rollout_adp,1200.0,cand_0062,0.6893286703148908,26,41,8,9,0.8888888888888888,mesh_00001;mesh_00005;mesh_00006;mesh_00007;mesh_00008;mesh_00010;mesh_00015;mesh_00016;mesh_00019;mesh_00020;mesh_00024;mesh_00025;mesh_00028;mesh_00029;mesh_00033;mesh_00039;mesh_00041;mesh_00048;mesh_00049;mesh_00055;mesh_00059;mesh_00060;mesh_00068;mesh_00070;mesh_00079;mesh_00088,planned_visibility_not_execution_credit
required09_test_000,adaptive_rollout_adp,1350.0,cand_0045,0.7721743582309198,30,41,9,9,1.0,mesh_00001;mesh_00005;mesh_00006;mesh_00007;mesh_00008;mesh_00010;mesh_00015;mesh_00016;mesh_00019;mesh_00020;mesh_00024;mesh_00025;mesh_00028;mesh_00029;mesh_00033;mesh_00039;mesh_00041;mesh_00048;mesh_00049;mesh_00052;mesh_00053;mesh_00055;mesh_00059;mesh_00060;mesh_00064;mesh_00065;mesh_00068;mesh_00070;mesh_00079;mesh_00088,planned_visibility_not_execution_credit
