scenario_id,method,action,candidate_id,sample,time,ax,ay,az,record_basis
required09_test_000,adaptive_rollout_adp,2,cand_0000,16,201.0,0.0020827391969967983,-0.0035078676049144107,-0.00025249899893596767,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,17,204.0,0.0037208809856371415,-0.00557909104110021,-0.0004356708505835541,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,18,207.0,0.005345053812710706,-0.007661387109825076,-0.0006188376833449914,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,19,210.0,0.006955238967903284,-0.00975466092338941,-0.0008019973871560432,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,20,213.0,0.008551417902037292,-0.011858817467631089,-0.0009851478520345996,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,21,216.0,0.010133572227285467,-0.01397376160301994,-0.001168286968104982,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,22,219.0,0.01170168371738268,-0.016099398065753827,-0.001351412625622249,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,23,222.0,0.013255734307835916,-0.018235631468856005,-0.0015345227149965008,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,24,225.0,0.01479570609613236,-0.02038236630327399,-0.0017176151268171796,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,25,228.0,0.016321581341945644,-0.022539506938979856,-0.0019006877518773736,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,26,231.0,0.017833342467340196,-0.024706957626071835,-0.0020837384811981103,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,27,234.0,0.01933097205697377,-0.02688462249587735,-0.002266765206052656,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,28,237.0,0.020814452858298034,-0.029072405562057445,-0.002449765817990804,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,29,240.0,0.022283767781757332,-0.03127021072171251,-0.002632738208863168,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,30,243.0,0.00018373859504804585,0.0,2.462726522862903e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,31,246.0,0.00018373859504804585,0.0,2.462726522862903e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,32,249.0,0.00018373859504804585,0.0,2.462726522862903e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,33,252.0,0.00018373859504804585,0.0,2.462726522862903e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,34,255.0,0.00018373859504804585,0.0,2.462726522862903e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,35,258.0,0.00018373859504804585,0.0,2.462726522862903e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,36,261.0,0.00018373859504804585,0.0,2.462726522862903e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,37,264.0,0.00018373859504804585,0.0,2.462726522862903e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,38,267.0,0.00018373859504804585,0.0,2.462726522862903e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,39,270.0,0.00018373859504804585,0.0,2.462726522862903e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,40,273.0,0.00018373859504804585,0.0,2.462726522862903e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,41,276.0,0.00018373859504804585,0.0,2.462726522862903e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,42,279.0,0.00018373859504804585,0.0,2.462726522862903e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,43,282.0,0.00018373859504804585,0.0,2.462726522862903e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,44,285.0,0.00018373859504804585,0.0,2.462726522862903e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,45,288.0,0.00018373859504804585,0.0,2.462726522862903e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,46,291.0,0.00018373859504804585,0.0,2.462726522862903e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,47,294.0,0.00018373859504804585,0.0,2.462726522862903e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,48,297.0,0.00018373859504804585,0.0,2.462726522862903e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,2,cand_0000,49,300.0,0.00018373859504804585,0.0,2.462726522862903e-05,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,0,303.0,0.018290596313935384,0.015134870216849164,0.007406208686744014,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,1,306.0,0.0170663982456401,0.014056570359584613,0.006897961283700966,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,2,309.0,0.015835498510195445,0.01298660335767905,0.006389634416809682,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,3,312.0,0.014597911287447573,0.011925014655304707,0.005881233941946616,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,4,315.0,0.013353650834281845,0.010871849600116612,0.005372765715836165,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,5,318.0,0.012102731484458583,0.009827153442730186,0.004864235595983221,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,6,321.0,0.010845167648447977,0.00879097133619997,0.004355649440605679,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,7,324.0,0.009580973813264037,0.007763348335499458,0.0038470131085669695,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,8,327.0,0.008310164542297731,0.006744329397002074,0.003338332459308542,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,9,330.0,0.007032754475149212,0.005733959377963271,0.0028296133527823822,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,10,333.0,0.005748758327459156,0.004732283036003788,0.002320861649383499,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,11,336.0,0.004458190890739272,0.0037393450285940454,0.0018120832098824135,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,3,cand_0070,12,339.0,0.0031610670322018645,0.002755189912539687,0.001303283895357642,planned_command_not_execution
