method,sequence,candidate_id,viewpoint_x,viewpoint_y,viewpoint_z,new_target_count,cumulative_coverage,score,transfer_delta_v,transfer_min_clearance,transfer_tracking_error,transfer_dynamic_cost,coverage_gain_area,coverage_per_delta_v,transfer_feasible
set_cover_cw_tour,18,cand_0265,-27.734549719797347,-13.386988360385955,-33.06360141524905,1,0.9055555555555556,-0.050046419865934944,0.277502623824701,31.654098894245344,22.47795740061343,5.433545451233923,96.43041347793041,347.49369987523335,True
set_cover_cw_tour,19,cand_0263,4.979320015981793,-30.101111456751134,-36.64389412442733,3,0.9222222222222223,9.102552556921456,0.45184037030684204,30.074849326076354,28.783763142589223,7.4402792172002705,289.29124043379124,640.2509811979291,True
set_cover_cw_tour,20,cand_0348,-39.55255253665487,-8.736424443640386,-0.41451444396547965,1,0.9277777777777778,-5.134111959979783,0.6555952352179253,19.196145454449788,40.33643287331818,10.538534093286898,96.43041347793041,147.08833789171172,True
set_cover_cw_tour,21,cand_0323,46.10407354005372,-22.26108509478983,-4.318872254161317,5,0.9555555555555556,12.070089651319385,0.8865399248368565,7.762700267727588,60.80764213555483,15.378075208584152,482.1520673896521,543.8582672724853,True
set_cover_cw_tour,22,cand_0136,45.70576859626182,-11.52524220831843,31.813721663173087,5,0.9833333333333333,17.321253795656027,0.5547537208774377,7.532344058274379,41.18754549306001,10.18752679313799,482.1520673896521,869.1281360439481,True
proposed_safe_cw_nbv,0,cand_0049,-7.045264923198928,5.883516855980156,50.12560193454411,23,0.12777777777777777,154.02282711416754,0.6080703753992593,17.71742343767402,45.54832666991645,11.239050677581258,2217.8995099923995,3647.438848728859,True
proposed_safe_cw_nbv,1,cand_0108,-5.0987407723577105,46.57470631682915,50.22344983842683,24,0.2611111111111111,154.6067362812796,0.4957249558317377,16.490157639022705,46.62375910126279,10.87090141738599,2314.32992347033,4668.576589184014,True
proposed_safe_cw_nbv,2,cand_0262,4.873724918775352,49.79132385068917,-38.62367541313248,24,0.39444444444444443,146.60318027673344,0.8942227683588386,25.907708645324746,71.71784230095764,17.380325455966567,2314.32992347033,2588.0910276058003,True
proposed_safe_cw_nbv,3,cand_0309,52.011079627956526,0.13432077182919241,2.826866960760392,23,0.5222222222222223,141.93654166832476,0.9054566511726616,18.07259164277439,53.64092322457748,14.182649436287253,2217.8995099923995,2449.48171413837,True
proposed_safe_cw_nbv,4,cand_0179,-3.955595074113498,4.777135400934392,-50.10778702484613,21,0.6388888888888888,110.45768738526722,0.8229345931028905,12.10140689062423,49.492744233370814,13.023366927521199,2025.0386830365387,2460.7528958055973,True
proposed_safe_cw_nbv,5,cand_0090,31.67165061717508,48.02885704878243,50.22345348574972,13,0.7111111111111111,62.864721569987864,1.0757155660752469,12.534894241439096,79.54413343023788,19.696521847819053,1253.5953752130954,1165.359519512062,True
proposed_safe_cw_nbv,6,cand_0000,-33.54224661460412,-30.38154565087348,10.206137039557655,11,0.7722222222222223,45.966304032680775,1.1578269950636062,10.56044217893635,70.44110304582811,18.46853352356709,1060.7345482572346,916.1425262838704,True
proposed_safe_cw_nbv,7,cand_0163,-7.097221879659249,37.171116282966615,15.713141910503165,6,0.8055555555555556,32.609990403728915,0.8246065927098714,2.5121812914028574,29.335496845406038,9.403422395722444,578.5824808675825,701.6466833792952,True
proposed_safe_cw_nbv,8,cand_0190,30.55446961693741,46.61339130762494,-50.223434991891416,8,0.85,37.702195527861804,0.7667880628283669,12.692114526089508,65.34670895113241,15.596347925345668,771.4433078234433,1006.0710973745538,True
proposed_safe_cw_nbv,9,cand_0260,-11.972201504746215,48.06972365412326,-39.75389886818005,5,0.8777777777777778,27.950494708902838,0.6134966288174991,25.598016796327165,26.992930850726427,7.926210697218252,482.1520673896521,785.908258891315,True
proposed_safe_cw_nbv,10,cand_0248,-0.7308728933334351,48.06888490512896,-33.796908562163935,1,0.8833333333333333,16.275594546415682,0.1860348732192994,41.809122722267915,3.9730596745404294,1.6453251075137743,96.43041347793041,518.3458983212114,True
proposed_safe_cw_nbv,11,cand_0187,11.818952361345291,38.61339268533293,-50.222602492065,1,0.8888888888888888,14.006872559893077,0.2534124615480821,45.48861651025805,16.72418205902823,4.277415078365491,96.43041347793041,380.5275119023058,True
proposed_safe_cw_nbv,12,cand_0284,33.4802583657718,-28.13907511581333,-26.150632941007476,4,0.9111111111111111,16.384094995595362,0.7458446737355949,30.66902247568388,61.64043748959233,14.824502116804593,385.72165391172166,517.16083454725,True
proposed_safe_cw_nbv,13,cand_0157,29.37735084029673,-21.0528413750527,17.295691201833147,4,0.9333333333333333,19.15145366041581,0.5897369540172124,8.253511926831434,44.33441587439704,10.928879627477528,385.72165391172166,654.0571203554997,True
proposed_safe_cw_nbv,14,cand_0324,52.450897114026844,-27.13118062987147,-4.318878331188337,2,0.9444444444444444,14.974087041612766,0.44325342778960736,8.190374519869666,23.28303014648992,6.407212565316222,192.86082695586083,435.10284380113865,True
proposed_safe_cw_nbv,15,cand_0136,45.70576859626182,-11.52524220831843,31.813721663173087,2,0.9555555555555556,10.078105488978183,0.468050809319565,14.612147235210376,28.658483908286826,7.498781150089453,192.86082695586083,412.05104897956437,True
proposed_safe_cw_nbv,16,cand_0037,11.361662352088535,0.8060565387497054,49.158967421966125,1,0.9611111111111111,2.209982265497645,0.4805135055145746,11.192197843891519,37.706847761097976,9.189800124570509,96.43041347793041,200.6820045040452,True
proposed_safe_cw_nbv,17,cand_0101,-32.498044955730066,4.764090804067137,56.18482602297312,1,0.9666666666666667,0.2707056053520646,0.5285742053547877,15.561547864275042,47.78213937538262,11.24365611434281,96.43041347793041,182.434958991623,True
proposed_safe_cw_nbv,18,cand_0004,-24.735234048241363,-33.23939298381248,-11.331014724194022,1,0.9722222222222222,1.5517932434334032,0.850396620866001,11.277372001173157,58.278873314097915,14.742180300867629,96.43041347793041,113.39463388240013,True
proposed_safe_cw_nbv,19,cand_0348,-39.55255253665487,-8.736424443640386,-0.41451444396547965,2,0.9833333333333333,12.99946369783202,0.4582830320851285,9.737876371863909,20.964465900643575,6.0650190225414855,192.86082695586083,420.83344451652295,True
coverage_greedy,0,cand_0108,-5.0987407723577105,46.57470631682915,50.22344983842683,24,0.13333333333333333,132.42238021790726,0.8679842454887244,9.869302135562243,75.32208942245332,17.897897323485218,2314.32992347033,2666.327108468692,True
coverage_greedy,1,cand_0262,4.873724918775352,49.79132385068917,-38.62367541313248,24,0.26666666666666666,132.5088097126329,0.9742910017938536,11.723763141076525,67.90721027162607,17.09475285786196,2314.32992347033,2375.3990534750005,True
coverage_greedy,2,cand_0049,-7.045264923198928,5.883516855980156,50.12560193454411,23,0.39444444444444443,127.2345048635282,1.046681980634874,16.383055873904528,56.56652219515414,15.415383898302114,2217.8995099923995,2118.981267497424,True
coverage_greedy,3,cand_0309,52.011079627956526,0.13432077182919241,2.826866960760392,23,0.5222222222222223,127.18202111727918,0.8737056423582357,7.845458751285955,50.14940615294586,13.395421319321432,2217.8995099923995,2538.497409729465,True
coverage_greedy,4,cand_0179,-3.955595074113498,4.777135400934392,-50.10778702484613,21,0.6388888888888888,115.97320406374715,0.8280727482123205,2.4728178021035827,57.02295755971652,14.404496101810574,2025.0386830365387,2445.484031938354,True
coverage_greedy,5,cand_0090,31.67165061717508,48.02885704878243,50.22345348574972,13,0.7111111111111111,71.40748395890479,1.0947965027909379,10.044956891322244,77.7828321321102,19.474892297734527,1253.5953752130954,1145.0487574789793,True
coverage_greedy,6,cand_0000,-33.54224661460412,-30.38154565087348,10.206137039557655,11,0.7722222222222223,60.375625989069164,1.1553611140306923,10.224848899670109,69.61473268985162,18.30745745432675,1060.7345482572346,918.0978443671734,True
coverage_greedy,7,cand_0190,30.55446961693741,46.61339130762494,-50.223434991891416,8,0.8166666666666667,43.61581044752625,1.161716510938186,-2.932556822431405,78.42377903694286,371.83168147310926,771.4433078234433,664.0546988528523,False
coverage_greedy,8,cand_0163,-7.097221879659249,37.171116282966615,15.713141910503165,6,0.85,32.966695233714276,0.931366200527568,7.455035250921636,35.04176782176539,10.96434921055561,578.5824808675825,621.2191085953593,True
coverage_greedy,9,cand_0260,-11.972201504746215,48.06972365412326,-39.75389886818005,5,0.8777777777777778,27.36244554887503,0.6334970293847819,17.40161394150772,34.4578153117058,9.369891903030954,482.1520673896521,761.0960194365744,True
coverage_greedy,10,cand_0284,33.4802583657718,-28.13907511581333,-26.150632941007476,4,0.9,21.43814676744433,0.901966331632543,19.819579252315673,67.04101320349521,16.57721403479185,385.72165391172166,427.6452904994495,True
coverage_greedy,11,cand_0157,29.37735084029673,-21.0528413750527,17.295691201833147,4,0.9222222222222223,21.646245529984984,0.6214641239827036,5.6145885096585175,41.5205328343549,10.5810165300974,385.72165391172166,620.6660031150196,True
coverage_greedy,12,cand_0125,19.442672242485155,-15.449789767472712,62.59325511603983,3,0.9388888888888889,15.997058099394366,0.5354994643355276,5.9851411252133735,49.230074381661765,11.538910710376756,289.29124043379124,540.2269464316964,True
coverage_greedy,13,cand_0008,-51.787877022841826,-1.4044143565969915,-17.05370694269198,3,0.9555555555555556,15.776215245849066,1.0362153006217745,6.088519517539975,79.55821163969182,19.5015545982534,289.29124043379124,279.1806299908946,True
coverage_greedy,14,cand_0324,52.450897114026844,-27.13118062987147,-4.318878331188337,2,0.9666666666666667,10.425553040178823,1.1543270101805714,-2.0369936454338564,66.77613973920607,262.2305776560227,192.86082695586083,167.07642223990896,False
coverage_greedy,15,cand_0265,-27.734549719797347,-13.386988360385955,-33.06360141524905,1,0.9722222222222222,5.10033671124831,0.9358368134004427,0.770533776255971,44.124568811026705,12.62160645298702,96.43041347793041,103.04191083009687,True
coverage_greedy,16,cand_0181,5.065151452973264,5.899295876977585,-50.095757612033914,1,0.9777777777777777,5.139435354433775,0.5122157905566496,12.947364497152567,30.862350070215133,8.116301965421972,96.43041347793041,188.2613055976561,True
coverage_greedy,17,cand_0343,-2.149501039681054,27.986197423710724,-29.06888261402198,1,0.9833333333333333,5.224054991896386,0.3999542655250803,24.18214646113995,24.581208820002775,6.424388915225901,96.43041347793041,241.10360056125833,True
safe_coverage_greedy,0,cand_0098,13.512606841921807,48.02987937129974,48.498963894840486,24,0.13333333333333333,133.33333333333334,0.8779696975135834,6.401412207791553,76.62821126685904,18.182926515602546,2314.32992347033,2636.002051123779,True
safe_coverage_greedy,1,cand_0212,-6.504154582846726,48.06838415390501,-50.223446252734206,24,0.26666666666666666,133.33333333333334,1.0701948009728728,8.481791967841193,77.29320129495757,19.263750237956728,2314.32992347033,2162.5314581667394,True
safe_coverage_greedy,2,cand_0049,-7.045264923198928,5.883516855980156,50.12560193454411,23,0.39444444444444443,127.77777777777779,1.151124938717202,14.759760685060613,62.014824811774055,16.91829315970534,2217.8995099923995,1926.7235339927538,True
safe_coverage_greedy,3,cand_0309,52.011079627956526,0.13432077182919241,2.826866960760392,23,0.5222222222222223,127.77777777777779,0.8884232438423604,8.334352058690747,50.667143676510044,13.56220208098361,2217.8995099923995,2496.4447129953055,True
safe_coverage_greedy,4,cand_0179,-3.955595074113498,4.777135400934392,-50.10778702484613,21,0.6388888888888888,116.66666666666666,0.8296296342600671,2.820921080862372,55.31019717186742,14.10398366223647,2025.0386830365387,2440.894827536672,True
