time,minimum_distance,safety_margin,clearance,is_safe,in_caution_zone,nearest_primitive,filter_active,filter_reason,ax_nom,ay_nom,az_nom,ax_safe,ay_safe,az_safe
1788927604.4236305,25.098364247587753,2.0,22.298364247587752,True,False,main_truss,False,pass_through,0.0009479077575760573,0.005620964713034312,0.030213235875775447,0.0009479077575760573,0.005620964713034312,0.030213235875775447
1788927604.4736629,25.147170139785086,2.0,22.347170139785085,True,False,main_truss,False,pass_through,0.0009483499025779237,0.005624080890367849,0.030229824118953218,0.0009483499025779237,0.005624080890367849,0.030229824118953218
1788927604.5237317,25.195920639306195,2.0,22.395920639306194,True,False,main_truss,False,pass_through,0.0009488613409826952,0.005627424523962139,0.0302476584651297,0.0009488613409826952,0.005627424523962139,0.0302476584651297
1788927604.5738258,25.24461554458684,2.0,22.44461554458684,True,False,main_truss,False,pass_through,0.0009492988404034269,0.005630337354110782,0.030263187308842993,0.0009492988404034269,0.005630337354110782,0.030263187308842993
1788927604.6239064,25.293254656843214,2.0,22.493254656843213,True,False,main_truss,False,pass_through,0.0009496435538779231,0.0056327340929576844,0.03027595021123933,0.0009496435538779231,0.0056327340929576844,0.03027595021123933
1788927604.6736035,25.341837784774576,2.0,22.541837784774575,True,False,main_truss,False,pass_through,0.0009499476069143052,0.005634856372716701,0.030287250459883595,0.0009499476069143052,0.005634856372716701,0.030287250459883595
1788927604.723626,25.390364743563428,2.0,22.590364743563427,True,False,main_truss,False,pass_through,0.0009501966308541068,0.005636639490712078,0.030296738681340637,0.0009501966308541068,0.005636639490712078,0.030296738681340637
1788927604.7735538,25.43883535374312,2.0,22.63883535374312,True,False,main_truss,False,pass_through,0.0009504031270032061,0.005638142502188244,0.030304733175955886,0.0009504031270032061,0.005638142502188244,0.030304733175955886
1788927604.823645,25.487249441222982,2.0,22.68724944122298,True,False,main_truss,False,pass_through,0.0009506395430534846,0.005639700592482518,0.030313041959861002,0.0009506395430534846,0.005639700592482518,0.030313041959861002
1788927604.8737228,25.535606834773052,2.0,22.73560683477305,True,False,main_truss,False,pass_through,0.0009507814829712069,0.005640742142991077,0.03031858087931516,0.0009507814829712069,0.005640742142991077,0.03031858087931516
1788927604.9237049,25.58390736751228,2.0,22.783907367512278,True,False,main_truss,False,pass_through,0.0009508828947667902,0.0056415170758847616,0.030322697967085272,0.0009508828947667902,0.0056415170758847616,0.030322697967085272
1788927604.9736428,25.63215087894168,2.0,22.83215087894168,True,False,main_truss,False,pass_through,0.0009509728427399042,0.005642160663948894,0.030326122730817313,0.0009509728427399042,0.005642160663948894,0.030326122730817313
1788927605.0234735,25.68033721248624,2.0,22.88033721248624,True,False,main_truss,False,pass_through,0.0009509520541470199,0.005642216959740992,0.03032639507086494,0.0009509520541470199,0.005642216959740992,0.03032639507086494
1788927605.073717,25.728466217522424,2.0,22.928466217522423,True,False,main_truss,False,pass_through,0.0009509367353853462,0.005642222625113697,0.030326409982329754,0.0009509367353853462,0.005642222625113697,0.030326409982329754
1788927605.1237302,25.77653774885553,2.0,22.97653774885553,True,False,main_truss,False,pass_through,0.0009508600911940493,0.005641871284659822,0.03032451430921324,0.0009508600911940493,0.005641871284659822,0.03032451430921324
1788927605.173695,25.824551665244215,2.0,23.024551665244214,True,False,main_truss,False,pass_through,0.0009507893438406403,0.005641473911283282,0.03032238547073181,0.0009507893438406403,0.005641473911283282,0.03032238547073181
1788927605.2236903,25.872507829359325,2.0,23.072507829359324,True,False,main_truss,False,pass_through,0.0009506422125592684,0.0056406527560483,0.030317985260882037,0.0009506422125592684,0.0056406527560483,0.030317985260882037
1788927605.2735817,25.92040610819744,2.0,23.12040610819744,True,False,main_truss,False,pass_through,0.0009504644269021577,0.005639619744982034,0.030312456752238957,0.0009504644269021577,0.005639619744982034,0.030312456752238957
1788927605.3238096,25.968246374126206,2.0,23.168246374126205,True,False,main_truss,False,pass_through,0.0009502316008698058,0.00563826379013533,0.03030520037265527,0.0009502316008698058,0.00563826379013533,0.03030520037265527
1788927605.3737128,26.016028504232406,2.0,23.216028504232405,True,False,main_truss,False,pass_through,0.0009499794270069284,0.005636750544085368,0.03029710955863518,0.0009499794270069284,0.005636750544085368,0.03029710955863518
1788927605.423601,26.063752379963958,2.0,23.263752379963957,True,False,main_truss,False,pass_through,0.0009492343696300322,0.005632899814965477,0.030276422006909175,0.0009492343696300322,0.005632899814965477,0.030276422006909175
1788927605.473569,26.111417899963985,2.0,23.311417899963985,True,False,main_truss,False,pass_through,0.0009493810927899141,0.0056330914135575135,0.030277556316734084,0.0009493810927899141,0.0056330914135575135,0.030277556316734084
1788927605.523382,26.15902495329426,2.0,23.35902495329426,True,False,main_truss,False,pass_through,0.0009489710119825065,0.005630653454176413,0.03026451766674206,0.0009489710119825065,0.005630653454176413,0.03026451766674206
1788927605.573717,26.20657342126829,2.0,23.406573421268288,True,False,main_truss,False,pass_through,0.0009486110490545893,0.005628382951942673,0.030252395611090423,0.0009486110490545893,0.005628382951942673,0.030252395611090423
1788927605.6239572,26.2540632021512,2.0,23.4540632021512,True,False,main_truss,False,pass_through,0.0009480955098503469,0.0056253334957673306,0.03023608406143715,0.0009480955098503469,0.0056253334957673306,0.03023608406143715
1788927605.6738486,26.3014941993547,2.0,23.5014941993547,True,False,main_truss,False,pass_through,0.0009477153322163295,0.005622846451239044,0.030222819403795318,0.0009477153322163295,0.005622846451239044,0.030222819403795318
1788927605.7237759,26.348866318906456,2.0,23.548866318906455,True,False,main_truss,False,pass_through,0.0009472307365871342,0.005619818358261018,0.030206648282548793,0.0009472307365871342,0.005619818358261018,0.030206648282548793
1788927605.7737494,26.39617946791842,2.0,23.596179467918418,True,False,main_truss,False,pass_through,0.0009467120442589274,0.005616574254273927,0.030189324037082747,0.0009467120442589274,0.005616574254273927,0.030189324037082747
1788927605.8237295,26.443433559545554,2.0,23.643433559545553,True,False,main_truss,False,pass_through,0.0009461175457303986,0.0056129230771524916,0.030169815672087513,0.0009461175457303986,0.0056129230771524916,0.030169815672087513
1788927605.8738222,26.490628512122484,2.0,23.690628512122483,True,False,main_truss,False,pass_through,0.0009455517999883503,0.00560934755192793,0.030150727252416878,0.0009455517999883503,0.00560934755192793,0.030150727252416878
1788927605.9236226,26.537764247290852,2.0,23.73776424729085,True,False,main_truss,False,pass_through,0.000944903740172093,0.0056053370828499345,0.030129303916958058,0.000944903740172093,0.0056053370828499345,0.030129303916958058
1788927605.9739115,26.584840690166764,2.0,23.784840690166764,True,False,main_truss,False,pass_through,0.0009442490299557046,0.0056012412539506945,0.030107431446061518,0.0009442490299557046,0.0056012412539506945,0.030107431446061518
