ros_header_time_s,safe_acceleration_norm_mps2
1788926643.3229864,0.009326319322048908
1788926643.3728905,0.009328082305989607
1788926643.422843,0.009329369350631153
1788926643.4727943,0.009330575245868814
1788926643.5230315,0.009331184027500244
1788926643.5728183,0.009331052281828239
1788926643.6228707,0.009330966307980028
1788926643.6727955,0.009330320223095214
1788926643.7227917,0.008575143860114839
1788926643.7728233,0.008598751267818927
1788926643.8228142,0.008623386174241325
1788926643.8728569,0.00864700156769792
1788926643.9229617,0.008669961612828419
1788926643.972832,0.008692068041292023
1788926644.0229678,0.008713662958493941
1788926644.072781,0.008734670614498494
1788926644.1229057,0.008754349559452495
1788926644.1728084,0.008774115630907811
1788926644.2229125,0.008792236359609448
1788926644.2727969,0.00881031268020668
1788926644.3230143,0.008828246155093415
1788926644.3727937,0.00884457902026624
1788926644.4228337,0.00886106331485862
1788926644.472969,0.008875831742792103
1788926644.5230274,0.008889892532218075
1788926644.5729423,0.008903971353535975
1788926644.622827,0.008916952700591188
1788926644.6729443,0.008929841999422972
1788926644.723,0.008942028189938904
1788926644.7728097,0.008953959917907553
1788926644.8229344,0.008964484761158064
1788926644.8729372,0.008975079602237835
1788926644.922804,0.008984400716554744
1788926644.9728193,0.008994122800370137
1788926645.0228167,0.009002466597367849
1788926645.0729723,0.009010466661823181
1788926645.1232598,0.009018285253646906
1788926645.1728432,0.009025367865585207
1788926645.2228537,0.009031905572237474
1788926645.2728097,0.009037705554441852
1788926645.322794,0.009044368685476199
1788926645.3728428,0.00904879569293231
1788926645.4228694,0.009055201457350455
1788926645.4729037,0.009057594113921806
1788926645.5228686,0.009060378753764009
1788926645.5729182,0.009063379167304
1788926645.622908,0.009066155967994913
1788926645.673006,0.009068673933836209
1788926645.7370205,0.009070000280888946
1788926645.7729344,0.00907144554994988
1788926645.822837,0.009072203189441847
1788926645.8728874,0.009072549638961189
1788926645.922858,0.009072731766510226
1788926645.9729335,0.009072430946130375
1788926646.0230305,0.009071791119292294
1788926646.0729203,0.009070314353526166
1788926646.1228306,0.009070658153090091
1788926646.172917,0.009066987405062739
1788926646.2229445,0.00906586431002541
1788926646.272898,0.009061878002371978
1788926646.3228412,0.009059308973155492
1788926646.373181,0.00905537925728973
1788926646.4228766,0.009051384250993295
1788926646.4728713,0.00904731436946419
1788926646.5228403,0.009042844525639025
1788926646.5728478,0.0090386059391998
1788926646.622851,0.009032684399871808
1788926646.6728506,0.00902787884870432
1788926646.7228262,0.008265487055615814
1788926646.7728248,0.008283605129485259
1788926646.822844,0.008302067311008014
1788926646.872832,0.008318995920428772
1788926646.9228618,0.008335643234759285
1788926646.972872,0.008351645996213668
1788926647.022944,0.008367249770827461
1788926647.0729153,0.008381591074994204
1788926647.122979,0.008395927602810127
1788926647.173019,0.008409424012718082
1788926647.2227592,0.008422320860305532
1788926647.2728477,0.00843539047090648
1788926647.322816,0.008446505820920816
1788926647.3728142,0.008458852956122972
1788926647.4227812,0.008468154552457885
1788926647.4728193,0.008479023264534065
1788926647.522871,0.008487915480319791
1788926647.572948,0.008497136814538262
1788926647.6228302,0.008505070675597371
1788926647.672816,0.008513659113103788
1788926647.7228816,0.008521234918755801
1788926647.7728083,0.008528773060277262
1788926647.822904,0.008534271122187671
1788926647.8728406,0.008540136349893576
1788926647.9228768,0.008545615806843685
1788926647.973013,0.008550625619822996
1788926648.0228505,0.008555077919491045
1788926648.0729604,0.008559241892380935
1788926648.1228724,0.008562776930065208
1788926648.1729734,0.00856579735349947
1788926648.2228775,0.008568767218855454
1788926648.272851,0.00857093477477846
1788926648.3229241,0.008573290900805872
1788926648.3728824,0.008574340453014565
1788926648.4228654,0.008575647664463752
1788926648.4728556,0.00857607856377041
1788926648.5229788,0.008576324576627636
1788926648.5729969,0.008576187858936385
1788926648.6229718,0.008575777836159005
1788926648.6729677,0.008574813562914976
1788926648.722989,0.008573408174158824
1788926648.772875,0.008571779712929842
1788926648.8227887,0.008570136411186332
1788926648.8729098,0.008567337943592764
1788926648.9229198,0.008564800027382597
1788926648.9729588,0.00856158330627779
1788926649.0230055,0.008559466312158285
1788926649.0728517,0.008554335540947899
1788926649.1231525,0.008550230421292621
1788926649.172866,0.008545876572358184
1788926649.2229369,0.008541923101182214
1788926649.2728379,0.008536138687109873
1788926649.322932,0.00853119252155332
1788926649.3730364,0.008525902719538764
1788926649.422839,0.008519138164852221
1788926649.4728446,0.00851293867516137
1788926649.5230324,0.008506621524233789
1788926649.5728514,0.00849940459450643
1788926649.622824,0.00849286852297811
1788926649.6729007,0.008486070160117985
1788926649.7228305,0.00772089460176444
1788926649.7729661,0.007735630370481637
1788926649.8230639,0.007750521500286005
1788926649.8728077,0.007763450351078052
1788926649.9233844,0.007776435711043886
1788926649.9728272,0.00778963098821602
1788926650.0229106,0.007800860415155064
1788926650.0728884,0.007812401311341133
1788926650.12279,0.007825117508989702
1788926650.1728864,0.007833490825786988
1788926650.2228293,0.007843714503197792
1788926650.272827,0.007853621005027272
1788926650.3227987,0.0078633528636235
1788926650.3731792,0.007870448877826368
1788926650.4229724,0.007877748569682532
1788926650.4728706,0.007885463129658505
1788926650.5227916,0.007891882895777214
1788926650.5728476,0.00789953124406684
1788926650.6228383,0.007904469053882424
1788926650.6728294,0.007909755518994284
1788926650.7228749,0.007914958906545401
1788926650.7727768,0.007919441741263961
1788926650.8229012,0.007923906481417095
1788926650.8728588,0.007927427047134282
1788926650.9228234,0.00793194400557237
1788926650.9728217,0.007933648361625434
1788926651.0228183,0.00793650301181973
1788926651.072812,0.007938146775890987
1788926651.1227908,0.00794047004361045
1788926651.1730218,0.007941233669346891
1788926651.2229433,0.007943299394389272
1788926651.2728856,0.007942737240484615
1788926651.322824,0.007943806737495278
1788926651.372832,0.00794553956604652
1788926651.4228084,0.007942421041779332
1788926651.4729629,0.007942274788861794
1788926651.522872,0.00794046199538333
1788926651.5728467,0.00793901743897706
1788926651.622899,0.007937593711675675
1788926651.6728468,0.007934685746038688
1788926651.7229042,0.007932613509523453
1788926651.772916,0.007930411564691457
1788926651.8228319,0.007926715052451728
1788926651.872897,0.007922840194094808
1788926651.9229176,0.007918857563826853
1788926651.9731288,0.007914713254300368
1788926652.0228994,0.007910554643404337
1788926652.0730164,0.007905623952638103
1788926652.1228666,0.007900742667389072
1788926652.17285,0.007896363484371999
1788926652.2229853,0.007890012386386775
1788926652.2730718,0.007884165739546811
1788926652.3229036,0.007878779971325358
1788926652.3728387,0.007872694593539955
1788926652.4228163,0.00786613919492698
1788926652.472821,0.007859009773244802
1788926652.5231118,0.0078513375763667
1788926652.572858,0.007844818374708091
1788926652.6229088,0.007836362782415235
1788926652.6730208,0.007829217322996657
1788926652.7229373,0.007064215262199615
1788926652.772847,0.007075745505765967
1788926652.8229733,0.007088376385528179
1788926652.872896,0.007098721661119545
1788926652.9229164,0.007109618469959156
1788926652.972835,0.007121471381210902
1788926653.022835,0.007129732021315362
1788926653.0729697,0.007139418227030721
1788926653.1231418,0.00714920594947622
1788926653.1728408,0.007157393226922507
1788926653.2228963,0.007165247176355743
1788926653.2728207,0.007172214644266925
1788926653.3228807,0.007180012932567099
1788926653.372826,0.007185746156665592
1788926653.4228287,0.007192101121435555
1788926653.4729788,0.00719780914108212
1788926653.5228956,0.007203091271315515
1788926653.5730472,0.00720813828928921
1788926653.622847,0.00721255492347121
1788926653.6729436,0.00721713751751515
1788926653.7227855,0.0072211047010923785
1788926653.772806,0.007225265736197365
1788926653.8227928,0.007227611116141567
1788926653.872882,0.007229784480856266
1788926653.9228156,0.0072319104884749985
1788926653.9729295,0.007233876821239007
1788926654.022906,0.007235940637828039
1788926654.072964,0.0072362913044079985
1788926654.1229649,0.007239620502774923
1788926654.1728015,0.007238255896052323
1788926654.2229753,0.007238389411023444
1788926654.2728326,0.007237861942431926
1788926654.3230815,0.007237287732440366
1788926654.3734155,0.007236629384721248
1788926654.422815,0.007236710817507108
1788926654.4728878,0.007234362191450523
1788926654.522915,0.007232164246530342
1788926654.5728781,0.0072316970948550705
1788926654.6228397,0.0072279556297642775
1788926654.6728213,0.007225318365500665
1788926654.7234213,0.007223159751421286
1788926654.7729516,0.007220194015693748
1788926654.8229754,0.007216734487332329
1788926654.8729923,0.007212384000791752
1788926654.9229095,0.00720896169724139
1788926654.972905,0.007203454764941091
1788926655.0230021,0.0071994429625982775
1788926655.0729043,0.0071940426416491655
1788926655.1228602,0.007189025807762977
1788926655.1732156,0.007183953176964987
1788926655.2229114,0.007178654833491277
1788926655.2728848,0.007172419043235556
1788926655.322907,0.007166398158377943
1788926655.3728762,0.007161544598927279
1788926655.4228327,0.007154145761201193
1788926655.4728608,0.007147401333554836
1788926655.5228786,0.007140670140226373
1788926655.5728786,0.007132961887910376
1788926655.6230292,0.007125531842001868
1788926655.672922,0.007118177492625483
1788926655.7229624,0.006354573054041857
1788926655.7728546,0.006363716479517025
1788926655.8229785,0.006374144039405914
1788926655.8728428,0.006382913183529612
1788926655.9228127,0.00639220096012157
1788926655.973019,0.006401079399950254
1788926656.0229247,0.006409441800616203
1788926656.0728984,0.0064171477423427565
1788926656.1228313,0.006425438015210143
1788926656.1728084,0.0064321245377129774
1788926656.2229877,0.006438826045851095
1788926656.2728648,0.006445295205415976
1788926656.322887,0.0064510635171387545
1788926656.3729308,0.006456694022405756
1788926656.4228387,0.006462751455669976
1788926656.4727807,0.006466908054150574
1788926656.5229106,0.006471156824489969
1788926656.5728333,0.006474780127470997
1788926656.6228595,0.006480010531312621
1788926656.672793,0.006482317068375972
1788926656.7228353,0.0064858736452172916
1788926656.772806,0.006487927242604702
1788926656.8229706,0.006491191332662173
1788926656.8729079,0.006492795020771866
1788926656.9228954,0.006493795316232399
1788926656.9728105,0.006495180175768957
1788926657.022986,0.006496186558893216
1788926657.0729313,0.006497063789713089
1788926657.1229825,0.006497826520695763
1788926657.172797,0.006497646538619316
1788926657.223163,0.0064978085924484175
1788926657.272884,0.006497634339355678
1788926657.3228753,0.006497727291960462
1788926657.372904,0.0064955850997283045
1788926657.4227965,0.0064967686432053605
1788926657.4728308,0.0064933051907967694
1788926657.5227919,0.006491154156657026
1788926657.5731528,0.006488260246388359
1788926657.6229503,0.006486800238193368
1788926657.6729443,0.0064845940591556
1788926657.7227907,0.006480212761598423
1788926657.7728217,0.006478597143113076
1788926657.8229816,0.006474765868208866
1788926657.8729103,0.006470221051266818
1788926657.922984,0.0064663878562429625
1788926657.9728022,0.006462267741289997
1788926658.022924,0.006457700147423698
1788926658.072854,0.006453307438656238
1788926658.1228344,0.006449825254680487
1788926658.17283,0.00644360793540199
1788926658.2230153,0.006438364692871956
1788926658.272922,0.006432991121450898
1788926658.3228137,0.006427524798038111
1788926658.37333,0.0064214919987211835
1788926658.4228284,0.006415361255613289
1788926658.472871,0.0064104421251811585
1788926658.5228126,0.006403270028831468
1788926658.5729387,0.006396127021109038
1788926658.622989,0.006389487400908308
1788926658.672802,0.006382662351656028
1788926658.722852,0.005617336069120186
1788926658.7728438,0.00562637984159074
1788926658.8229554,0.005635656982798341
1788926658.8728263,0.005643230461990497
1788926658.9228296,0.005653535705160807
1788926658.9729617,0.005659015865950581
1788926659.0229762,0.005666766259981803
1788926659.0728977,0.005672964843084286
1788926659.1229687,0.005680940141140313
1788926659.1729589,0.005685777210601704
1788926659.2230592,0.005691267898459899
1788926659.2728398,0.005697304518583863
1788926659.3228726,0.005702269284923267
1788926659.37294,0.005707123349793672
1788926659.4227898,0.005712430273982579
1788926659.4728968,0.0057152412104534795
1788926659.5229356,0.005719652236640378
1788926659.5727613,0.005722566143456596
1788926659.6229217,0.0057262030859293895
1788926659.6728826,0.005728751670976591
1788926659.722916,0.0057321489858060135
1788926659.7728164,0.005733849329354207
1788926659.8227963,0.005736104624694878
1788926659.872771,0.005736782610125781
1788926659.922904,0.005738278434029735
1788926659.973119,0.0057391366214405645
1788926660.0228639,0.0057400217376543505
1788926660.0729003,0.005740406560611566
1788926660.122853,0.005742474896264185
1788926660.17288,0.005742235806890693
1788926660.223033,0.005740267562533405
1788926660.272884,0.005740850305596185
1788926660.3232837,0.005739153104346922
1788926660.3728366,0.005738650639820116
1788926660.422989,0.005736710832150612
1788926660.4728248,0.005736869649131192
1788926660.5229402,0.005733556833358453
1788926660.5728788,0.005731043202616448
1788926660.6228814,0.0057289588895426315
1788926660.672843,0.005726855624598252
1788926660.7228885,0.005724069412590734
1788926660.7729023,0.005721671723074801
1788926660.8228564,0.0057186668370633326
1788926660.8729677,0.005715180447152071
1788926660.9228973,0.005710852079051851
1788926660.972861,0.0057087025130748694
1788926661.0227647,0.005703920572302459
1788926661.0728076,0.005699624835425707
1788926661.12304,0.005696030436854366
1788926661.1728437,0.005690637877393454
1788926661.2229755,0.00568608589590992
1788926661.272974,0.005681201112300111
1788926661.322886,0.005676410034089132
1788926661.372957,0.005670954003196756
1788926661.4228191,0.005665393185118549
1788926661.4728315,0.005660251045415479
1788926661.5229163,0.005655427769837626
1788926661.5730913,0.0056482578333557285
1788926661.6229808,0.005642315016095956
1788926661.6728523,0.005636599605776964
1788926661.7228687,0.004870860544507037
1788926661.7728016,0.00487906988313642
1788926661.8229928,0.004887017075591516
1788926661.872816,0.004893642691577746
1788926661.9229147,0.004900613376730746
1788926661.9728024,0.004907409222063668
1788926662.023147,0.0049137462665099435
1788926662.0729477,0.004918926734134883
1788926662.1230342,0.004925047731887187
1788926662.1728675,0.004929675605832978
1788926662.2229047,0.004936876205289497
1788926662.2728326,0.004939491003822647
1788926662.3228397,0.0049439716556181415
1788926662.3729239,0.004947812471064598
1788926662.4227984,0.004951763980737275
1788926662.4728255,0.00495536786667484
1788926662.523114,0.004959016405316785
1788926662.5728087,0.004962193719460072
1788926662.6227913,0.0049639430139098665
1788926662.6728919,0.004966708206845687
1788926662.7228923,0.0049684825743859864
1788926662.7728782,0.004970348144872123
1788926662.8229167,0.0049719604150510795
1788926662.8728487,0.004973295797454872
1788926662.922852,0.004975545276976233
1788926662.972916,0.004975286577824558
1788926663.022858,0.0049758937701892105
1788926663.0729792,0.004976435358667478
1788926663.1228342,0.0049765777856597615
1788926663.1730068,0.004976395829251768
1788926663.2229593,0.004976204277542212
1788926663.2729528,0.004975732179970265
1788926663.322844,0.004975007665878318
1788926663.3728478,0.004974437014315421
1788926663.4228785,0.004972971743314741
1788926663.473038,0.004972898597061246
1788926663.5229237,0.004970777648695552
1788926663.5729108,0.004967978712109826
1788926663.6230562,0.0049663445051577075
1788926663.673049,0.004964519796464243
1788926663.7227812,0.004962763958291742
1788926663.772892,0.00495993695272647
1788926663.8228486,0.004956895652576159
1788926663.874217,0.004953690550642286
1788926663.922955,0.004950606300156048
1788926663.9730704,0.004947394380157304
1788926664.0228713,0.004943641261195278
1788926664.072849,0.004940289752785243
1788926664.12286,0.0049366519842463045
1788926664.1728575,0.004934037140642037
1788926664.2228854,0.004929119076268598
1788926664.272885,0.004925259951775027
1788926664.3228207,0.004920622498025324
1788926664.3727927,0.004915605165947041
1788926664.422851,0.004911267167480657
1788926664.4728227,0.004905735098824617
1788926664.5228393,0.004901373049598909
1788926664.5728,0.004895599380762934
1788926664.6228263,0.00489091251984912
1788926664.6728172,0.004885047851958276
1788926664.7228107,0.004120357167436815
1788926664.7730534,0.00412790415304215
1788926664.822804,0.004136069409554529
1788926664.8728535,0.004139423263871196
1788926664.9227948,0.004145596000633625
1788926664.972804,0.004151705220786557
1788926665.0229406,0.004156866186620561
1788926665.0728517,0.0041608279337679984
1788926665.1229882,0.0041656045618673814
1788926665.1730168,0.004170025229090335
1788926665.2230055,0.004174332159017832
1788926665.2729619,0.004178145733206118
1788926665.3230448,0.004181955169905609
1788926665.372882,0.004185233287196448
1788926665.4228733,0.00418824183538294
1788926665.4728627,0.004191682020162409
1788926665.5228477,0.004193999714581569
1788926665.5732243,0.0041982052586981315
1788926665.6229887,0.004198871265314952
1788926665.6728184,0.004200626319629913
1788926665.7228384,0.004202683870449597
1788926665.7728553,0.004206075395030024
1788926665.8228998,0.0042060770168250985
1788926665.8728669,0.0042068130540693915
1788926665.9229376,0.0042076073501052975
1788926665.9728994,0.004208595190250494
1788926666.0230417,0.004208981175576679
1788926666.0728366,0.004209546470172555
1788926666.1227853,0.004211576418000848
1788926666.172946,0.004209846472718863
1788926666.2228923,0.00420915874478835
1788926666.2729456,0.004209112321871681
1788926666.3228478,0.0042085537832425215
1788926666.373087,0.004208487201172734
1788926666.422857,0.004208348486694438
1788926666.4728582,0.004206140298244004
1788926666.5228677,0.004204022947474931
1788926666.572927,0.004204841043957006
1788926666.62295,0.004201296326696967
1788926666.672868,0.004199437934581035
1788926666.7228749,0.0041980868988414815
1788926666.773008,0.004195237820655702
1788926666.8228557,0.004193685860498363
1788926666.872847,0.004190545514854783
1788926666.922859,0.004188006379439068
1788926666.9728827,0.00418525036131962
1788926667.0228481,0.004182161345654378
1788926667.0730097,0.004179232290677372
1788926667.122948,0.0041760883624578134
1788926667.173244,0.004172630031177871
1788926667.2229183,0.00416932073086977
1788926667.2728953,0.004165925536815517
1788926667.3228662,0.004162127398640004
1788926667.3728943,0.00415861320893254
1788926667.4228053,0.004155351733147005
1788926667.47297,0.004151128412375327
1788926667.522915,0.004145934611662125
1788926667.5729008,0.004141574198100811
1788926667.622871,0.004137131117026936
1788926667.6729283,0.00413356516959158
1788926667.722998,0.003368353327008368
1788926667.7728577,0.0033744854979148946
1788926667.8228369,0.003379807100713337
1788926667.8729448,0.003384071517859742
1788926667.9228823,0.003388963787197902
1788926667.9733236,0.00339325937416433
1788926668.0229604,0.00339857734065526
1788926668.0728486,0.0034019179810514002
1788926668.1228857,0.003405679210715758
1788926668.172832,0.003409929677462244
1788926668.2228067,0.0034129189850682176
1788926668.272806,0.0034159460487051077
1788926668.322843,0.0034192666126481993
1788926668.3728046,0.0034228507939680257
1788926668.4228191,0.0034269012219205145
1788926668.472858,0.0034276225264513313
1788926668.523022,0.0034296429821560285
1788926668.5728245,0.0034314210223176525
1788926668.6228535,0.003433853235785004
1788926668.672817,0.0034350382898300827
1788926668.72297,0.003436385555964539
1788926668.7728643,0.0034384538453132076
1788926668.8230464,0.003439709542726362
1788926668.8730795,0.003439587396628958
1788926668.922888,0.0034416101448292986
1788926668.97281,0.003441890975715054
1788926669.022818,0.003443238146960268
1788926669.0728278,0.003442293941071054
1788926669.1228688,0.0034430600554725857
1788926669.17288,0.0034422241550384164
1788926669.222911,0.003441889935080144
1788926669.2728415,0.003441775440937129
1788926669.323022,0.003441542199015349
1788926669.3728442,0.003441518430398875
1788926669.4228232,0.0034400056809754547
1788926669.4730031,0.0034394181703284355
1788926669.5228791,0.0034386794533565797
1788926669.5729496,0.003436762284010538
1788926669.622818,0.003435474273898723
1788926669.6728935,0.003435842020953699
1788926669.722939,0.0034331325900238525
1788926669.7729,0.0034314966584916757
1788926669.8228536,0.003428906024635385
1788926669.8729117,0.00342706608921649
1788926669.9229028,0.0034252091116317445
1788926669.9728868,0.003422635283914704
1788926670.0229347,0.003420636138138741
1788926670.0730073,0.003418140665885592
1788926670.1229172,0.0034155135143638274
1788926670.1728725,0.0034133767436687846
1788926670.2229064,0.003410359096654473
1788926670.2728214,0.003406952087809215
1788926670.322837,0.003403888422462486
1788926670.3730583,0.003400805597934118
1788926670.4231308,0.0033989098183379598
1788926670.472871,0.0033941724038513586
1788926670.5231004,0.0033922284541489348
1788926670.5728035,0.0033878640746648043
1788926670.6229074,0.0033836548954546855
1788926670.672952,0.0033801394575535136
1788926670.7229404,0.0026165739075984136
1788926670.7727888,0.0026209104260150494
1788926670.822821,0.002625123050800619
1788926670.8728116,0.0026291085110450745
1788926670.9228647,0.0026328079016954263
1788926670.9728067,0.0026362773829154387
1788926671.0228772,0.0026414740319092227
1788926671.0730379,0.002643243720166922
1788926671.1227741,0.002646707955698544
1788926671.1730936,0.002648558109322046
1788926671.2228363,0.002651641069028339
1788926671.272923,0.0026543394899465785
1788926671.3228884,0.002657401036953327
1788926671.372793,0.002660414640406492
1788926671.4228117,0.002660772953732795
1788926671.4728167,0.0026632490797404125
1788926671.5229588,0.002664642053381296
1788926671.5728946,0.002666538249325645
1788926671.622957,0.0026678422960155334
1788926671.6727965,0.0026691667333199245
1788926671.722839,0.0026703311832722574
1788926671.7728348,0.0026723466389296795
1788926671.8232002,0.0026726558331909658
1788926671.8728542,0.002673411388880228
1788926671.92294,0.002674066793841679
1788926671.9730585,0.0026748193783477513
1788926672.0228245,0.0026751058089446757
1788926672.0728922,0.0026755872529571887
1788926672.1228204,0.0026756920119213874
1788926672.172852,0.002677070393419386
1788926672.2228506,0.0026761729944317623
1788926672.2727919,0.0026755164097114004
1788926672.3230634,0.0026753695712489994
1788926672.372872,0.002674530419559028
1788926672.4228332,0.0026745916176892657
1788926672.4728582,0.002674438548441109
1788926672.5229158,0.002673408703762053
1788926672.5728323,0.0026715322040627306
1788926672.622878,0.002670587731057254
1788926672.6728327,0.002669460928112655
1788926672.7227798,0.0026681498645151434
1788926672.7730339,0.0026675025090783303
1788926672.822986,0.0026659115321077654
1788926672.8729515,0.0026640969026780616
1788926672.9228344,0.002662580113968187
1788926672.9728675,0.0026627097317009803
1788926673.0229867,0.002659663535586001
1788926673.0728474,0.0026571823673560107
1788926673.1228893,0.0026551803045741537
1788926673.1728327,0.002653255146854795
1788926673.222911,0.0026512163643786094
1788926673.2727714,0.002648907196440289
1788926673.322846,0.002646890698875619
1788926673.3728197,0.002644286703218114
1788926673.422818,0.0026428241431268123
1788926673.4728465,0.0026392456334397136
1788926673.5228505,0.002636933493305284
1788926673.5731416,0.002633814388819979
1788926673.6228127,0.002631228988578928
1788926673.6728835,0.0026280250825035122
1788926673.722838,0.0018669456463835453
1788926673.7727838,0.0018705305412941376
1788926673.822828,0.0018735363854901572
1788926673.8729463,0.0018756605414285555
1788926673.9228706,0.0018782372924072343
1788926673.9728563,0.001880575925378224
1788926674.0230088,0.0018832515077822165
1788926674.0728166,0.0018857511563221006
1788926674.122828,0.0018878788247609897
1788926674.1727993,0.0018900278478517962
1788926674.2228265,0.0018924596711234088
1788926674.2728498,0.001893961857411524
1788926674.322956,0.001895832667024976
1788926674.372984,0.0018978884268401094
1788926674.4228966,0.001899675549655565
1788926674.4728436,0.0019005317918673764
1788926674.5230312,0.0019017348017127415
1788926674.5728493,0.001903968779645746
1788926674.622888,0.0019043868129978443
1788926674.6728158,0.001905051278798638
1788926674.7229643,0.0019067024879850748
1788926674.77296,0.0019072293207380326
1788926674.8228803,0.001907472912257965
1788926674.8728476,0.0019090804224107377
1788926674.9229393,0.001909028037034673
1788926674.972888,0.001909315906879574
1788926675.0229921,0.0019102962226624992
1788926675.0728784,0.0019099298566551224
1788926675.1229644,0.0019098747823802417
1788926675.1730704,0.0019102880314189454
1788926675.2229755,0.0019101239415460502
1788926675.272872,0.001910397952703899
1788926675.322874,0.0019099063882440349
1788926675.3728585,0.0019119103479333138
1788926675.4228354,0.0019093497133012476
1788926675.4728808,0.001908899217170658
1788926675.5229058,0.0019091531293632706
1788926675.5729377,0.0019078988065580754
1788926675.623058,0.0019073578103508406
1788926675.6728675,0.0019066837267510599
1788926675.7229655,0.0019060685337360397
1788926675.7728863,0.0019049329533021603
1788926675.8228292,0.0019071522923171194
1788926675.8728387,0.0019029178687002997
1788926675.922859,0.0019020673824147463
1788926675.9729066,0.001900488544429705
1788926676.023002,0.0019003108221706648
1788926676.0728922,0.0018981366596115454
1788926676.1229064,0.0018975999253069264
1788926676.173161,0.0018977490269637967
1788926676.2229319,0.0018940211819840366
1788926676.2729115,0.001892646234783694
1788926676.3229132,0.0018911692181657897
1788926676.372893,0.0018892724565209248
1788926676.4229333,0.0018877745770704871
1788926676.472871,0.0018864524025754897
1788926676.5228503,0.0018840993511827762
1788926676.5730698,0.0018819907978990858
1788926676.6228302,0.0018804697558444817
1788926676.6727965,0.0018794463316598503
1788926676.7229095,0.00112087750252259
1788926676.7730365,0.0011235640581764492
1788926676.8229475,0.001124190681683357
1788926676.872886,0.0011263167760930267
