method,time,rx,ry,rz,vx,vy,vz,ax,ay,az
safe_graph_adp,2.0,0.0015653621250567116,-35.00225049024668,10.007240600229927,0.0015636658201371733,-0.0022516696324162344,0.007240597140626007,0.0007843770349532419,-0.0011240638176990023,0.0036331015646632
safe_graph_adp,4.0,0.006173372675625515,-35.00891135342756,10.028633792194135,0.0030427224875120384,-0.00441030911824346,0.014152585695888415,0.0007470503005027841,-0.0010741063934372112,0.0034688156675750795
safe_graph_adp,6.0,0.013655734244340538,-35.01979581097733,10.063522287531987,0.004438091226092802,-0.006475200880183513,0.020735894756319966,0.0007099615030309559,-0.0010239805866009222,0.003304512010290067
safe_graph_adp,8.0,0.023845994201593123,-35.03471565550299,10.111248659429135,0.005750695587256417,-0.00844563366959029,0.02699045677773403,0.0006731108324309104,-0.0009736874743961252,0.0031401914340362857
safe_graph_adp,10.0,0.03657954933343205,-35.05348126345337,10.171155349348602,0.00698146143286805,-0.010320902578677267,0.03291620758174367,0.000636498477376601,-0.0009232281348854083,0.0029758547801284887
safe_graph_adp,12.0,0.05169365044560119,-35.07590160781296,10.242584673762876,0.00813131691833905,-0.012100309052637363,0.03851308635625489,0.000600124625321815,-0.0008726036469824344,0.002811502889963742
safe_graph_adp,14.0,0.06902740693367172,-35.101784270819934,10.324878830886965,0.009201192475663592,-0.013783160901675041,0.04378103565593398,0.000563989462499214,-0.0008218150904464224,0.0026471366050171224
safe_graph_adp,16.0,0.08842179131922645,-35.13093545670813,10.417379907412366,0.010192020796434111,-0.01536877231295053,0.048720001402649045,0.0005280931739193801,-0.0007708635458766131,0.002482756766837407
safe_graph_adp,18.0,0.10971964375205388,-35.163160004472836,10.519429885241884,0.011104736814835708,-0.01685646386243607,0.05332993288588569,0.0004924359433698697,-0.0007197500947067413,0.0023183642170427647
safe_graph_adp,20.0,0.13276567647831025,-35.19826140066017,10.630370648225263,0.011940277690619661,-0.018245562526684092,0.057610782763136775,0.0004570179534142705,-0.0006684758191994967,0.002153959797316448
safe_graph_adp,22.0,0.15740647827460774,-35.23604179217996,10.74954398889556,0.012699582792056192,-0.019535401694507196,0.0615625070602664,0.00042183938539126873,-0.0006170418024409826,0.0019895443494024833
safe_graph_adp,24.0,0.18349051884798773,-35.27630199914186,10.876291615206238,0.01338359367886664,-0.020725321178569858,0.06518506517184794,0.0003869004194137195,-0.0005654491283351723,0.0018251187151013598
safe_graph_adp,26.0,0.21086815320173768,-35.31884152771455,11.009955157268895,0.013993254085135194,-0.021814667226891748,0.06847841986147629,0.0003522012343677253,-0.0005136988815983572,0.0016606837362657207
safe_graph_adp,28.0,0.2393916259670116,-35.36345858300791,11.149876174091592,0.014529509902200345,-0.022802792534262564,0.07144253726205417,0.00031774200791172025,-0.00046179214775359434,0.0014962402547960521
safe_graph_adp,30.0,0.2689150757002128,-35.40995008197788,11.29539616031774,0.014993309161526178,-0.02368905625356827,0.0740773868760526,0.00028352291647555926,-0.00040973001312514926,0.0013317891126363758
safe_graph_adp,32.0,0.2992945391460994,-35.4581116663539,11.44585655296547,0.015385602017553682,-0.024472824007028677,0.07638294157574549,0.0002495441352596165,-0.00035751356483293255,0.0011673311517699332
safe_graph_adp,34.0,0.3303879554665727,-35.507737715588746,11.600598738167449,0.015707340730532232,-0.025153467897346203,0.07835917760341835,0.00021580583823388683,-0.0003051438907869348,0.0010028672142148804
safe_graph_adp,36.0,0.3620551704351087,-35.55862135983056,11.758964057911092,0.01595947964933136,-0.02573036651876578,0.08000607457155115,0.00018230819813709595,-0.0002526220796816564,0.0008383981420199702
safe_graph_adp,38.0,0.39415794059679365,-35.61055449291694,11.92029381677911,0.01614297519423301,-0.02620290496804579,0.08132361546297526,0.00014905138647581569,-0.00019994922099053343,0.0006739247772602481
safe_graph_adp,40.0,0.4265599373939245,-35.66332778539083,12.083929288690342,0.016258785839704377,-0.026570474855339875,0.08231178663100454,0.00011603557352358611,-0.00014712640496035897,0.000509447962032734
safe_graph_adp,42.0,0.45912675125713603,-35.71673069753814,12.24921172364084,0.016307872097151555,-0.02683247431498967,0.08297057779954055,8.326092832004343e-05,-9.415472260570206e-05,0.000344968538452116
safe_graph_adp,44.0,0.4917258956620161,-35.77055149244683,12.415482354445112,0.016291196497654058,-0.026988308016228174,0.08329998206315185,5.072761867005451e-05,-4.103526570332181e-05,0.00018048734864643638
safe_graph_adp,46.0,0.5242268111511708,-35.82457724908732,12.582082403477521,0.01620972357468043,-0.027037387173793847,0.08329999588712747,1.8435811142858294e-05,1.2230873213423935e-05,1.6005234752781376e-05
safe_graph_adp,48.0,0.5565008693217024,-35.87859387541405,12.748353089413756,0.01606441984678508,-0.02697912955845519,0.08297061910750446,-1.3614328928787801e-05,6.564260086017016e-05,-0.00014847696108703312
safe_graph_adp,50.0,0.5884213767780619,-35.932386121487966,12.91363563397233,0.015856253800286466,-0.026812959507445836,0.08231185493106954,-4.542263744945383e-05,0.00011919882320714437,-0.00031295839673077053
safe_graph_adp,52.0,0.6198635790502399,-35.98573759261983,13.077271268656057,0.015586195871926826,-0.026538307934809973,0.08132370993533497,-7.698895156187796e-05,0.0001728984454847667,-0.0004774382300400861
safe_graph_adp,54.0,0.6507046644772578,-36.038430762534084,13.23860124149346,0.015255218431513574,-0.026154612341658057,0.08000619406848837,-0.00010831310964779938,0.00022674037218925548,-0.0006419156188848404
safe_graph_adp,56.0,0.6808237680559248,-36.0902469865532,13.396966823780051,0.01486429576454252,-0.025661316826332707,0.07835932064931683,-0.00013939495132878716,0.0002807235070882354,-0.0008063897211474085
