method,action,sample,time_s,rx,ry,rz,vx,vy,vz,ux,uy,uz
adaptive_rollout_adp,6,11,486.0,-2.2393075393031663,25.2687436666277,16.42497035270093,-0.0056141329064235005,0.37199800495033364,-1.118827094620715,-0.0003372920851300986,0.004014642854989113,-0.012067791515354427
adaptive_rollout_adp,6,12,489.0,-2.253776299918094,26.397693794786477,13.0296211828072,-0.004021965254284412,0.380633612498461,-1.1447368456364622,-0.0003121536162333581,0.0028676228671899173,-0.008617724582119242
adaptive_rollout_adp,6,13,492.0,-2.2633145331267888,27.54737193977891,9.572088199186702,-0.0023310113772302904,0.38581657107612943,-1.1602829306412699,-0.00029481267803555975,0.0017204586998983556,-0.0051675583735286
adaptive_rollout_adp,6,14,495.0,-2.267696042180683,28.70741889696564,6.083462966237477,-0.0005880463471805075,0.3875460951177232,-1.165464991956761,-0.000285269470302637,0.000573203285040548,-0.0017173326351642496
adaptive_rollout_adp,6,15,498.0,-2.2668349593234907,29.867473819495668,2.5948377634466864,0.0011601525157327866,0.38582187538364326,-1.1602829105356847,-0.0002835241029714227,-0.0005740904444062264,0.0017329128867063157
adaptive_rollout_adp,6,16,501.0,-2.2607857497063666,31.01717564730289,-0.8626951305065242,0.002866807529487825,0.38064407897049035,-1.1447368059639713,-0.0002895765961483795,-0.001721369555023302,0.005183138445587668
adaptive_rollout_adp,6,17,504.0,-2.249743209644077,32.14616453611121,-4.258044153648161,0.004485142536504021,0.3720133493066138,-1.118827036458665,-0.0003034268801093711,-0.0028685811135604235,0.008633304295214389
adaptive_rollout_adp,6,18,507.0,-2.2340424592122123,33.244083286404354,-7.560119176594123,0.005968384789943167,0.35993080613302664,-1.0825541988617338,-0.00032507479530046205,-0.004015672187545529,0.012083370690008866
adaptive_rollout_adp,6,19,510.0,-2.2141589291855905,34.30057877231651,-10.73783221841019,0.0072697668399437565,0.34439804546968666,-1.0359191286297567,-0.0003545200923397594,-0.005162589845894527,0.01553329788553922
adaptive_rollout_adp,6,20,513.0,-2.190708342318102,35.30530337039982,-13.760098162434899,0.008342528419751208,0.3254171395671445,-0.9789228998194881,-0.00039176243202028297,-0.0063092811595210595,0.018983046138977132
adaptive_rollout_adp,6,21,516.0,-2.1644466889643694,36.247916388224866,-16.595835472052904,0.009139918331706716,0.30299063684355965,-0.9115668250693016,-0.0004368013853138736,-0.00745569320194623,0.02243257570955566
adaptive_rollout_adp,6,22,519.0,-2.1362701970436992,37.1180854927703,-19.213966906406526,0.009615196333057493,0.2771215618070851,-0.8338524555765103,-0.0004896364333761367,-0.008601773049908331,0.025881846859027103
adaptive_rollout_adp,6,23,522.0,-2.1072152963469195,37.90548813855764,-21.583420236033035,0.009721635021551156,0.24781341496362297,-0.7457815810705662,-0.0005502669675524182,-0.009747467783972496,0.02933081985212071
adaptive_rollout_adp,6,24,525.0,-2.0784585771868036,38.59981299548742,-23.673128958415386,0.009412521720777025,0.21507017270995196,-0.6473562297821388,-0.0006186922893848158,-0.010892724489140328,0.032779454957000485
adaptive_rollout_adp,6,25,528.0,-2.0513167433928983,39.19076137633277,-25.452033013433986,0.008641160365217079,0.17889628721222894,-0.5385786684080724,-0.0006949116106202259,-0.012037490255459492,0.03622771244572287
adaptive_rollout_adp,6,26,531.0,-2.0272465596516804,39.66804866384657,-26.88907949870717,0.00736087338496935,0.13929668626986708,-0.4194514020722243,-0.0007789240532194247,-0.013181712178633214,0.03967555259469438
adaptive_rollout_adp,6,27,534.0,-2.0078447931930845,40.02140573743828,-27.95322338480799,0.005525003590106532,0.09627677316479302,-0.2899771742821822,-0.0008707286493671812,-0.014325337360629747,0.043122935685129295
adaptive_rollout_adp,6,28,537.0,-1.9948481498245456,40.240580399376654,-28.613428230345015,0.003086916054632566,0.04984242649608572,-0.15015896688186398,-0.0009703243414834089,-0.015468312910291741,0.04656982200350712
adaptive_rollout_adp,6,29,540.0,-1.9901332043138262,40.31533880047443,-28.8386668968947,1.2576745200831851e-17,2.5673907444456745e-16,1.4432899320127035e-15,-0.001077709982235347,-0.01661058594394554,0.05001617184203015
adaptive_rollout_adp,7,0,543.0,-1.892300649638862,40.316160694910856,-28.873869579643774,0.06522242737823679,0.00047413921571302995,-0.02346843263647992,0.021747706047482655,0.00023183606523547893,-0.007859739118343515
adaptive_rollout_adp,7,1,546.0,-1.6055659616960722,40.31749217087386,-28.977053401220836,0.12593443547332822,0.0003448239507973839,-0.04532071571109475,0.020243105910475078,0.0001731629546094745,-0.0073211116815906346
adaptive_rollout_adp,7,2,549.0,-1.143461636826384,40.31761475002121,-29.14336915115827,0.1821352419468651,-0.00032668817654555785,-0.06555634447263695,0.018738841749363737,0.0001247022399836861,-0.006782399906337775
adaptive_rollout_adp,7,3,552.0,-0.5195220505216787,40.314993723244875,-29.367966160595536,0.2338243763632158,-0.001479142314567466,-0.0841748514112893,0.017234930893126603,8.645158186803073e-05,-0.006243609998492602
adaptive_rollout_adp,7,4,555.0,0.25271747820159074,40.30827813866675,-29.64599241401555,0.281001680133895,-0.003051288847902377,-0.10117580626670941,0.015731390666671563,5.840852315356195e-05,-0.005704748164862848
adaptive_rollout_adp,7,5,558.0,1.1597216222520093,40.29630078222518,-29.972594661004393,0.32366730645534664,-0.004981885867011362,-0.11655881603547191,0.014228238390636933,4.057048914077278e-05,-0.0051658206130848275
adaptive_rollout_adp,7,6,561.0,2.1879559817162817,40.27807815085403,-30.342918528032374,0.36182172024014186,-0.007209701637093535,-0.13032352497786706,0.012725491381191844,3.2934787569253825e-05,-0.004626833551551921
adaptive_rollout_adp,7,7,564.0,3.323888018896032,40.25281041825582,-30.752108630254497,0.39546569804159387,-0.009673517066414596,-0.14246961462405552,0.011223166949836813,3.549860864871662e-05,-0.004087793189343061
adaptive_rollout_adp,7,8,567.0,4.553987993108576,40.219881393270875,-31.195308683328463,0.4246003279717915,-0.012312128174004247,-0.15299680377957905,0.00972128240320429,4.825902509134972e-05,-0.003548705736151193
adaptive_rollout_adp,7,9,570.0,5.864729895231922,40.178858470844325,-31.667661615248214,0.44922700961305284,-0.015064348556673664,-0.16190484853022735,0.008219855042859301,7.12129921455521e-05,-0.0030095774022117477
adaptive_rollout_adp,7,10,573.0,7.24259238197427,40.1294925755932,-32.16430967819111,0.4693474539228014,-0.017869011855304366,-0.1691935422462607,0.0067189021651001225,0.00010435734763100104,-0.0024704143982310963
adaptive_rollout_adp,7,11,576.0,8.674059709848272,40.071718097975726,-32.68039456037683,0.48496368313186605,-0.020664974220359764,-0.17486271558598862,0.005218441060759043,0.00014768881197508178,-0.001931222935315011
adaptive_rollout_adp,7,12,579.0,10.14562266883033,40.00565282306543,-33.21105749793603,0.49607803063620765,-0.02339111677657068,-0.17891223649870408,0.0037184890150031764,0.00020120398825067103,-0.001392009224897104
adaptive_rollout_adp,7,13,582.0,11.643779515685216,39.931597851932395,-33.75143938678682,0.5026931408820742,-0.025986348086746186,-0.18134201022697358,0.0022190633071353027,0.0002648993622152676,-0.0008527794786672722
adaptive_rollout_adp,7,14,585.0,13.155036906936314,39.85003751563446,-34.29668089451717,0.5048119692445867,-0.02838960661466113,-0.182151979308283,0.0007201812103948793,0.000338771302351471,-0.00031353990850015515
adaptive_rollout_adp,7,15,588.0,14.66591083146175,39.761639281821296,-34.84192257227128,0.5024377818997587,-0.03053986318697164,-0.18134212357603904,-0.0007781400082410177,0.0004228160599088252,0.00022570327361644965
adaptive_rollout_adp,7,16,591.0,16.162927542696746,39.66725365395414,-35.382304966637975,0.4955741556899514,-0.03237612345411008,-0.1789124601599264,-0.0022758830882565486,0.0005170297689469972,0.0007649438556531236
adaptive_rollout_adp,7,17,594.0,17.632624490422504,39.56791406314451,-35.91296873153923,0.48422497798276715,-0.03383743035011079,-0.17486304348562054,-0.0037730307757959953,0.0006214084463803146,0.0013041756256104101
adaptive_rollout_adp,7,18,597.0,19.06155125212191,39.464836752615064,-36.42905474011685,0.4683944465233851,-0.03486286655131802,-0.1691939652738562,-0.00526956582386249,0.0007359479920236505,0.001843392371590362
adaptive_rollout_adp,7,19,600.0,20.436270463882423,39.35942065478615,-36.92570419661537,0.44808706928034026,-0.0353915569339276,-0.1619053545388515,-0.006765470992516716,0.0008606441886396567,0.0023825878818681074
