time,rx,ry,rz,vx,vy,vz,qx,qy,qz,qw,tracking_error_norm,planned_rx,planned_ry,planned_rz,planned_vx,planned_vy,planned_vz,planned_ax,planned_ay,planned_az,position_tracking_error_norm,velocity_tracking_error_norm,state_tracking_error_norm,boresight_x,boresight_y,boresight_z
0.485785385,0.0,-35.0,9.999999984000024,0.0,0.0,-6.399990381086677e-07,0.0,0.0,0.0,1.0,0.21583408531797518,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.21583408531797518,0.14388975401088022,0.2594004890017723,0.4419262621758826,0.4977628882929178,0.7462796297886909
0.486155681,0.0,-35.0,9.999999936000096,0.0,0.0,-1.2799980741693414e-06,0.0,0.0,0.0,1.0,0.2158341066576922,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.2158341066576922,0.1438900385433327,0.25940066458805733,0.4419262621758826,0.4977628882929178,0.7462796297886909
0.48644817300000004,0.0,-35.0,9.999999856000217,0.0,0.0,-1.9199971061340274e-06,0.0,0.0,0.0,1.0,0.215834142223906,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.215834142223906,0.14389032307806734,0.25940085201294133,0.4419262621758826,0.4977628882929178,0.7462796297886909
0.48686287100000003,0.0,-35.0,9.999999744000386,0.0,0.0,-2.559996131954732e-06,0.0,0.0,0.0,1.0,0.21583419201664594,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.21583419201664594,0.1438906076150832,0.25940105127642843,0.4419262621758826,0.4977628882929178,0.7462796297886909
0.487288239,0.0,-35.0,9.999999600000603,0.0,0.0,-3.1999951495834612e-06,0.0,0.0,0.0,1.0,0.2158342560359512,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.2158342560359512,0.14389089215437936,0.25940126237853156,0.4419262621758826,0.4977628882929178,0.7462796297886909
0.48759802300000005,0.0,-35.0,9.99999942400087,0.0,0.0,-3.839994156972221e-06,0.0,0.0,0.0,1.0,0.21583433428187232,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.21583433428187232,0.1438911766959549,0.259401485319274,0.4419262621758826,0.4977628882929178,0.7462796297886909
0.5354860760000001,0.0,-35.0,9.999999216001187,0.0,0.0,-4.4799931520730185e-06,0.0,0.0,0.0,1.0,0.21583442675447295,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.21583442675447295,0.14389146123980884,0.2594017200986905,0.4419262621758826,0.4977628882929178,0.7462796297886909
0.585500619,0.0,-35.0,9.999998976001555,0.0,0.0,-5.1199921328378595e-06,0.0,0.0,0.0,1.0,0.21583453345382653,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.21583453345382653,0.14389174578594033,0.2594019667168247,0.4419262621758826,0.4977628882929178,0.7462796297886909
0.635377006,0.0,-35.0,9.999998704001975,0.0,0.0,-5.75999109721875e-06,0.0,0.0,0.0,1.0,0.2158346543800179,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.2158346543800179,0.14389203033434841,0.25940222517373057,0.4419262621758826,0.4977628882929178,0.7462796297886909
0.6857216030000001,5.014476802239526e-05,-34.99995530192839,10.000031755431303,0.002005824435158772,0.001787885042395499,0.0013278171638611159,0.0,0.0,0.0,1.0,0.21575978953593497,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.21575978953593497,0.14089231586375542,0.2576876625879539,0.4419262621758826,0.4977628882929178,0.7462796297886909
0.735393264,0.00020058568867443497,-34.99982121524238,10.000131485860074,0.004011846104142944,0.0035755445720619668,0.0026613999859068766,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.21553493892670797,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.21553493892670797,0.13789260119419916,0.25587043471695237,0.4419262621758826,0.4977628882929178,0.7462796297886909
0.785505851,0.0004513325775769286,-34.999597751168125,10.0002978955735,0.006018063164171734,0.00536298056840303,0.00399498854933096,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.2151601025565509,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.2151601025565509,0.13489288633570148,0.2539487360002447,0.4419262621758826,0.4977628882929178,0.7462796297886909
0.8350086790000001,0.0008023951570941762,-34.999284920831585,10.000530984860555,0.008024473727766468,0.007150195059938199,0.0053285829303781305,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.21463528043068097,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.21463528043068097,0.1318931712991994,0.2519208451893511,0.4419262621758826,0.4977628882929178,0.7462796297886909
0.885244244,0.001253783054056351,-34.99888273525601,10.000830754014078,0.010031075861041707,0.008937190126163523,0.006662183207318612,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.21396047255534933,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.21396047255534933,0.1288934560966199,0.24978512133559852,0.4419262621758826,0.4977628882929178,0.7462796297886909
0.935233022,0.001805505797394285,-34.99839120535936,10.001197203330872,0.012037867581910226,0.01072396789950557,0.007995789460523192,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.21313567893788754,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.21313567893788754,0.1258937407409644,0.24753999998801698,0.4419262621758826,0.4977628882929178,0.7462796297886909
0.98506002,0.002457572815682211,-34.99781034195159,10.001630333111814,0.014044846858196347,0.012510530567374605,0.00932940177254204,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.2121608995867546,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.2121608995867546,0.12289402524640353,0.24518398959704657,0.4419262621758826,0.4977628882929178,0.7462796297886909
1.0353525810000002,0.003209993434583737,-34.99714015573186,10.002130143661965,0.0160520116056518,0.014296880374323301,0.010663020228187499,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.21103613451161504,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.21103613451161504,0.11989430962838427,0.24271566811986273,0.4419262621758826,0.4977628882929178,0.7462796297886909
1.084998383,0.004062776874196016,-34.99638065728563,10.002696635290686,0.01805935968586777,0.016083019624317792,0.011996644914621074,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.20976138372341765,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.20976138372341765,0.11689459390375158,0.24013367982331396,0.4419262621758826,0.4977628882929178,0.7462796297886909
1.135105851,0.005015932246286751,-34.99553185708158,10.003329808311756,0.020066888904076274,0.017868950683128434,0.013330275921444904,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.20833664723448472,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.20833664723448472,0.11389487809088698,0.23743673228092604,0.4419262621758826,0.4977628882929178,0.7462796297886909
1.1851839240000002,0.006069468551418325,-34.99459376546854,10.004029663043498,0.022074597006833598,0.019654675980848184,0.014663913340797998,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.20676192505864188,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.20676192505864188,0.11089516220986703,0.2346235935610657,0.4419262621758826,0.4977628882929178,0.7462796297886909
1.235211073,0.007223394675952942,-34.99356639267213,10.00479619980891,0.02408248167957774,0.02144019801454718,0.015997557267457555,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.20503721721134432,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.20503721721134432,0.1078954462826456,0.23169308960412102,0.4419262621758826,0.4977628882929178,0.7462796297886909
1.285092653,0.008477719388932294,-34.99244974879138,10.005629418935792,0.02609054054405133,0.023225519351072785,0.017331207798945703,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.20316252370982774,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.20316252370982774,0.1048957303332644,0.22864410178768058,0.4419262621758826,0.4977628882929178,0.7462796297886909
1.3353637340000002,0.009832451338824759,-34.99124384379517,10.006529320756897,0.02809877115558068,0.025010642630005093,0.01866486503564202,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.20113784457330752,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.20113784457330752,0.10189601438809727,0.22547556468002322,0.4419262621758826,0.4977628882929178,0.7462796297886909
1.385058627,0.011287599050132716,-34.98994868751848,10.00749590561007,0.030107171000200893,0.026795570566778792,0.01999852908090223,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.19896317982317296,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.19896317982317296,0.09889629847613542,0.22218646398381053,0.4419262621758826,0.4977628882929178,0.7462796297886909
1.4350850350000002,0.012843170919851987,-34.98856428965856,10.008529173838397,0.032115737491616114,0.02858030595598312,0.02133220004118352,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.19663852948325725,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.19663852948325725,0.09589658262932191,0.21877583467403386,0.4419262621758826,0.4977628882929178,0.7462796297886909
1.485195558,0.014499175213774876,-34.987090659770864,10.009629125790374,0.03412446796798297,0.03036485167485274,0.022665878026176912,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.1941638935801081,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.1941638935801081,0.09289686688294665,0.215242759336651,0.4419262621758826,0.4977628882929178,0.7462796297886909
1.535250809,0.01625562006262763,-34.985527807264816,10.010795761820063,0.03613335968850435,0.0321492106869634,0.023999563148947203,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.19153927214334115,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.19153927214334115,0.08989715127611538,0.21158636671761646,0.4419262621758826,0.4977628882929178,0.7462796297886909
1.5852715160000002,0.018112513458032515,-34.983875741399416,10.012029082287267,0.03814240982981943,0.033933386046147485,0.025333255526081056,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.18876466520603277,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.18876466520603277,0.08689743585231008,0.20780583049580678,0.4419262621758826,0.4977628882929178,0.7462796297886909
1.6351041560000001,0.020069863248283883,-34.9821344712786,10.013329087557711,0.04015161548217467,0.03571738090064598,0.026666955277843764,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.18584007280518144,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.18584007280518144,0.08389772066006362,0.20390036829831673,0.4419262621758826,0.4977628882929178,0.7462796297886909
1.6852135000000001,0.022127677133926927,-34.98030400584643,10.01469577800323,0.04216097364535896,0.03750119849751476,0.028000662528345398,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.18276549498227387,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.18276549498227387,0.0808980057537774,0.19986924098283304,0.4419262621758826,0.4977628882929178,0.7462796297886909
1.7354291210000001,0.02428596266312683,-34.978384353882014,10.016129154001963,0.04417048122438481,0.039284842187304804,0.029334377405717014,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.17954093178392747,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.17954093178392747,0.07789829119471992,0.19571175221968218,0.4419262621758826,0.4977628882929178,0.7462796297886909
1.785400651,0.02654472722681511,-34.97637552399424,10.017629215938562,0.04618013502489549,0.04106831542903788,0.030668100042297707,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.1761663832626893,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.1761663832626893,0.07489857705225683,0.19142724841649267,0.4419262621758826,0.4977628882929178,0.7462796297886909
1.835243752,0.028903978053598955,-34.974277524616205,10.019195964204409,0.048189931748276335,0.042851621795501074,0.032001830574833315,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.17264184947796538,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.17264184947796538,0.07189886340537878,0.1870151190416373,0.4419262621758826,0.4977628882929178,0.7462796297886909
1.885264051,0.0313637222044181,-34.97209036399936,10.020829399197833,0.05019986798644614,0.044634764978885945,0.033335569144687736,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.16896733049714527,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.16896733049714527,0.06889915034461712,0.1824747974201963,0.4419262621758826,0.4977628882929178,0.7462796297886909
1.935296313,0.03392396656693262,-34.96981405020741,10.022529521324355,0.05220994021630245,0.046417748796800606,0.034669315898067855,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.16514282639698563,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.16514282639698563,0.0658994379744701,0.17780576209936494,0.4419262621758826,0.4977628882929178,0.7462796297886909
1.9853821740000002,0.03658471784962364,-34.96744859110991,10.024296330996934,0.054220144793791655,0.048200577198685764,0.03600307098626318,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.16116833726528007,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.16116833726528007,0.06289972641650879,0.1730075389112472,0.4419262621758826,0.4977628882929178,0.7462796297886909
2.035172938,0.03934598257558732,-34.96499399437544,10.026129828636227,0.056230477947572036,0.04998325427266892,0.03733683456590138,0.8126347619732385,0.15313241310408957,0.5055564587353001,0.24614604347955588,0.157043863202924,0.14428861408920857,-34.87132300555347,10.095955074169698,0.09628961698878516,0.08567572420654963,0.0639699880356148,0.029839672440980212,0.026629480104814092,0.019867976171854176,0.157043863202924,0.05990001581339968,0.16807970390307164,0.4419262621758826,0.4977628882929178,0.7462796297886909
