time,minimum_distance,safety_margin,clearance,is_safe,in_caution_zone,nearest_primitive,filter_active,filter_reason,ax_nom,ay_nom,az_nom,ax_safe,ay_safe,az_safe
1782028154.2509506,14.888543814274026,2.0,12.888543814274026,True,False,module_2,False,,0.0,0.0,0.0,0.0,0.0,0.0
1782028154.2668586,0.0,0.0,0.0,True,False,,False,no_state_yet,0.0064,0.0032,-0.001599959030063941,0.0064,0.0032,-0.001599959030063941
1782028154.3672934,14.888525882186325,2.0,12.888525882186325,True,False,module_2,False,pass_through,0.00634877150284519,0.003174392994746633,-0.0015870709567034837,0.00634877150284519,0.003174392994746633,-0.0015870709567034837
1782028154.4510853,14.888472283672762,2.0,12.888472283672762,True,False,module_2,False,,0.0,0.0,0.0,0.0,0.0,0.0
1782028154.4671283,14.888472283672762,2.0,12.888472283672762,True,False,module_2,False,pass_through,0.006297896064031106,0.0031489768996706548,-0.001574273158055855,0.006297896064031106,0.0031489768996706548,-0.001574273158055855
1782028154.5671093,14.888383317202347,2.0,12.888383317202347,True,False,module_2,False,pass_through,0.006247371308592335,0.0031237503119639957,-0.0015615650148306521,0.006247371308592335,0.0031237503119639957,-0.0015615650148306521
1782028154.6510744,14.888259279039058,2.0,12.888259279039058,True,False,module_2,False,,0.0,0.0,0.0,0.0,0.0,0.0
1782028154.6671798,14.888259279039058,2.0,12.888259279039058,True,False,module_2,False,pass_through,0.006197194877445433,0.0030987118390549797,-0.0015489459119709277,0.006197194877445433,0.0030987118390549797,-0.0015489459119709277
1782028154.7673855,14.888100463257782,2.0,12.888100463257782,True,False,module_2,False,pass_through,0.006147364427283011,0.0030738600985340276,-0.0015364152386242672,0.006147364427283011,0.0030738600985340276,-0.0015364152386242672
1782028154.8510087,14.887907161760179,2.0,12.887907161760179,True,False,module_2,False,,0.0,0.0,0.0,0.0,0.0,0.0
1782028154.8671596,14.887907161760179,2.0,12.887907161760179,True,False,module_2,False,pass_through,0.006097877630468548,0.0030491937180798998,-0.0015239723881140636,0.006097877630468548,0.0030491937180798998,-0.0015239723881140636
1782028154.967218,14.887679664290392,2.0,12.887679664290392,True,False,module_2,False,pass_through,-0.00035126782506812195,0.006573600262193808,0.0024067450746249096,-0.00035126782506812195,0.006573600262193808,0.0024067450746249096
1782028155.051052,14.887411146914353,2.0,12.887411146914353,True,False,module_2,False,,0.0,0.0,0.0,0.0,0.0,0.0
1782028155.0672185,14.887411146914353,2.0,12.887411146914353,True,False,module_2,False,pass_through,-0.00034885184919020265,0.006520889423641448,0.002387651514890509,-0.00034885184919020265,0.006520889423641448,0.002387651514890509
