time,rx,ry,rz,vx,vy,vz,qx,qy,qz,qw,tracking_error_norm
2.059190725,0.0069535948968827265,-23.991011544725943,8.000143902166574,0.0039554128405261705,0.010316058703434862,0.0018693853690823332,0.0,0.0,0.0,1.0,8.911438652896766
2.109283649,0.007150992534315122,-23.990488357447425,8.000240069504693,0.00394049823269149,0.010611432718541541,0.0019773081546859517,0.0,0.0,0.0,1.0,8.910912784653656
2.15939189,0.007347645277744459,-23.989950401425997,8.000341632981936,0.003925617080411823,0.010906808419144692,0.002085230933962231,0.0,0.0,0.0,1.0,8.91037120008222
2.208955902,0.007543557383207444,-23.989397736713695,8.00044857081569,0.003910872668687968,0.0111997803510192,0.002192282415074151,0.0,0.0,0.0,1.0,8.909813963002046
2.259157677,0.007738733097671686,-23.988830423363126,8.000560861223326,0.003896161440469948,0.011492753949150147,0.0022993338891708196,0.0,0.0,0.0,1.0,8.909241137233906
2.308702997,0.00793317663253786,-23.988248521005698,8.00067848257496,0.003881585439733696,0.011783340622765722,0.0024055201749596457,0.0,0.0,0.0,1.0,8.90865278615122
2.3590010820000002,0.008126892190201114,-23.987652089273393,8.000801413240692,0.0038670423523608807,0.01207392894359956,0.0025117064530508645,0.0,0.0,0.0,1.0,8.908048973128592
2.4088412900000002,0.008319883937844321,-23.987041187379873,8.000929631742322,0.003852632994216064,0.012362147068881054,0.0026170336107689254,0.0,0.0,0.0,1.0,8.90742976109631
2.458703428,0.008512156033707967,-23.986415874539365,8.00106311660163,0.0038382562811860163,0.012650366822542598,0.002722360760112541,0.0,0.0,0.0,1.0,8.906795212985829
2.5098229990000003,0.008703712601171714,-23.985776209550636,8.001201846491055,0.0038240118138179054,0.012936232995148952,0.0028268348153824376,0.0,0.0,0.0,1.0,8.906145391287318
2.558830532,0.008894557754735537,-23.98512225121302,8.001345800083017,0.003809799725196665,0.013222100777495232,0.00293130886160653,0.0,0.0,0.0,1.0,8.905480358492099
2.609519505,0.009084695574386875,-23.984454057913233,8.001494956199565,0.0037957184132275655,0.013505631479596651,0.003034935798705724,0.0,0.0,0.0,1.0,8.904800176653216
2.659002505,0.009274130131295742,-23.98377168803854,8.001649293662727,0.003781669215505333,0.013789163772994101,0.0031385627260931952,0.0,0.0,0.0,1.0,8.904104907824841
2.709017461,0.009462865462464744,-23.983075199566425,8.001808791443127,0.003767749339851378,0.014070375374043946,0.003241348488236654,0.0,0.0,0.0,1.0,8.903394613625867
2.759008295,0.009650905596140912,-23.982364650474917,8.001973428511377,0.003753861315799396,0.014351588548140315,0.0033441342400078746,0.0,0.0,0.0,1.0,8.902669355676291
2.808975397,0.00983825452674587,-23.98164009833506,8.002143183985662,0.0037401011735285292,0.014630497305641765,0.0034460847296287856,0.0,0.0,0.0,1.0,8.901929195163806
2.859141724,0.010024916240007089,-23.980901600718436,8.002318036984155,0.003726372622057153,0.014909407618132788,0.003548035208222307,0.0,0.0,0.0,1.0,8.901174193277186
2.90903417,0.010210894688165537,-23.980149214792434,8.00249796677159,0.0037127705262482926,0.015186029678400286,0.003649156287250874,0.0,0.0,0.0,1.0,8.90040441077585
2.958650029,0.01039619381482903,-23.979382997724976,8.002682952612686,0.0036991997622662395,0.015462653275791157,0.003750277354602227,0.0,0.0,0.0,1.0,8.89961990842029
3.0089504340000004,0.01058081753045472,-23.97860300628255,8.00287297391772,0.0036857540418696096,0.01573700467470671,0.0038505748447425605,0.0,0.0,0.0,1.0,8.898820746544564
3.0589940760000003,0.010764769736927183,-23.97780929723218,8.003068010096955,0.003672339396144377,0.016011357593068386,0.003950872322561146,0.0,0.0,0.0,1.0,8.898006985483782
3.108913099,0.01094805430331312,-23.977001926942197,8.003268040705212,0.0036590483958430045,0.016283454256832704,0.004050352005566263,0.0,0.0,0.0,1.0,8.89717868514954
3.1590783960000004,0.011130675090166832,-23.976180951781462,8.003473045297296,0.003645788214862451,0.016555552422553077,0.0041498316756103494,0.0,0.0,0.0,1.0,8.896335905454468
3.2088976430000002,0.011312635925554506,-23.97534642772288,8.003683003571581,0.0036326502949348095,0.01682541016843165,0.004248499293555296,0.0,0.0,0.0,1.0,8.895478705890566
3.259359642,0.011493940629089691,-23.974498410739873,8.003897895226425,0.003619542940769884,0.017095269398961617,0.004347166897905146,0.0,0.0,0.0,1.0,8.894607145950859
3.308663381,0.011674592988224597,-23.97363695641262,8.004117700102768,0.003606556476953684,0.01736290393602569,0.00444502815345825,0.0,0.0,0.0,1.0,8.893721284710606
3.3593166570000004,0.01185459678201814,-23.97276212032181,8.004342398041533,0.0035936003271223,0.017630539940620162,0.00454288939478737,0.0,0.0,0.0,1.0,8.89282118124608
3.4089020120000004,0.012033955757691705,-23.971873957657586,8.004571969025251,0.0035807637104794073,0.017895966870482713,0.004639949951479645,0.0,0.0,0.0,1.0,8.89190689421864
3.4590557790000003,0.012212673654132328,-23.970972523610588,8.004806393036434,0.0035679571578114467,0.018161395250936598,0.004737010493324191,0.0,0.0,0.0,1.0,8.890978482290635
3.5089649140000003,0.012390754178710377,-23.970057872983585,8.005045650198227,0.003555268794593931,0.01842463006848331,0.004833275975816897,0.0,0.0,0.0,1.0,8.890036003712341
3.559009999,0.012568201030520405,-23.969130060579843,8.005289720633758,0.003542610247097372,0.018687866319862502,0.004929541442843233,0.0,0.0,0.0,1.0,8.889079516735004
3.6090663540000003,0.012745017877458244,-23.968189140817408,8.005538584605826,0.003530068558614666,0.018948924413977768,0.0050250174371936065,0.0,0.0,0.0,1.0,8.888109079200618
3.6590150390000002,0.012921208379202053,-23.967235168114822,8.005792222377211,0.0035175564393428276,0.019209983925345165,0.005120493415464044,0.0,0.0,0.0,1.0,8.887124748952122
3.708941525,0.01309677616454632,-23.966268196508043,8.006050614349402,0.003505159861829994,0.01946888057963317,0.00521518546938922,0.0,0.0,0.0,1.0,8.886126583426003
3.7589975590000004,0.013271724854125599,-23.965288280033512,8.006313740923872,0.003492792608749883,0.01972777863476978,0.005309877506625926,0.0,0.0,0.0,1.0,8.88511464005968
3.80891532,0.013446058038002957,-23.96429547234771,8.006581582639853,0.0034805395932369773,0.019984529028270696,0.005403791129765052,0.0,0.0,0.0,1.0,8.88408897588688
3.8589217010000003,0.013619779298138873,-23.963289827107605,8.00685412003656,0.0034683156590987344,0.020241280806391843,0.005497704735612174,0.0,0.0,0.0,1.0,8.883049647942267
3.9088709230000003,0.013792892186231684,-23.962271397592797,8.007131333790019,0.0034562046712812576,0.020495900014293147,0.005590845399786732,0.0,0.0,0.0,1.0,8.88199671285957
3.959013756,0.013965400245934081,-23.961240237083366,8.00741320457624,0.0034441225234886894,0.020750520590759797,0.005683986046070717,0.0,0.0,0.0,1.0,8.88093022727342
4.008878899,0.01413730699094314,-23.960196398484612,8.007699713207106,0.0034321520435991195,0.021003023585102792,0.00577635918554307,0.0,0.0,0.0,1.0,8.879850247420267
4.058873771,0.014308615926966856,-23.95913993470231,8.007990840494486,0.0034202101640813105,0.021255527932128086,0.00586873230653121,0.0,0.0,0.0,1.0,8.87875682953745
4.1087635680000005,0.014479330530061328,-23.958070898270023,8.008286567385184,0.0034083786867617036,0.021505929582509582,0.005960343318261381,0.0,0.0,0.0,1.0,8.877650029466839
4.159000346,0.014649454268349753,-23.956989341721776,8.008586874825994,0.0033965755718456977,0.021756332569860554,0.006051954310918594,0.0,0.0,0.0,1.0,8.87652990305118
4.209012057000001,0.014818990580604386,-23.955895317221938,8.008891743897719,0.0033848816060213544,0.022004647644129828,0.006142808554819291,0.0,0.0,0.0,1.0,8.875396505740454
4.258937537,0.01498794289772037,-23.95478887693534,8.009201155681149,0.0033732157663058987,0.022252964039824352,0.0062336627790631465,0.0,0.0,0.0,1.0,8.874249892985514
4.3089777090000005,0.015156314621540112,-23.953670072659673,8.009515091390165,0.0033616578350600806,0.022499207204775353,0.0063237655782530456,0.0,0.0,0.0,1.0,8.873090119847115
4.359112367000001,0.015324109146084314,-23.952538956193095,8.009833532238636,0.003350127795290422,0.02274545167577438,0.006413868357207045,0.0,0.0,0.0,1.0,8.871917241386871
