profile_id,split,scenario_id,scenario_seed,method,adaptive_rollout_depth,success,native_goal_success,required_coverage,required_target_count,required_covered_count,missing_required_ids,coverage,covered_target_count,inspectable_sample_coverage,whole_sample_coverage,graph_cost,penalized_cost,total_delta_v,selected_count,mission_duration_s,online_time_s,base_policy_time_s,safe_action_evaluations,shield_rejections,min_clearance,peak_input,unsafe_selected_edges,required_visibility_available,required_visibility_upper_bound,available_node_count,base_success,base_graph_cost,cost_exceeds_successful_base,policy_source,route_node_ids,covered_target_mask,base_route_node_ids,seed_route_node_ids,seed_success,seed_graph_cost,seed_time_s
required09,test,required09_test_000,202609360000,incumbent,3,False,False,0.2222222222222222,9,2,mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,0.2165691375832058,9,0.21951219512195122,0.1,40.48636682821154,929.3752557171005,4.903459065925027,5,450.0,0.0003753339988179505,0.0003750419709831476,117,97,1.9085174912558591,0.0384879681927742,0,True,1.0,22,False,40.48636682821154,False,deterministic_base,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,1099512807883,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_000,202609360000,one_step_adp,1,True,True,1.0,9,9,,0.6497074127496174,27,0.6585365853658537,0.3,134.8970267938332,134.8970267938332,16.385268295751978,8,720.0,0.01934637496015057,0.00038599997060373425,7441,4587,3.0815624836831237,0.059201291408881127,0,True,1.0,22,False,40.48636682821154,False,adaptive_rollout_adp,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.018953499966301024
required09,test,required09_test_000,202609360000,seeded_local_search,3,True,True,1.0,9,9,,0.6497074127496174,27,0.6585365853658537,0.3,129.60460091435027,129.60460091435027,15.743617807385604,8,720.0,0.019896375015378,0.00031350000062957406,261,51,3.2643887457740823,0.059205790001008125,0,True,1.0,22,False,40.48636682821154,False,reference_improved,cand_0000;cand_0005;cand_0066;cand_0045;cand_0062;cand_0052;cand_0015;cand_0021,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.018357374996412545
required09,test,required09_test_000,202609360000,adaptive_rollout_adp,3,True,True,1.0,9,9,,0.7721743582309198,30,0.7317073170731707,0.3333333333333333,113.47191958718973,113.47191958718973,13.768885294460114,9,810.0,0.6339832920348272,0.0003127080271951854,238179,136452,2.80753987333066,0.059201291408881127,0,True,1.0,22,False,40.48636682821154,False,adaptive_rollout_adp,cand_0005;cand_0000;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0062;cand_0045,1408739180127,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_000,202609360000,coverage_only80,3,False,True,0.5555555555555556,9,5,mesh_00007;mesh_00052;mesh_00055;mesh_00079,0.8041422843958014,33,0.8048780487804879,0.36666666666666664,98.17630754674755,820.3985297689698,11.89780243155258,10,900.0,0.2932384159648791,0.0004957499913871288,99135,55835,1.7781803100982474,0.04253615042051259,0,True,1.0,22,False,107.11371399745765,False,adaptive_rollout_adp,cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0021;cand_0016;cand_0066;cand_0055;cand_0051,1898031611863,cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0021;cand_0015;cand_0055;cand_0051;cand_0062,,False,nan,0.0
required09,test,required09_test_001,202609360001,incumbent,3,False,False,0.2222222222222222,9,2,mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,0.20185373507521,9,0.21951219512195122,0.1,40.48636682821154,929.3752557171005,4.903459065925027,5,450.0,0.0003931670216843486,0.00039300002390518785,129,108,1.9085174912558591,0.0384879681927742,0,True,1.0,24,False,40.48636682821154,False,deterministic_base,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,1099512807883,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_001,202609360001,one_step_adp,1,True,True,1.0,9,9,,0.6055612052256301,27,0.6585365853658537,0.3,134.8970267938332,134.8970267938332,16.385268295751978,8,720.0,0.027980915969237685,0.0004099999787285924,9594,5577,3.0815624836831237,0.059201291408881127,0,True,1.0,24,False,40.48636682821154,False,adaptive_rollout_adp,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.027561417024116963
required09,test,required09_test_001,202609360001,seeded_local_search,3,True,True,1.0,9,9,,0.6055612052256301,27,0.6585365853658537,0.3,129.60460091435027,129.60460091435027,15.743617807385604,8,720.0,0.02708425000309944,0.0003534170100465417,261,51,3.2643887457740823,0.059205790001008125,0,True,1.0,24,False,40.48636682821154,False,reference_improved,cand_0000;cand_0005;cand_0066;cand_0045;cand_0062;cand_0052;cand_0015;cand_0021,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.02540708298329264
required09,test,required09_test_001,202609360001,adaptive_rollout_adp,3,True,True,1.0,9,9,,0.6996604821735293,30,0.7317073170731707,0.3333333333333333,113.47191958718973,113.47191958718973,13.768885294460114,9,810.0,1.2673383739893325,0.0003493329859338701,449158,238780,2.80753987333066,0.059201291408881127,0,True,1.0,24,False,40.48636682821154,False,adaptive_rollout_adp,cand_0005;cand_0000;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0062;cand_0045,1408739180127,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_001,202609360001,coverage_only80,3,False,True,0.5555555555555556,9,5,mesh_00001;mesh_00007;mesh_00052;mesh_00079,0.8205744577109245,33,0.8048780487804879,0.36666666666666664,105.55115031224044,827.7733725344626,12.798041507711346,10,900.0,0.7920768330222927,0.0005062500131316483,283454,177946,1.7220589665880237,0.04898321683814787,0,True,1.0,24,False,115.82865437889487,False,adaptive_rollout_adp,cand_0066;cand_0052;cand_0055;cand_0051;cand_0009;cand_0016;cand_0021;cand_0068;cand_0070;cand_0013,1898300047348,cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0021;cand_0016;cand_0055;cand_0051;cand_0066;cand_0009,,False,nan,0.0
required09,test,required09_test_002,202609360002,incumbent,3,False,False,0.2222222222222222,9,2,mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,0.16885741517743522,9,0.21951219512195122,0.1,40.48636682821154,929.3752557171005,4.903459065925027,5,450.0,0.00031995802419260144,0.0003198329941369593,111,92,1.9085174912558591,0.0384879681927742,0,True,1.0,21,False,40.48636682821154,False,deterministic_base,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,1099512807883,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_002,202609360002,one_step_adp,1,True,True,1.0,9,9,,0.7763621891853213,34,0.8292682926829268,0.37777777777777777,148.4888631832857,148.4888631832857,18.022897583524003,11,990.0,0.012462459038943052,0.0003052920219488442,4249,2285,1.7781803100982474,0.059201291408881127,0,True,1.0,21,False,40.48636682821154,False,adaptive_rollout_adp,cand_0000;cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0062;cand_0045,1408740360159,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0000;cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0062;cand_0045,True,148.4888631832857,0.012151792005170137
required09,test,required09_test_002,202609360002,seeded_local_search,3,True,True,1.0,9,9,,0.7763621891853213,34,0.8292682926829268,0.37777777777777777,131.77185738421707,131.77185738421707,15.98590903765317,11,990.0,0.015245666028931737,0.00030870805494487286,595,101,1.7781803100982474,0.059201291408881127,0,True,1.0,21,False,40.48636682821154,False,reference_improved,cand_0005;cand_0000;cand_0010;cand_0013;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0062;cand_0045,1408740360159,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0000;cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0062;cand_0045,True,148.4888631832857,0.01212570903589949
required09,test,required09_test_002,202609360002,adaptive_rollout_adp,3,True,True,1.0,9,9,,0.7013144491064611,30,0.7317073170731707,0.3333333333333333,113.47191958718973,113.47191958718973,13.768885294460114,9,810.0,0.5016006670193747,0.00030862499261274934,166663,96861,2.80753987333066,0.059201291408881127,0,True,1.0,21,False,40.48636682821154,False,adaptive_rollout_adp,cand_0005;cand_0000;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0062;cand_0045,1408739180127,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_002,202609360002,coverage_only80,3,False,True,0.6666666666666666,9,6,mesh_00007;mesh_00052;mesh_00055,0.8123806498028497,31,0.7560975609756098,0.34444444444444444,99.86302400687053,766.5296906735373,12.104408832123422,10,900.0,0.2534447919460945,0.00049045798368752,87342,51068,1.149157587355644,0.04503981313417058,0,True,1.0,21,False,111.98604609338888,False,adaptive_rollout_adp,cand_0005;cand_0070;cand_0068;cand_0021;cand_0016;cand_0009;cand_0055;cand_0051;cand_0063;cand_0062,1442772287095,cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0021;cand_0016;cand_0055;cand_0051;cand_0009,,False,nan,0.0
required09,test,required09_test_003,202609360003,incumbent,3,False,False,0.2222222222222222,9,2,mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,0.17337153486475504,8,0.1951219512195122,0.08888888888888889,35.980846678115974,924.8697355670049,4.360652736834521,4,360.0,0.00026991701452061534,0.0002697919844649732,95,81,1.9085174912558591,0.0384879681927742,0,True,1.0,21,False,35.980846678115974,False,deterministic_base,cand_0005;cand_0000;cand_0010;cand_0013,1180107,cand_0005;cand_0000;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_003,202609360003,one_step_adp,1,True,True,1.0,9,9,,0.6594428527139685,27,0.6585365853658537,0.3,134.8970267938332,134.8970267938332,16.385268295751978,8,720.0,0.01826666697161272,0.0002577920095063746,6880,3871,3.0815624836831237,0.059201291408881127,0,True,1.0,21,False,35.980846678115974,False,adaptive_rollout_adp,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,1065135504907,cand_0005;cand_0000;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.01800354098668322
required09,test,required09_test_003,202609360003,seeded_local_search,3,True,True,1.0,9,9,,0.6594428527139685,27,0.6585365853658537,0.3,129.60460091435027,129.60460091435027,15.743617807385604,8,720.0,0.019771584018599242,0.00026816700119525194,261,51,3.2643887457740823,0.059205790001008125,0,True,1.0,21,False,35.980846678115974,False,reference_improved,cand_0000;cand_0005;cand_0066;cand_0045;cand_0062;cand_0052;cand_0015;cand_0021,1065135504907,cand_0005;cand_0000;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.018251000030431896
required09,test,required09_test_003,202609360003,adaptive_rollout_adp,3,True,True,1.0,9,9,,0.681114294572063,28,0.6829268292682927,0.3111111111111111,134.73093989294745,134.73093989294745,16.36095124645883,9,810.0,1.0618013750063255,0.0002567080082371831,362307,208521,3.043484822370052,0.05951490068870389,0,True,1.0,21,False,35.980846678115974,False,adaptive_rollout_adp,cand_0015;cand_0021;cand_0055;cand_0045;cand_0062;cand_0052;cand_0066;cand_0005;cand_0000,1099495243275,cand_0005;cand_0000;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_003,202609360003,coverage_only80,3,False,True,0.7777777777777778,9,7,mesh_00007;mesh_00052,0.8049570232771507,32,0.7804878048780488,0.35555555555555557,96.85772711387364,707.9688382249847,11.739293785090442,10,900.0,0.45890199998393655,0.0005099169793538749,164099,91373,0.8473828811905011,0.0585962290483111,0,True,1.0,21,False,108.83901527284345,False,adaptive_rollout_adp,cand_0005;cand_0066;cand_0052;cand_0055;cand_0051;cand_0062;cand_0063;cand_0068;cand_0021;cand_0016,1099443338775,cand_0005;cand_0066;cand_0055;cand_0051;cand_0068;cand_0021;cand_0015;cand_0016;cand_0009;cand_0063;cand_0062,,False,nan,0.0
required09,test,required09_test_004,202609360004,incumbent,3,False,False,0.2222222222222222,9,2,mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,0.27555685829206394,9,0.21951219512195122,0.1,40.48636682821154,929.3752557171005,4.903459065925027,5,450.0,0.0003886249614879489,0.0003884169855155051,129,108,1.9085174912558591,0.0384879681927742,0,True,1.0,24,False,40.48636682821154,False,deterministic_base,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,1099512807883,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_004,202609360004,one_step_adp,1,True,True,1.0,9,9,,0.6204549552630847,27,0.6585365853658537,0.3,134.8970267938332,134.8970267938332,16.385268295751978,8,720.0,0.028521208034362644,0.00035520800156518817,9594,5577,3.0815624836831237,0.059201291408881127,0,True,1.0,24,False,40.48636682821154,False,adaptive_rollout_adp,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.028159416979178786
required09,test,required09_test_004,202609360004,seeded_local_search,3,True,True,1.0,9,9,,0.6204549552630847,27,0.6585365853658537,0.3,129.60460091435027,129.60460091435027,15.743617807385604,8,720.0,0.027332792058587074,0.0003540830221027136,261,51,3.2643887457740823,0.059205790001008125,0,True,1.0,24,False,40.48636682821154,False,reference_improved,cand_0000;cand_0005;cand_0066;cand_0045;cand_0062;cand_0052;cand_0015;cand_0021,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.02570462500443682
required09,test,required09_test_004,202609360004,adaptive_rollout_adp,3,True,True,1.0,9,9,,0.7417666155908833,30,0.7317073170731707,0.3333333333333333,113.47191958718973,113.47191958718973,13.768885294460114,9,810.0,1.3530272499774583,0.0003497920115478337,449158,238780,2.80753987333066,0.059201291408881127,0,True,1.0,24,False,40.48636682821154,False,adaptive_rollout_adp,cand_0005;cand_0000;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0062;cand_0045,1408739180127,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_004,202609360004,coverage_only80,3,False,True,0.6666666666666666,9,6,mesh_00007;mesh_00052;mesh_00079,0.8128212643992676,32,0.7804878048780488,0.35555555555555557,103.66776814664053,770.3344348133072,12.569194066289503,10,900.0,0.75272083299933,0.0006069579976610839,264609,156807,1.7220589665880237,0.0585962290483111,0,True,1.0,24,False,112.20874434654259,False,adaptive_rollout_adp,cand_0005;cand_0066;cand_0052;cand_0055;cand_0009;cand_0015;cand_0021;cand_0068;cand_0070;cand_0013,1896017821687,cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0021;cand_0015;cand_0055;cand_0051;cand_0066;cand_0009,,False,nan,0.0
required09,test,required09_test_005,202609360005,incumbent,3,False,False,0.2222222222222222,9,2,mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,0.17345832650177392,9,0.21951219512195122,0.1,40.48636682821154,929.3752557171005,4.903459065925027,5,450.0,0.0005334580200724304,0.000533208018168807,129,108,1.9085174912558591,0.0384879681927742,0,True,1.0,24,False,40.48636682821154,False,deterministic_base,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,1099512807883,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_005,202609360005,one_step_adp,1,True,True,1.0,9,9,,0.660242284203638,27,0.6585365853658537,0.3,134.8970267938332,134.8970267938332,16.385268295751978,8,720.0,0.026629834028426558,0.00039645901415497065,9594,5577,3.0815624836831237,0.059201291408881127,0,True,1.0,24,False,40.48636682821154,False,adaptive_rollout_adp,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.02622670802520588
required09,test,required09_test_005,202609360005,seeded_local_search,3,True,True,1.0,9,9,,0.660242284203638,27,0.6585365853658537,0.3,129.60460091435027,129.60460091435027,15.743617807385604,8,720.0,0.025930791918653995,0.0003571249544620514,261,51,3.2643887457740823,0.059205790001008125,0,True,1.0,24,False,40.48636682821154,False,reference_improved,cand_0000;cand_0005;cand_0066;cand_0045;cand_0062;cand_0052;cand_0015;cand_0021,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.024311624991241843
required09,test,required09_test_005,202609360005,adaptive_rollout_adp,3,True,True,1.0,9,9,,0.7879953787200541,30,0.7317073170731707,0.3333333333333333,113.47191958718973,113.47191958718973,13.768885294460114,9,810.0,1.2575880409567617,0.00034858298022300005,449158,238780,2.80753987333066,0.059201291408881127,0,True,1.0,24,False,40.48636682821154,False,adaptive_rollout_adp,cand_0005;cand_0000;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0062;cand_0045,1408739180127,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_005,202609360005,coverage_only80,3,False,True,0.6666666666666666,9,6,mesh_00007;mesh_00052;mesh_00055,0.8072685261091401,31,0.7560975609756098,0.34444444444444444,92.95210724082405,759.6187739074908,11.263992295187089,10,900.0,0.6357369999750517,0.00048462499398738146,219376,125177,1.149157587355644,0.0585962290483111,0,True,1.0,24,False,129.21247111190598,False,adaptive_rollout_adp,cand_0005;cand_0066;cand_0009;cand_0015;cand_0021;cand_0068;cand_0055;cand_0051;cand_0063;cand_0062,1099174379063,cand_0015;cand_0068;cand_0055;cand_0051;cand_0066;cand_0062;cand_0063;cand_0052;cand_0009;cand_0021;cand_0016,,False,nan,0.0
required09,test,required09_test_006,202609360006,incumbent,3,False,False,0.2222222222222222,9,2,mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,0.18566012125789466,7,0.17073170731707318,0.07777777777777778,35.671146783826224,924.5600356727151,4.322493677348781,4,360.0,0.00034158298512920737,0.00034133298322558403,105,87,9.506295741486179,0.0384879681927742,0,True,1.0,23,False,35.671146783826224,False,deterministic_base,cand_0005;cand_0000;cand_0070;cand_0010,1099511628235,cand_0005;cand_0000;cand_0070;cand_0010,,False,nan,0.0
required09,test,required09_test_006,202609360006,one_step_adp,1,True,True,1.0,9,9,,0.6286797574842107,27,0.6585365853658537,0.3,134.8970267938332,134.8970267938332,16.385268295751978,8,720.0,0.027864167001098394,0.0002845840062946081,8967,4961,3.0815624836831237,0.059201291408881127,0,True,1.0,23,False,35.671146783826224,False,adaptive_rollout_adp,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.027574290987104177
required09,test,required09_test_006,202609360006,seeded_local_search,3,True,True,1.0,9,9,,0.6286797574842107,27,0.6585365853658537,0.3,129.60460091435027,129.60460091435027,15.743617807385604,8,720.0,0.02811329101677984,0.0004077909979969263,261,51,3.2643887457740823,0.059205790001008125,0,True,1.0,23,False,35.671146783826224,False,reference_improved,cand_0000;cand_0005;cand_0066;cand_0045;cand_0062;cand_0052;cand_0015;cand_0021,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.02636870800051838
required09,test,required09_test_006,202609360006,adaptive_rollout_adp,3,True,True,1.0,9,9,,0.7351523356748988,30,0.7317073170731707,0.3333333333333333,113.47191958718973,113.47191958718973,13.768885294460114,9,810.0,1.179830874025356,0.0003107910160906613,416988,207393,2.80753987333066,0.059201291408881127,0,True,1.0,23,False,35.671146783826224,False,adaptive_rollout_adp,cand_0005;cand_0000;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0062;cand_0045,1408739180127,cand_0005;cand_0000;cand_0070;cand_0010,,False,nan,0.0
required09,test,required09_test_006,202609360006,coverage_only80,3,False,True,0.6666666666666666,9,6,mesh_00007;mesh_00052;mesh_00055,0.8020311423319836,31,0.7560975609756098,0.34444444444444444,93.87891353641295,760.5455802030797,11.382283856581925,9,810.0,0.5783552920329385,0.0005130000063218176,199640,108516,1.149157587355644,0.0585962290483111,0,True,1.0,23,False,109.66181512869521,False,adaptive_rollout_adp,cand_0005;cand_0066;cand_0016;cand_0021;cand_0068;cand_0055;cand_0051;cand_0063;cand_0062,1099174903319,cand_0005;cand_0010;cand_0070;cand_0068;cand_0055;cand_0051;cand_0063;cand_0062;cand_0066;cand_0015,,False,nan,0.0
required09,test,required09_test_007,202609360007,incumbent,3,False,False,0.2222222222222222,9,2,mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,0.2372144829232403,9,0.21951219512195122,0.1,40.48636682821154,929.3752557171005,4.903459065925027,5,450.0,0.000431415974162519,0.00043116597225889564,129,108,1.9085174912558591,0.0384879681927742,0,True,1.0,24,False,40.48636682821154,False,deterministic_base,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,1099512807883,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_007,202609360007,one_step_adp,1,True,True,1.0,9,9,,0.6598010344945172,27,0.6585365853658537,0.3,134.8970267938332,134.8970267938332,16.385268295751978,8,720.0,0.028354209032841027,0.00034958403557538986,9594,5577,3.0815624836831237,0.059201291408881127,0,True,1.0,24,False,40.48636682821154,False,adaptive_rollout_adp,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.027998709003441036
required09,test,required09_test_007,202609360007,seeded_local_search,3,True,True,1.0,9,9,,0.6598010344945172,27,0.6585365853658537,0.3,129.60460091435027,129.60460091435027,15.743617807385604,8,720.0,0.02942079200875014,0.00048120797146111727,261,51,3.2643887457740823,0.059205790001008125,0,True,1.0,24,False,40.48636682821154,False,reference_improved,cand_0000;cand_0005;cand_0066;cand_0045;cand_0062;cand_0052;cand_0015;cand_0021,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.02729216602165252
required09,test,required09_test_007,202609360007,adaptive_rollout_adp,3,True,True,1.0,9,9,,0.7734341383190665,30,0.7317073170731707,0.3333333333333333,113.47191958718973,113.47191958718973,13.768885294460114,9,810.0,1.267792833968997,0.00047854200238361955,449158,238780,2.80753987333066,0.059201291408881127,0,True,1.0,24,False,40.48636682821154,False,adaptive_rollout_adp,cand_0005;cand_0000;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0062;cand_0045,1408739180127,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_007,202609360007,coverage_only80,3,False,True,0.7777777777777778,9,7,mesh_00007;mesh_00052,0.8146279313519634,32,0.7804878048780488,0.35555555555555557,96.85772711387364,707.9688382249847,11.739293785090442,10,900.0,0.7778508740011603,0.0005697910091839731,266664,156012,0.8473828811905011,0.0585962290483111,0,True,1.0,24,False,107.12653665574462,False,adaptive_rollout_adp,cand_0005;cand_0066;cand_0052;cand_0055;cand_0051;cand_0062;cand_0063;cand_0068;cand_0021;cand_0016,1099443338775,cand_0005;cand_0010;cand_0013;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0066;cand_0051,,False,nan,0.0
required09,test,required09_test_008,202609360008,incumbent,3,False,False,0.2222222222222222,9,2,mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,0.2794623151863537,9,0.21951219512195122,0.1,40.48636682821154,929.3752557171005,4.903459065925027,5,450.0,0.0003623749944381416,0.0003622089861892164,129,108,1.9085174912558591,0.0384879681927742,0,True,1.0,24,False,40.48636682821154,False,deterministic_base,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,1099512807883,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
required09,test,required09_test_008,202609360008,one_step_adp,1,True,True,1.0,9,9,,0.6123681020978654,27,0.6585365853658537,0.3,134.8970267938332,134.8970267938332,16.385268295751978,8,720.0,0.026560124999377877,0.0005042499979026616,9594,5577,3.0815624836831237,0.059201291408881127,0,True,1.0,24,False,40.48636682821154,False,adaptive_rollout_adp,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.02604724996490404
required09,test,required09_test_008,202609360008,seeded_local_search,3,True,True,1.0,9,9,,0.6123681020978654,27,0.6585365853658537,0.3,129.60460091435027,129.60460091435027,15.743617807385604,8,720.0,0.026158583990763873,0.00035183399450033903,261,51,3.2643887457740823,0.059205790001008125,0,True,1.0,24,False,40.48636682821154,False,reference_improved,cand_0000;cand_0005;cand_0066;cand_0045;cand_0062;cand_0052;cand_0015;cand_0021,1065135504907,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,cand_0021;cand_0015;cand_0052;cand_0062;cand_0045;cand_0066;cand_0005;cand_0000,True,134.8970267938332,0.02455599996028468
required09,test,required09_test_008,202609360008,adaptive_rollout_adp,3,True,True,1.0,9,9,,0.7055222071599835,30,0.7317073170731707,0.3333333333333333,113.47191958718973,113.47191958718973,13.768885294460114,9,810.0,1.2537655010237359,0.00034841703018173575,449158,238780,2.80753987333066,0.059201291408881127,0,True,1.0,24,False,40.48636682821154,False,adaptive_rollout_adp,cand_0005;cand_0000;cand_0070;cand_0068;cand_0021;cand_0015;cand_0052;cand_0062;cand_0045,1408739180127,cand_0005;cand_0000;cand_0070;cand_0010;cand_0013,,False,nan,0.0
