scenario_id,split,scenario_seed,method,action,candidate_id,sample,time,rx,ry,rz,vx,vy,vz,ax,ay,az
ood_018,ood,30779,adaptive_rollout_adp,1,cand_0015,6,21.0,6.218028667887795,-27.50888005948751,14.337789267379113,0.5456591810410679,0.6430398075732985,0.3758119074610731,0.018660325268973064,0.02306835891015662,0.013248655360620282
ood_018,ood,30779,adaptive_rollout_adp,1,cand_0015,7,24.0,7.935861592134499,-25.49384774444197,15.517764212703083,0.5996307968439817,0.7002540074955403,0.41083730091053744,0.01644358823411756,0.020367065898725827,0.011694227354275999
ood_018,ood,30779,adaptive_rollout_adp,1,cand_0015,8,27.0,9.806138921228294,-23.319788804784295,16.795812814495378,0.6472795695365163,0.7490647107617697,0.44119428234001784,0.014209133726782027,0.017680880690837404,0.010139664631561258
ood_018,ood,30779,adaptive_rollout_adp,1,cand_0015,9,30.0,11.809729771973068,-21.011780455988525,18.157928773051065,0.6884973271376065,0.7895608894167008,0.4668821516168172,0.011956987487666729,0.01500992346898552,0.008584985100888592
ood_018,ood,30779,adaptive_rollout_adp,1,cand_0015,10,33.0,13.92717943918497,-18.5946313574924,19.5901038495406,0.7231763609177224,0.8218326082490525,0.48790031612513096,0.00968717546127899,0.012354314240239424,0.007030206672016148
ood_018,ood,30779,adaptive_rollout_adp,1,cand_0015,11,36.0,16.138710791889384,-16.09287833999251,21.078328188576176,0.7512094296922808,0.8459710211019053,0.5042482907762921,0.007399723795634266,0.009714172834860951,0.0054753472558413604
ood_018,ood,30779,adaptive_rollout_adp,1,cand_0015,12,39.0,18.42422568238328,-13.530783143858294,22.608590640806028,0.772489764105151,0.8620683671498051,0.5159256980171579,0.0050946588419549755,0.007089618904924095,0.003920424764194633
ood_018,ood,30779,adaptive_rollout_adp,1,cand_0015,13,42.0,20.76330636813314,-10.932329168764495,24.166879085531118,0.7869110709021727,0.8702179671426891,0.5229322678366395,0.00277200715436691,0.00448077192293665,0.002365457109633002
ood_018,ood,30779,adaptive_rollout_adp,1,cand_0015,14,45.0,23.135216946478312,-8.321218234641526,25.739180753338598,0.7943675371946003,0.8705142196167068,0.5252678377703729,0.0004317954895933563,0.0018877511804639118,0.0008104622052337758
ood_018,ood,30779,adaptive_rollout_adp,1,cand_0015,15,48.0,25.518904802109528,-5.720867354042919,27.311482548746525,0.7947538347123896,0.8630525970720124,0.5229323529035325,-0.0019259491933531798,-0.0006893242132456467,-0.0007445420356118372
ood_018,ood,30779,adaptive_rollout_adp,1,cand_0015,16,51.0,27.893002067291892,-3.1544055160288607,28.86977137285422,0.7879651240472441,0.8479296421176024,0.5159258658717862,-0.004301199733481518,-0.0032503353326323735,-0.002299537699405059
ood_018,ood,30779,adaptive_rollout_adp,1,cand_0015,17,54.0,30.235827094801575,-0.6446704816645386,30.4000344459927,0.7738970588853356,0.8252429635832763,0.5042485368603932,-0.006693928768134684,-0.0057951634371955045,-0.0038545068727459213
ood_018,ood,30779,adaptive_rollout_adp,1,cand_0015,18,57.0,32.52538594354506,1.785794408768175,31.888259630369614,0.7524457902296164,0.7950912325987962,0.4879006336014421,-0.009104108733305121,-0.008323689972861082,-0.005409431642539632
ood_018,ood,30779,adaptive_rollout_adp,1,cand_0015,19,60.0,34.7393738768296,4.114743416747408,33.320435752703126,0.7235079706116399,0.7575741786403227,0.4668825313692331,-0.011531711863952252,-0.010835796573347614,-0.006964294096202906
ood_018,ood,30779,adaptive_rollout_adp,1,cand_0015,20,63.0,36.85517687325332,6.320231574578303,34.682552926839136,0.6869807582928046,0.7127925855442054,0.4411947129738007,-0.013976710194322318,-0.013331365061529711,-0.008519076321870354
ood_018,ood,30779,adaptive_rollout_adp,1,cand_0015,21,66.0,38.84987315018304,8.380617842452528,35.96060287634629,0.6427618214549414,0.6608482874882066,0.4108377687525793,-0.016439075558270528,-0.0158102774507994,-0.010073760408600791
ood_018,ood,30779,adaptive_rollout_adp,1,cand_0015,22,69.0,40.70023469978782,10.274568253402716,37.14057925708322,0.5907493423801584,0.6018441649402366,0.375812396560211,-0.018918779589585533,-0.01827241594642539,-0.01162832844658359
ood_018,ood,30779,adaptive_rollout_adp,1,cand_0015,23,72.0,42.382728837595764,11.981059046054472,38.20847797973235,0.5308420216198618,0.5358841405746827,0.33611940175649546,-0.021415793722316247,-0.020717662946910017,-0.01318276252734499
ood_018,ood,30779,adaptive_rollout_adp,1,cand_0015,24,75.0,43.873519763541594,13.479379785078864,39.15029753229489,0.462939082152871,0.46307317515640867,0.2917596971924832,-0.023930089191100835,-0.023145901045344003,-0.01473704474395441
ood_018,ood,30779,adaptive_rollout_adp,1,cand_0015,25,78.0,45.14847013547209,14.749136469248517,39.9520393025412,0.38694027353254384,0.3835172633925094,0.24273430319471073,-0.026461637031498182,-0.025557013030758996,-0.016291157191230726
ood_018,ood,30779,adaptive_rollout_adp,1,cand_0015,26,81.0,46.183142655076296,15.770254627000718,40.59970790041113,0.30274587602283165,0.2973234297519002,0.18904434754757982,-0.029010408080321487,-0.027950881889477804,-0.01784508196594854
ood_018,ood,30779,adaptive_rollout_adp,1,cand_0015,27,84.0,46.952801666207215,16.522982399411127,41.07931148035874,0.21025670472318025,0.2045997242528235,0.13069106547387935,-0.03157637297597426,-0.03032739080646239,-0.019398801167044417
ood_018,ood,30779,adaptive_rollout_adp,1,cand_0015,28,87.0,47.43241476556135,16.98789361048201,41.37686206363573,0.10937411368219689,0.10545521821835618,0.06767579961345113,-0.034159502158788574,-0.032686423166659574,-0.02095229689582313
ood_018,ood,30779,adaptive_rollout_adp,1,cand_0015,29,90.0,47.596654425682296,17.145890824649086,41.478375860508145,2.914335439641036e-16,4.579669976578771e-16,-1.942890293094024e-16,-0.036759765871365535,-0.035027862556344415,-0.02250555125616381
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,0,93.0,47.594395123600826,17.171932930395055,41.357215350985726,-0.0014865617281710308,0.01736308567528387,-0.08077359547273376,-0.0006979295758604037,0.005785991159071083,-0.026871491591801123
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,1,96.0,47.58806015775155,17.24828927499132,41.00207760720897,-0.002718456126035185,0.03354253777834312,-0.15598467309204822,-0.0006509729550987886,0.005388372588277323,-0.025017625582606447
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,2,99.0,47.57838915092866,17.371405026987322,40.42965279529746,-0.0037119375152504866,0.04853575420951734,-0.22563150183335207,-0.0006067390149514969,0.00499044450730723,-0.023163471372779628
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,3,102.0,47.56607294723542,17.537717797352986,39.65663608218156,-0.0044832706075161495,0.0623402986938578,-0.2897124788505734,-0.000565228264989249,0.00459222540000841,-0.021309050321998223
ood_018,ood,30779,adaptive_rollout_adp,2,cand_0009,4,105.0,47.55175358190085,17.743658137071467,38.69972725102499,-0.005048729846642057,0.07495390085948182,-0.34822612950384646,-0.0005264411834118787,0.004193733753581071,-0.019454383793013747
