scenario_id,split,scenario_seed,method,action,candidate_id,time,viewpoint_x,viewpoint_y,viewpoint_z,boresight_x,boresight_y,boresight_z,weighted_coverage,covered_target_count,total_target_count,visible_target_ids
test_023,test,20766,adaptive_rollout_adp,6,cand_0063,540.0,7.1672668915132745,11.571294664875204,-61.59617538183524,-2.129268237413715e-06,2.938294077067969e-07,0.9999999999976898,0.38488407048163914,16,41,mesh_00045;mesh_00070
test_023,test,20766,adaptive_rollout_adp,7,cand_0045,630.0,25.76697330621689,54.95296338639528,-50.223460083259454,-0.8660254068600532,-0.49999998361377296,0.00010516228309921321,0.4825568911370031,19,41,mesh_00052;mesh_00053;mesh_00064;mesh_00065
test_023,test,20766,adaptive_rollout_adp,8,cand_0068,720.0,29.057205196336707,37.70409602829488,1.486281695834873,-0.5827030807240566,-0.812685129502622,1.5486041459759965e-08,0.5709295833912417,23,41,mesh_00006;mesh_00008;mesh_00039;mesh_00041
test_023,test,20766,adaptive_rollout_adp,9,cand_0021,810.0,37.17635404906447,32.28739450664882,39.75388600862191,-0.8660254068563558,-0.4999999836472751,0.00010503336641304057,0.7034886217725994,29,41,mesh_00019;mesh_00020;mesh_00024;mesh_00028;mesh_00029;mesh_00033
test_023,test,20766,adaptive_rollout_adp,10,cand_0015,900.0,47.59665442568226,17.14589082464908,41.47837586050816,-0.8660254067557756,-0.49999998376727023,0.00010529113535134061,0.8011614424279634,32,41,mesh_00015;mesh_00016;mesh_00020;mesh_00024;mesh_00025;mesh_00029;mesh_00033
test_023,test,20766,local_search,1,cand_0005,90.0,-14.216049847602841,-36.53834050628878,15.53200695987428,1.6917684184764294e-16,0.9238795005218702,-0.3826835095943641,0.04418634612711925,2,41,mesh_00001;mesh_00005
test_023,test,20766,local_search,2,cand_0010,180.0,-16.572466607169815,9.225170298302405,50.11357745774859,-0.08714201450124336,0.0015214326251882372,-0.996194737263469,0.11046586531779813,5,41,mesh_00010;mesh_00011;mesh_00012
test_023,test,20766,local_search,3,cand_0013,270.0,-1.563469170619293,5.883515063149469,58.14943848153044,0.08715513431574698,2.9737933436381696e-07,-0.9961947513224088,0.15465221144491736,7,41,mesh_00010;mesh_00011;mesh_00012;mesh_00031;mesh_00036
test_023,test,20766,local_search,4,cand_0070,360.0,-21.267895854685477,24.293408803350808,29.54039926540888,0.6125437009629934,-0.4943538831034133,-0.6167693674876661,0.176745384508477,8,41,mesh_00010;mesh_00088
test_023,test,20766,local_search,5,cand_0068,450.0,29.057205196336707,37.70409602829488,1.486281695834873,-0.5827030807240573,-0.8126851295026214,1.548604215761444e-08,0.2651180767627155,12,41,mesh_00006;mesh_00008;mesh_00039;mesh_00041
test_023,test,20766,local_search,6,cand_0021,540.0,37.17635404906447,32.28739450664882,39.75388600862191,-0.8660254068563558,-0.4999999836472751,0.00010503336641304057,0.3976771151440732,18,41,mesh_00019;mesh_00020;mesh_00024;mesh_00028;mesh_00029;mesh_00033
test_023,test,20766,local_search,7,cand_0015,630.0,47.59665442568226,17.14589082464908,41.47837586050816,-0.8660254067557756,-0.49999998376727023,0.00010529113535134061,0.49534993579943726,21,41,mesh_00015;mesh_00016;mesh_00020;mesh_00024;mesh_00025;mesh_00029;mesh_00033
test_023,test,20766,local_search,8,cand_0055,720.0,45.92088104692785,17.141790760942456,-41.4783779233683,-0.8660254067909677,-0.4999999837875902,-0.00010490447285249621,0.627908974180795,27,41,mesh_00048;mesh_00049;mesh_00059;mesh_00060;mesh_00065;mesh_00071
test_023,test,20766,local_search,9,cand_0051,810.0,39.80640209072506,26.101506155121356,-47.16134365842713,-0.8660253479034363,-0.5000000941140544,5.171720138922152e-05,0.7034886217725994,29,41,mesh_00049;mesh_00053;mesh_00060;mesh_00064;mesh_00065
test_023,test,20766,local_search,10,cand_0062,900.0,7.4038132011875835,-0.22808597444695908,-68.702571188211,3.563287231415979e-14,-1.4550647976322809e-07,0.9999999999999896,0.8011614424279634,32,41,mesh_00068;mesh_00070;mesh_00079
test_024,test,20767,adaptive_rollout_adp,1,cand_0005,90.0,-14.216049847602841,-36.53834050628878,15.53200695987428,1.6917684184764294e-16,0.9238795005218702,-0.3826835095943641,0.04475322587595709,2,41,mesh_00001;mesh_00005
