method,sequence,candidate_id,viewpoint_x,viewpoint_y,viewpoint_z,boresight_x,boresight_y,boresight_z,yaw_rad,pitch_rad,qx,qy,qz,qw,new_target_count,cumulative_coverage
safe_graph_adp,0,cand_0309,52.011079627956526,0.13432077182919241,2.826866960760392,-0.9999999996518848,-2.638444436193308e-05,3.026619717986822e-07,-3.1415662691454282,-3.026619717986868e-07,1.5133098588617444e-07,1.9963919890226574e-12,0.9999999999129713,-1.3192222182114947e-05,23,0.12777777777777777
safe_graph_adp,1,cand_0262,4.873724918775352,49.79132385068917,-38.62367541313248,-0.003010435866282864,-0.9999954686121768,5.568464615296739e-06,-1.5738067672083695,-5.5684646153255175e-06,-1.9717107153372327e-06,-1.96578391438057e-06,-0.708170331155773,0.7060416291288857,24,0.2611111111111111
safe_graph_adp,2,cand_0074,-4.818935807347298,46.57622737587931,32.072407798875275,0.0,-0.9999999944704505,-0.00010516225130090327,-1.5707963267948966,0.00010516225149473656,3.718047056125408e-05,3.718047056125408e-05,-0.707106780209052,0.707106780209052,23,0.3888888888888889
safe_graph_adp,3,cand_0049,-7.045264923198928,5.883516855980156,50.12560193454411,0.08715622115438798,3.3702496223873913e-07,-0.9961946562364072,3.866906547497687e-06,1.48352938396035,-0.5213338386801497,0.4777142040758118,0.47771437977835635,0.521333999681791,23,0.5166666666666667
safe_graph_adp,4,cand_0098,13.512606841921807,48.02987937129974,48.498963894840486,0.0,-0.9999999944839921,-0.00010503340326635456,-1.5707963267948966,0.00010503340345947626,3.713491590157941e-05,3.713491590157941e-05,-0.7071067802114459,0.7071067802114459,13,0.5888888888888889
safe_graph_adp,5,cand_0136,45.70576859626182,-11.52524220831843,31.813721663173087,-0.9667827452176401,0.2555995323846386,5.093326606325511e-05,2.883124869379288,-5.0933266085276935e-05,2.5254264659503378e-05,-3.281998613034278e-06,0.9916609161392056,0.1288744612147886,7,0.6277777777777778
safe_graph_adp,6,cand_0284,33.4802583657718,-28.13907511581333,-26.150632941007476,-0.6586920726666287,0.7524126217737441,1.3043596598583644e-06,2.2898754508397294,-1.3043596598587343e-06,5.939299827634538e-07,-2.694173456577014e-07,0.9106843779999972,0.41310284877537806,7,0.6666666666666666
safe_graph_adp,7,cand_0181,5.065151452973264,5.899295876977585,-50.095757612033914,-0.08715615887720148,-3.7667674595140584e-07,0.9961946616849692,-3.141588331729459,-1.4835294464752649,0.4777142100355178,0.52133381427686,0.521333994220731,-0.47771440640987645,19,0.7722222222222223
safe_graph_adp,8,cand_0212,-6.504154582846726,48.06838415390501,-50.223446252734206,7.71105019033092e-07,-0.9999999944972231,0.00010490452464463287,-1.5707955556898734,-0.00010490452483704454,-3.708933612781148e-05,-3.70893647275959e-05,-0.7071065075869897,0.70710705284058,5,0.8
safe_graph_adp,9,cand_0242,30.85118206313429,46.61557093919158,-33.79687488906741,-1.5402071152861717e-10,-0.9999999944975095,0.00010490462731755063,-1.5707963269489174,-0.00010490462750996287,-3.708938673092107e-05,-3.708938672520852e-05,-0.7071067802682899,0.707106780159381,4,0.8222222222222222
safe_graph_adp,10,cand_0344,-2.149501039681054,34.3330217735885,-33.93897713792997,0.0,-0.7933530437347217,0.6087618154884986,-1.5707963267948966,-0.6544989566450633,-0.2272921887490188,-0.2272921887490188,-0.6695806605134892,0.6695806605134892,6,0.8555555555555555
safe_graph_adp,11,cand_0188,11.818952361345291,46.61339264109651,-50.223443790329796,0.0,-0.9999999944704471,0.00010516228309938246,-1.5707963267948966,-0.00010516228329321593,-3.718048180371427e-05,-3.7180481803714255e-05,-0.7071067802090514,0.7071067802090515,1,0.8611111111111112
safe_graph_adp,12,cand_0200,-15.563842884302138,6.206166261136532,-94.78457153767349,0.0,0.0,1.0,0.0,-1.5707963267948966,0.5,0.5,0.5,-0.5,1,0.8666666666666667
safe_graph_adp,13,cand_0216,-78.54756199479104,6.257290593399084,-50.21906637370586,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1,0.8722222222222222
safe_graph_adp,14,cand_0348,-39.55255253665487,-8.736424443640386,-0.41451444396547965,0.9999999999983065,-1.937751546522902e-12,-1.8403900973793096e-06,-1.9377515465261835e-12,1.8403900973803485e-06,8.915546893524353e-19,9.201950486900445e-07,-9.68875773262682e-13,0.9999999999995767,8,0.9166666666666666
safe_graph_adp,15,cand_0004,-24.735234048241363,-33.23939298381248,-11.331014724194022,-6.486205496885839e-07,0.9999999999993594,-9.276179118950936e-07,1.5707969754154463,9.276179118952267e-07,-3.2796256428717595e-07,3.279623515639862e-07,0.7071070105084288,0.7071065518644397,3,0.9333333333333333
safe_graph_adp,16,cand_0000,-33.54224661460412,-30.38154565087348,10.206137039557655,0.3830332172328619,0.8660151295338744,-0.3214083849476703,1.1543692373478456,0.3272164127049575,-0.08887781743279642,0.13649320102380913,0.5383799749784933,0.8268115517969095,2,0.9444444444444444
