method,sequence,candidate_id,viewpoint_x,viewpoint_y,viewpoint_z,new_target_count,cumulative_coverage,score,transfer_delta_v,transfer_min_clearance,transfer_tracking_error,transfer_dynamic_cost,coverage_gain_area,coverage_per_delta_v,transfer_feasible,sooa_id,seed_view_id,selected_inspection_action,sooa_visible_target_count,sooa_delta_v,sooa_min_clearance,sooa_peak_input,sooa_passive_margin,sooa_passive_safe,adp_estimated_cost_to_go,adp_safe_action_count,adp_shield_rejections
safe_graph_adp,0,cand_0309,52.011079627956526,0.13432077182919241,2.826866960760392,23,0.12777777777777777,-428.890012827479,1.8375238583606404,5.969079997739973,32.97167838482085,15.122521401070955,2217.8995099923995,1207.0044695752217,True,0,cand_0309,SOOA,23,1.8375238583606404,5.969079997739973,0.03995543548239389,5.9677517918714305,True,428.890012827479,2,13
safe_graph_adp,1,cand_0262,4.873724918775352,49.79132385068917,-38.62367541313248,24,0.2611111111111111,-356.33000870104325,2.6750076479173743,5.089693938434494,48.049634770609494,22.02397249829658,2314.32992347033,865.1675913047015,True,1,cand_0262,SOOA,24,2.6750076479173743,5.089693938434494,0.05814648454033671,5.060124562132294,True,356.33000870104325,5,7
safe_graph_adp,2,cand_0074,-4.818935807347298,46.57622737587931,32.072407798875275,23,0.3888888888888889,-305.94491857789524,2.3791296693648065,34.880736706754625,42.8785337509238,19.613784421990317,2217.8995099923995,932.2314536073802,True,2,cand_0074,SOOA,23,2.3791296693648065,34.880736706754625,0.05170823525237987,34.880736706754625,True,305.94491857789524,5,8
safe_graph_adp,3,cand_0049,-7.045264923198928,5.883516855980156,50.12560193454411,23,0.5166666666666667,-273.2284347466941,1.4884657363843778,29.753503556478975,26.759793299201483,12.259091475778156,2217.8995099923995,1490.0574838759032,True,3,cand_0049,SOOA,23,1.4884657363843778,29.753503556478975,0.032321627284279786,27.85906576106964,True,273.2284347466941,5,2
safe_graph_adp,4,cand_0098,13.512606841921807,48.02987937129974,48.498963894840486,13,0.5888888888888889,-271.2680425470254,1.5683428288875412,30.717730872374524,28.169738524263895,12.912267078805208,1253.5953752130954,799.3120841457203,True,4,cand_0098,SOOA,24,1.5683428288875412,30.717730872374524,0.03404346728847979,30.717730872374524,True,271.2680425470254,5,4
safe_graph_adp,5,cand_0136,45.70576859626182,-11.52524220831843,31.813721663173087,7,0.6277777777777778,-233.03763681862495,2.329256035664302,14.384878022670748,41.86052947013868,19.181175482946472,675.0128943455129,289.79763667457865,True,5,cand_0136,SOOA,13,2.329256035664302,14.384878022670748,0.050627911411879216,13.40919603245831,True,233.03763681862495,2,13
safe_graph_adp,6,cand_0284,33.4802583657718,-28.13907511581333,-26.150632941007476,7,0.6666666666666666,-186.63503606996113,2.04966954511875,12.961662392189034,36.93330535944758,16.896342690294315,675.0128943455129,329.32766940556036,True,6,cand_0284,SOOA,11,2.04966954511875,12.961662392189034,0.044567966755229615,12.89981795845198,True,186.63503606996113,3,12
safe_graph_adp,7,cand_0181,5.065151452973264,5.899295876977585,-50.095757612033914,19,0.7722222222222223,-162.7214503962421,1.6843573634548936,32.92339140360361,30.253003107700298,13.867327376660521,1832.1778560806779,1087.7607661135403,True,7,cand_0181,SOOA,20,1.6843573634548936,32.92339140360361,0.03662590385389142,32.10525276721377,True,162.7214503962421,5,3
safe_graph_adp,8,cand_0212,-6.504154582846726,48.06838415390501,-50.223446252734206,5,0.8,-144.11656628372648,1.4609492561825803,39.504266628319954,26.252702470285563,12.030232725564304,482.1520673896521,330.02656687029776,True,8,cand_0212,SOOA,24,1.4609492561825803,39.504266628319954,0.03170336473714551,39.504266628319954,True,144.11656628372648,5,3
safe_graph_adp,9,cand_0242,30.85118206313429,46.61557093919158,-33.79687488906741,4,0.8222222222222222,-150.76273646298637,1.366764528234804,51.36268050133532,24.514039200907785,11.246349697337422,385.72165391172166,282.21514821568184,True,9,cand_0242,SOOA,20,1.366764528234804,51.36268050133532,0.029742531795551235,33.40441350841182,True,150.76273646298637,5,8
