method,time,boresight_x,boresight_y,boresight_z,yaw_rad,pitch_rad,qx,qy,qz,qw
safe_graph_adp,2.0,-0.3823070966942389,0.8884538364333859,-0.2539509093191443,1.9771526821956196,0.25676289990747275,-0.10693551971216497,0.07040056958505382,0.8283702723717332,0.5453542392580897
safe_graph_adp,4.0,-0.38618330529934836,0.8868193266732005,-0.25379900816780493,1.9815017183679293,0.25660585345026776,-0.10702321447578769,0.07012518845477378,0.82956260197399,0.5435571533091949
safe_graph_adp,6.0,-0.3925455215196266,0.8840973344891623,-0.25353484313609237,1.9886554183237177,0.2563327558389094,-0.10715981506233334,0.06966811761775361,0.8315161538703938,0.5405959797075753
safe_graph_adp,8.0,-0.4013222947476474,0.8802608395920304,-0.2531427858328498,1.998556551043899,0.2559274773815307,-0.1073343569079417,0.06902805242136227,0.8342039770660036,0.5364868949502261
safe_graph_adp,10.0,-0.4124498025333861,0.8752585733644611,-0.25260164318978406,2.011165784484862,0.2553681566301258,-0.10753317699840467,0.06820142005998808,0.8375998254348517,0.5312360253013125
safe_graph_adp,12.0,-0.4258670473328618,0.8690174050098874,-0.2518849098018204,2.0264570010941125,0.2546274723454019,-0.10773976930818834,0.06718291184001249,0.8416768857602828,0.5248415174535904
safe_graph_adp,14.0,-0.4415106341425463,0.8614446809908536,-0.25096099603646155,2.0444124594646715,0.25367289494979,-0.10793460143173086,0.06596606707048978,0.8464064006530934,0.5172956647242468
safe_graph_adp,16.0,-0.4593091277932188,0.8524308332663364,-0.24979351397242475,2.065017677124211,0.2524670031591685,-0.10809494052118274,0.06454393905099695,0.8517562114997405,0.5085871802720874
safe_graph_adp,18.0,-0.47917704097540426,0.8418525758186025,-0.24834170811533038,2.0882559429548158,0.2509679563266008,-0.10819474396371703,0.06290986863321912,0.8576892612807119,0.49870369648812873
safe_graph_adp,20.0,-0.5010085885710044,0.8295770048800785,-0.2465611225483213,2.1141024206633374,0.2491302173340665,-0.1082046794910583,0.06105838114224192,0.8641621192680173,0.48763454866399203
safe_graph_adp,22.0,-0.5246714599299371,0.815466892120647,-0.24440459690865293,2.14251788067785,0.24690562057508564,-0.1080923480849906,0.05898620650009498,0.871123617753357,0.475373867940282
safe_graph_adp,24.0,-0.5500010026021542,0.7993873949066205,-0.24182367543528896,2.1734421985304935,0.24424486951633653,-0.1078227874340278,0.05669339902785926,0.8785137220372515,0.4619239604186812
safe_graph_adp,26.0,-0.5767953640510959,0.781214286087695,-0.23877049068437356,2.2067878804771963,0.2410995227051618,-0.10735932896007341,0.05418450262841568,0.8862627836598236,0.4472988849300822
safe_graph_adp,28.0,-0.6048122752123022,0.7608436142783916,-0.23520014108055373,2.242434011859506,0.23742448066364072,-0.10666486211553017,0.051469671070065025,0.8942913454608015,0.43152806349497574
safe_graph_adp,30.0,-0.6337682415574225,0.7382024424807588,-0.2310735162424596,2.280221151129466,0.2331809162865845,-0.10570352104355957,0.0485656172236365,0.9025106656446773,0.41465967353997957
safe_graph_adp,32.0,-0.6633408846487815,0.7132599967258306,-0.2263604378508755,2.319947783395412,0.2283395009426948,-0.1044427490539634,0.04549623813989491,0.9108240964310885,0.39676349358989677
