method,sequence,candidate_id,viewpoint_x,viewpoint_y,viewpoint_z,new_target_count,cumulative_coverage,score,transfer_delta_v,transfer_min_clearance,transfer_tracking_error,transfer_dynamic_cost,coverage_gain_area,coverage_per_delta_v,transfer_feasible,sooa_id,seed_view_id,selected_inspection_action,sooa_visible_target_count,sooa_delta_v,sooa_min_clearance,sooa_peak_input,sooa_passive_margin,sooa_passive_safe,adp_estimated_cost_to_go,adp_safe_action_count,adp_shield_rejections
safe_graph_adp,0,cand_0012,-0.8662280960933155,5.883517442184143,50.17988047095117,12,0.13333333333333333,-504.2717231549421,1.9123747280198764,18.58217039717129,34.416397060164314,15.756825110928958,2314.32992347033,1210.1864187813487,True,0,cand_0012,SOOA,12,1.9123747280198764,18.58217039717129,0.041550967279271864,17.72769147546382,True,504.2717231549421,3,9
safe_graph_adp,1,cand_0015,16.09830129444599,48.03037917015,41.478375860508145,13,0.2777777777777778,-399.7375062768487,1.5459491043427545,31.88502856742234,27.772011814227522,12.728707648274725,2507.190750426191,1621.7809133452029,True,1,cand_0015,SOOA,13,1.5459491043427545,31.88502856742234,0.033569298681213396,30.942036940382984,True,399.7375062768487,4,3
safe_graph_adp,2,cand_0059,28.257025352716443,46.61473130068363,-39.753872719263256,9,0.37777777777777777,-364.2687753243919,2.7362537480797564,37.33060550227466,49.3133617422327,22.55767385400067,1735.7474426027475,634.3517825497205,True,2,cand_0059,SOOA,9,2.7362537480797564,37.33060550227466,0.05947790483781672,36.350438770809525,True,364.2687753243919,2,10
safe_graph_adp,3,cand_0044,5.083574832422295,1.8301748904979456,-50.04148705788724,10,0.4888888888888889,-319.60856069142824,1.7193889010635264,38.763348613453886,30.89671167225499,14.158352606323529,1928.6082695586083,1121.682400279349,True,3,cand_0044,SOOA,10,1.7193889010635264,38.763348613453886,0.03736108545060191,36.41405894193802,True,319.60856069142824,4,4
safe_graph_adp,4,cand_0051,-27.536088684176768,48.06754273739971,-50.22346008325944,8,0.5777777777777777,-297.89447509033585,1.8917088221989187,39.16517135515902,33.97234890129502,15.573566913227697,1542.8866156468866,815.6047048791781,True,4,cand_0051,SOOA,8,1.8917088221989187,39.16517135515902,0.04108261290539452,39.148787376667784,True,297.89447509033585,4,4
safe_graph_adp,5,cand_0061,15.28630124926567,46.615753179272,-41.47837792336829,2,0.6,-269.2080859826584,1.464777424358276,52.23311837280375,26.253538490355442,12.04952405005536,385.72165391172166,263.3312389291551,True,5,cand_0061,SOOA,13,1.464777424358276,52.23311837280375,0.031815020589498595,34.987563221560045,True,269.2080859826584,4,7
safe_graph_adp,6,cand_0007,-0.38656135084674204,47.83582549452614,1.869051073393751,5,0.6555555555555556,-263.52864488823894,1.5368395050848533,34.70446827959659,27.67957572200532,12.666521155385224,964.3041347793041,627.4592314869353,True,6,cand_0007,SOOA,6,1.5368395050848533,34.70446827959659,0.033406696561534256,34.70446827959659,True,263.52864488823894,4,7
safe_graph_adp,7,cand_0021,-2.224775711377706,46.57688588512727,39.75388600862191,5,0.7111111111111111,-245.81522078079638,1.2638549326604223,34.88026469033556,22.78109958173549,10.4198725880145,964.3041347793041,762.9864075851159,True,7,cand_0021,SOOA,12,1.2638549326604223,34.88026469033556,0.027494161851810552,34.88026469033556,True,245.81522078079638,4,4
safe_graph_adp,8,cand_0016,29.06902539737309,40.031036391104735,39.75474212287525,1,0.7222222222222222,-239.07543453316555,1.0709101987338665,43.12174246400117,19.19402497304819,8.809475488818006,192.86082695586083,180.09056892340695,True,8,cand_0016,SOOA,8,1.0709101987338665,43.12174246400117,0.02330162318017872,27.704562292194773,True,239.07543453316555,4,7
safe_graph_adp,9,cand_0010,-16.572466607169815,9.225170298302405,50.11357745774859,2,0.7444444444444445,-247.29752928334062,1.8750222250393125,31.160413280733096,33.638293765575874,15.43000400300022,385.72165391172166,205.71577699759504,True,9,cand_0010,SOOA,9,1.8750222250393125,31.160413280733096,0.04073284959011853,28.71842052892968,True,247.29752928334062,4,5
