method,action,sample,time_s,rx,ry,rz,vx,vy,vz,ux,uy,uz
adaptive_rollout_adp,3,8,207.0,-42.284857144242956,9.337803393185444,21.463795094739798,0.36519224032117414,0.2817127202250333,0.14436697243838842,0.008310164542297731,0.006744329397002074,0.003338332459308542
adaptive_rollout_adp,3,9,210.0,-41.155438972685786,10.204949331742306,21.909504797947093,0.38777194617460653,0.2963590262443589,0.15277254444797367,0.007032754475149212,0.005733959377963271,0.0028296133527823822
adaptive_rollout_adp,3,10,213.0,-39.96390134099376,11.1113094414371,22.378139221033525,0.40660177420193244,0.3078597434663322,0.15965010435278312,0.005748758327459156,0.004732283036003788,0.002320861649383499
adaptive_rollout_adp,3,11,216.0,-38.721554298724364,12.04752459753195,22.86511408412842,0.42164148391415324,0.3162666785204426,0.16499949271583786,0.004458190890739272,0.0037393450285940454,0.0018120832098824135
adaptive_rollout_adp,3,12,219.0,-37.439828217240134,13.004391704519854,23.36584468183116,0.43285110149182404,0.3216320439627521,0.16882058528774943,0.0031610670322018645,0.002755189912539687,0.001303283895357642
adaptive_rollout_adp,3,13,222.0,-36.13027298730851,13.972864910728386,23.875745988777254,0.44019092137848614,0.3240084561567439,0.1711132930088726,0.0018574016945885855,0.0017798621434683014,0.000794469567128182
adaptive_rollout_adp,3,14,225.0,-34.80455721192996,14.944056816547423,24.39023276521001,0.44362150786842725,0.32344893314183704,0.17187756201085022,0.000547209895998313,0.0008134060753172913,0.000285646086685987
adaptive_rollout_adp,3,15,228.0,-33.474467394411384,15.90923967624397,24.90471966255589,0.44310369668873784,0.3200068924896096,0.17111337361755005,-0.0007694932702858864,-0.0001441340401770843,-0.0002231806843715576
adaptive_rollout_adp,3,16,231.0,-32.15190712170187,16.85984659332728,25.4146213290018,0.43859859657563244,0.3137361491477727,0.16882074434539365,-0.00209269263597063,-0.001092714053989478,-0.0007320048844091575
adaptive_rollout_adp,3,17,234.0,-30.848896243008195,17.78747270942756,25.915352515072406,0.4300675908450052,0.30469091327193776,0.16499972590307727,-0.003422372957926924,-0.0020322899203140416,-0.0012408206518211397
adaptive_rollout_adp,3,18,237.0,-29.57757004370735,18.683876386651743,26.402328179205757,0.4174723389571877,0.2929257880452202,0.15965040519068466,-0.004758518918365795,-0.002962817697071847,-0.0017496221250989704
adaptive_rollout_adp,3,19,240.0,-28.350178414573474,19.540980383379857,26.870963593325282,0.40077477807587947,0.2784957674857222,0.15277290429819212,-0.006101115125014736,-0.003884253546417082,-0.0022584034428987845
adaptive_rollout_adp,3,20,243.0,-27.179085016336817,20.35087302346574,27.31667444840643,0.3799371246212189,0.2614562342419381,0.14436738050336537,-0.007450146111295034,-0.004796553735242059,-0.002767158744108905
adaptive_rollout_adp,3,21,246.0,-26.076766439592312,21.1058093588059,27.734876960036072,0.35492187581696527,0.24186295737612565,0.1344340262690486,-0.008805596336499919,-0.005699674635681017,-0.0032758821679173674
adaptive_rollout_adp,3,22,249.0,-25.05581136007547,21.79821232524048,28.12098797396285,0.32569181123175983,0.21977209013568721,0.12297306923984576,-0.010167450185973622,-0.006593572725612715,-0.0037845678538794255
adaptive_rollout_adp,3,23,252.0,-24.128919689323414,22.420673891750468,28.47042507163668,0.29220999431443667,0.19524016771260447,0.10998477223819375,-0.01153569197129124,-0.007478204589161792,-0.004293209941985075
adaptive_rollout_adp,3,24,255.0,-23.308901720738934,22.965956202915308,28.778606675735535,0.2544397739233521,0.16832410499097103,0.09546943325982812,-0.01291030593043946,-0.008353526917198928,-0.004801802572726552
adaptive_rollout_adp,3,25,258.0,-22.608677271075585,23.426992714595347,29.040952155677743,0.2123447858497026,0.1390811942826673,0.07942738546864092,-0.01429127622799814,-0.009219496507839748,-0.005310339887165836
adaptive_rollout_adp,3,26,261.0,-22.041274817361867,23.796889322803565,29.252881933117933,0.16588895433480091,0.1075691030512222,0.06185899719093095,-0.01567858695532274,-0.010076070266942514,-0.005818816027002148
adaptive_rollout_adp,3,27,264.0,-21.619830629282685,24.068925485731214,29.40981758742481,0.11503649358128032,0.0738458716239066,0.04276467190904655,-0.017072222130727573,-0.010923205208604563,-0.006327225134639432
adaptive_rollout_adp,3,28,267.0,-21.357587897036353,24.23655533889216,29.507181961138972,0.05975190925819694,0.037969910892103456,0.02214484825442087,-0.018472165699669925,-0.011760858455657485,-0.0068355613532538355
adaptive_rollout_adp,3,29,270.0,-21.267895854685463,24.293408803350804,29.540399265408887,1.3877787807814457e-16,5.551115123125783e-17,-1.0061396160665481e-16,-0.019878401534935006,-0.01258898724016109,-0.007343818826861184
adaptive_rollout_adp,4,0,273.0,-21.108499578058606,24.34706884453711,29.449928303531095,0.10630482713572177,0.03565309116952342,-0.06031391668415241,0.035475933718545655,0.012004587477898045,-0.020066866064841118
adaptive_rollout_adp,4,1,276.0,-20.640754431261406,24.50259498130722,29.184745749308334,0.20556267299440628,0.06791870310119613,-0.11647428308217093,0.03304889715610239,0.011107998151540734,-0.018682578248483298
adaptive_rollout_adp,4,2,279.0,-19.885852310220145,24.749970859005355,28.75731420450089,0.2977396390501298,0.096894262851825,-0.16847980656879988,0.030616972469501336,0.0102279006412005,-0.017298075210627196
adaptive_rollout_adp,4,3,282.0,-18.86508605399925,25.07947289649813,28.180100005181412,0.38280232858027863,0.12267752514514245,-0.2163292902301051,0.0281801876742802,0.009364328033385608,-0.0159133729006142
adaptive_rollout_adp,4,4,285.0,-17.599847937552152,25.481671263205016,27.465572934569668,0.46071784789009446,0.14536656839020776,-0.26002163288414915,0.025738570841964625,0.008517313224239015,-0.014528487270081266
adaptive_rollout_adp,4,5,288.0,-16.111628160814437,25.94743084416984,26.62620593580775,0.5314538075265737,0.16505979069039514,-0.2995558291000122,0.02329215009974485,0.0076868889191594545,-0.013143434272777196
adaptive_rollout_adp,4,6,291.0,-14.422013334171314,26.46791219314529,25.674474824680683,0.5949783234816982,0.18185590584304748,-0.3349309692151588,0.020840953630151718,0.0068730876324246465,-0.011758229864378841
adaptive_rollout_adp,4,7,294.0,-12.552684960331414,27.034572473662404,24.622858002287444,0.6512600183849733,0.19585393932987497,-0.36614623935114965,0.01838500967073198,0.006075941686816749,-0.010372890002307292
adaptive_rollout_adp,4,8,297.0,-10.525417912639053,27.639166388057543,23.483836167667295,0.7002680226852492,0.20715322429817773,-0.39320092142769875,0.015924346513723025,0.0052954832132499925,-0.008987430645544057
adaptive_rollout_adp,4,9,300.0,-8.362078909857129,28.273747094429318,22.269892030386462,0.7419719758218051,0.21585339753297217,-0.41609439317507524,0.01345899250572692,0.004531744150400538,-0.007601867754447204
adaptive_rollout_adp,4,10,303.0,-6.084624987452907,28.930667111498376,20.99351002309006,0.7763420273846697,0.22205439542010033,-0.43482612814485005,0.010988976047383896,0.003784756244338562,-0.006216217290567514
adaptive_rollout_adp,4,11,306.0,-3.715101965419006,29.602579211343095,19.66717601402428,0.8033488382641591,0.22585644990040232,-0.4493956957189871,0.008514325593045163,0.003054551048162516,-0.0048304952164646
adaptive_rollout_adp,4,12,309.0,-1.2756429126619886,30.28243729998447,18.303377019533787,0.8229635817896059,0.22736008441503167,-0.45980276111727847,0.006035069650445113,0.0023411599216356634,-0.003444717495523001
adaptive_rollout_adp,4,13,312.0,1.2115333920090046,30.963497285793785,16.914600916539275,0.8351579448572604,0.22666610984199356,-0.4660470854031246,0.003551236780372906,0.0016446140308248028,-0.002058900091768321
adaptive_rollout_adp,4,14,315.0,3.724124002261051,31.639317935696827,15.513336155000195,0.8399041290473395,0.22387562042398662,-0.468128525487658,0.0010628555963434964,0.0009649443477412465,-0.0006730589696832996
adaptive_rollout_adp,4,15,318.0,6.239743349951085,32.303761719148675,14.11207147036757,0.8371748517302025,0.21908998968762824,-0.46604703413221127,-0.0014300452357320572,0.00030218164998401984,0.0007127899059760946
adaptive_rollout_adp,4,16,321.0,8.735924794141718,32.950995639853346,12.723295596031907,0.8269433471616314,0.2124108663541444,-0.45980265994912944,-0.003927436997876757,-0.0003436434796146885,0.0020986305703645652
adaptive_rollout_adp,4,17,324.0,11.190122173386545,33.57549205520283,11.359496975771146,0.8091833675671948,0.20394017024160457,-0.449395547400926,-0.006429290920378544,-0.0009725006533418418,0.0034844470587314137
adaptive_rollout_adp,4,18,327.0,13.57971136125212,34.17202948341022,10.03316347620363,0.7838691842156722,0.19378008815878262,-0.43482593679778336,-0.008935578182121696,-0.0015843596789536193,0.004870223406604451
adaptive_rollout_adp,4,19,330.0,15.881991825043787,34.73569339831199,8.756782099251055,0.7509755884815205,0.18203306979072492,-0.4160941642933971,-0.01144626991091885,-0.0021791905600232206,0.006255943649973887
adaptive_rollout_adp,4,20,333.0,18.07418818770244,35.261877011814605,7.542838694616371,0.7104778928963587,0.16880182357610687,-0.3932006618791646,-0.01396133718384362,-0.0027569634962864324,0.007641591825476272
adaptive_rollout_adp,4,21,336.0,20.133451792839224,35.74628204396106,6.403817672281602,0.6623519321894513,0.154189312576459,-0.36614595737671796,-0.016480751027563755,-0.003317648883984914,0.009027151970578353
adaptive_rollout_adp,4,22,339.0,22.036862272875194,36.18491948059292,5.3522017150305485,0.6065740643171698,0.13829875033734437,-0.33493067442880126,-0.019004482418674935,-0.003861217316207242,0.01041260812376099
adaptive_rollout_adp,4,23,342.0,23.761429120252753,36.57411031858396,4.400471491001346,0.5431211714814109,0.12123359674156928,-0.2995555324884922,-0.021532502284035117,-0.00438763958322766,0.01179794432470301
adaptive_rollout_adp,4,24,345.0,25.284093261685793,36.910486298621635,3.561105366273835,0.47197066113695263,0.10309755385450832,-0.2600213468067687,-0.024064781501099444,-0.004896886672842585,0.01318314461446509
adaptive_rollout_adp,4,25,348.0,26.581728635415264,37.190990625512704,2.84657911749672,0.39310046698772594,0.08399456176162667,-0.21632902841842017,-0.02660129089825573,-0.005388929770704818,0.014568193035673582
adaptive_rollout_adp,4,26,351.0,27.631143771436903,37.412878675989916,2.2693656445594748,0.3064890499719845,0.06402879439828109,-0.16847958412630398,-0.029142001255160543,-0.005863740260655488,0.015953073632704352
adaptive_rollout_adp,4,27,354.0,28.409083374667826,37.57371869399656,1.8419346833139567,0.21211539923635067,0.043304655371882286,-0.11647411648394729,-0.03168688330307578,-0.006321289725053699,0.01733777045186658
adaptive_rollout_adp,4,28,357.0,28.892229911018497,37.67139247342618,1.576752518350704,0.10995903309871938,0.02192677377650094,-0.060313823776494344,-0.03423590772520587,-0.006761549945103907,0.01872226754158656
adaptive_rollout_adp,4,29,360.0,29.057205196336717,37.70409602829486,1.4862816958348677,0.0,-3.469446951953614e-17,1.8735013540549517e-16,-0.03678904515703549,-0.0071844929011809925,0.02010654895259144
adaptive_rollout_adp,5,0,363.0,29.08449658123217,37.688344941498386,1.60968966607308,0.018182405564524783,-0.010521295478497427,0.08227190117821712,0.005961068240056457,-0.003486514117631412,0.02742592213959118
adaptive_rollout_adp,5,1,366.0,29.164308624345583,37.64187668038898,1.97141504648885,0.035014513339787695,-0.0204765885281976,0.15887812092985115,0.005533930301445013,-0.003258233227143338,0.025537673960107646
adaptive_rollout_adp,5,2,369.0,29.292605018444117,37.56641598941958,2.5544581288790744,0.050506059819985225,-0.029848065386944712,0.2298168941857212,0.005108543063160235,-0.0030270587782079573,0.02364913158908486
adaptive_rollout_adp,5,3,372.0,29.465378799290225,37.463740901334106,3.341814105661894,0.06466687044860839,-0.038618014390198976,0.295086586432435,0.004684911425622054,-0.0027930026715730335,0.021760316782348663
adaptive_rollout_adp,5,4,375.0,29.678652611865118,37.335682429820935,4.316473461586805,0.07750685920188992,-0.04676882667301865,0.35468569374063386,0.004263040269026045,-0.0025560768411827424,0.019871251298863336
adaptive_rollout_adp,5,5,378.0,29.92847897533981,37.184124260065325,5.461422365526115,0.08903602817038819,-0.054282996868795605,0.408612842790981,0.003842934453287217,-0.0023162932540402026,0.017981956900480916
adaptive_rollout_adp,5,6,381.0,30.21094054678809,37.01100243721045,6.759643062340987,0.09926446713871638,-0.06114312380473076,0.45686679089789345,0.003424598817984017,-0.0020736639100696172,0.016092455351690526
adaptive_rollout_adp,5,7,384.0,30.522150383635942,36.81830505273698,8.194114264815287,0.10820235316342507,-0.06733191119403563,0.4994464260310166,0.0030080381823025916,-0.0018282008419780304,0.014202768419367646
adaptive_rollout_adp,5,8,387.0,30.858252204841833,36.60807192877094,9.74781154565047,0.11585995014904678,-0.07283216832484633,0.5363507668344414,0.002593257344981258,-0.0015799161151167176,0.012312917872523352
adaptive_rollout_adp,5,9,390.0,31.215420650802397,36.38239430032981,11.403707729514732,0.12224760842231078,-0.07762681074583659,0.5675789626436641,0.0021802610842552297,-0.001328821827342186,0.010422925482053556
adaptive_rollout_adp,5,10,393.0,31.58986154197803,36.14341449551672,13.14477328513966,0.12737576430453668,-0.08169886094851607,0.5931302935002879,0.001769054157801572,-0.001074930108876819,0.008532813020488167
adaptive_rollout_adp,5,11,396.0,31.977812136232956,35.8933256136728,14.95397671745759,0.13125493968221522,-0.08503144904620066,0.6130041701644662,0.0013596413026843884,-0.0008182531221691287,0.006642602261740332
adaptive_rollout_adp,5,12,399.0,32.375541384884286,35.634371201497515,16.81428495977291,0.1338957415757848,-0.08760781344964137,0.6272001341250879,0.000952027235300255,-0.0005588030617536482,0.004752314980855554
adaptive_rollout_adp,5,13,402.0,32.77935018745477,35.36884492714728,18.708663765960537,0.13530886170661235,-0.08941130153929841,0.6357178576077038,0.0005462166513238867,-0.00029659215411045333,0.0028619729537608524
adaptive_rollout_adp,5,14,405.0,33.185571645123744,35.099090252322206,20.620078102684783,0.135505076062187,-0.09042537033424725,0.6385571435801949,0.00014221422565404562,-3.163265752431302e-05,0.0009715979570139588
