method,final_coverage_ratio,final_inspectable_coverage_ratio,inspectable_area_ratio,coverage_success,feasible,total_delta_v,peak_requested_input,input_limit,clipped_step_count,clipped_step_ratio,min_clearance,max_speed,rms_tracking_error,terminal_error_rms,rho_min,passive_margin_min,passive_safety_horizon,passive_safety_distance,passive_safe,input_feasible,clearance_feasible,trajectory_feasible,delta_v_per_raw_coverage,coverage_per_delta_v,total_dynamic_cost,selected_viewpoint_count,selected_sooa_count,selected_sooa_ids,mission_duration,planning_time,certificate_status,certificate_expansions,certificate_candidate_count,certificate_target_count,certificate_objective_cost,adp_candidate_pool_size,adp_goal_reached,adp_graph_cost,adp_training_episodes,adp_td_update_count,adp_mean_absolute_td_error,adp_safe_action_evaluations,adp_shield_rejections,adp_lookahead_depth,adp_branch_width,adp_critic_weights,adp_exact_cost,adp_optimality_gap,adp_exact_expansions,adp_policy_source,adp_learned_graph_cost,adp_rollout_graph_cost,adp_reference_graph_cost,adp_improved_reference_graph_cost,adp_incumbent_improvement
safe_graph_adp,0.3541666666666667,0.425,0.8333333333333334,True,True,5.319807774692384,0.05473247092103922,0.06,0,0.0,17.835719230731435,1.258368173675018,27.907711361497427,3.2977361744163e-14,9.236051087893529,9.236051087893529,300.0,2.0,True,True,True,True,15.020633716778494,0.06657508723370108,43.81589911141055,4,4,"0,1,2,3",360.0,8.415855541999917,,,,,,8,True,44.01589911141055,50,197,113.20832971190163,1432,1034,2,4,-42.0121575;247.225459;207.361387;44.3763735;-78.2876208;-38.0512723;22.4716196;3.65858066;50;12.708642,44.01589911141055,0.0,23,rollout_adp,40.82806434965594,44.01589911141055,44.01589911141055,44.01589911141055,0.0
