scenario_id,split,scenario_seed,method,action,candidate_id,sample,time,rx,ry,rz,vx,vy,vz,ax,ay,az
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,4,cand_0045,41,576.0,25.76697330621688,54.952963386395254,-50.22346008325946,0.0,0.0,0.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,4,cand_0045,42,579.0,25.76697330621688,54.952963386395254,-50.22346008325946,0.0,0.0,0.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,4,cand_0045,43,582.0,25.76697330621688,54.952963386395254,-50.22346008325946,0.0,0.0,0.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,4,cand_0045,44,585.0,25.76697330621688,54.952963386395254,-50.22346008325946,0.0,0.0,0.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,4,cand_0045,45,588.0,25.76697330621688,54.952963386395254,-50.22346008325946,0.0,0.0,0.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,4,cand_0045,46,591.0,25.76697330621688,54.952963386395254,-50.22346008325946,0.0,0.0,0.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,4,cand_0045,47,594.0,25.76697330621688,54.952963386395254,-50.22346008325946,0.0,0.0,0.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,4,cand_0045,48,597.0,25.76697330621688,54.952963386395254,-50.22346008325946,0.0,0.0,0.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,4,cand_0045,49,600.0,25.76697330621688,54.952963386395254,-50.22346008325946,0.0,0.0,0.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,0,603.0,25.74183530056713,54.81106937537086,-50.2601353645983,-0.016865719775321114,-0.09457692605427323,-0.02445016408719479,-0.005613796193352873,-0.031544602218977945,-0.008214355895780616
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,1,606.0,25.666601618021414,54.395443795609296,-50.36763558420235,-0.03338967271016312,-0.18248809915473369,-0.047216580182566505,-0.005293220360281358,-0.02936046895326054,-0.007653199375603801
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,2,609.0,25.542430403140767,53.72607010924589,-50.54090870310808,-0.04948330440728796,-0.26374281730617705,-0.06829872152735209,-0.00495800858255683,-0.027178561498384015,-0.007091954691308824
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,3,612.0,25.370745370116737,52.82290253590083,-50.77490116027287,-0.06505812335071542,-0.3383512774427683,-0.08769610016188789,-0.004608164721786627,-0.024998979193055396,-0.006530628308380285
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,4,615.0,25.15323560880558,51.7058633566639,-51.06455798898506,-0.0800257044535347,-0.40632457490879226,-0.10540826693405408,-0.004243692808138251,-0.02282182134919622,-0.005969226693243937
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,5,618.0,24.891855380121186,50.39484021967822,-51.40482293329837,-0.09429769260425441,-0.4676747029118941,-0.12143481150704886,-0.003864597040292971,-0.02064718725079845,-0.005407756313192203
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,6,621.0,24.58882390079124,48.909683447405584,-51.790638564488624,-0.10778580621162093,-0.5224145519488197,-0.13577536236649196,-0.0034708817853974444,-0.018475176152780756,-0.004846223636309667
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,7,624.0,24.246625117481315,47.2702033456557,-52.216946397530776,-0.12040184074783515,-0.5705579092036688,-0.14842958682685747,-0.0030625515790134116,-0.016305887279845093,-0.0042846351313985745
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,8,627.0,23.868007470291793,45.49616751446202,-52.67868700759422,-0.13205767229009774,-0.612119457918672,-0.15939719103723568,-0.0026396111250654385,-0.014139419825333649,-0.0037229972679043016
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,5,cand_0063_safe,9,630.0,23.455983645632774,43.60729816088633,-53.17080014655439,-0.142665261060413,-0.6471147767375054,-0.16867791998642406,-0.00220206529578673,-0.011975872950086125,-0.0031613165158408275
