scenario_id,method,action,candidate_id,sample,time,ax,ay,az,record_basis
required09_test_000_bg95,adaptive_rollout_adp,4,cand_0045,32,549.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,4,cand_0045,33,552.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,4,cand_0045,34,555.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,4,cand_0045,35,558.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,4,cand_0045,36,561.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,4,cand_0045,37,564.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,4,cand_0045,38,567.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,4,cand_0045,39,570.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,4,cand_0045,40,573.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,4,cand_0045,41,576.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,4,cand_0045,42,579.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,4,cand_0045,43,582.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,4,cand_0045,44,585.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,4,cand_0045,45,588.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,4,cand_0045,46,591.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,4,cand_0045,47,594.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,4,cand_0045,48,597.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,4,cand_0045,49,600.0,-9.894444351614026e-05,0.0,-6.42855520299471e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,0,603.0,-0.005613796193352873,-0.031544602218977945,-0.008214355895780616,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,1,606.0,-0.005293220360281358,-0.02936046895326054,-0.007653199375603801,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,2,609.0,-0.00495800858255683,-0.027178561498384015,-0.007091954691308824,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,3,612.0,-0.004608164721786627,-0.024998979193055396,-0.006530628308380285,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,4,615.0,-0.004243692808138251,-0.02282182134919622,-0.005969226693243937,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,5,618.0,-0.003864597040292971,-0.02064718725079845,-0.005407756313192203,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,6,621.0,-0.0034708817853974444,-0.018475176152780756,-0.004846223636309667,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,7,624.0,-0.0030625515790134116,-0.016305887279845093,-0.0042846351313985745,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,8,627.0,-0.0026396111250654385,-0.014139419825333649,-0.0037229972679043016,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,9,630.0,-0.00220206529578673,-0.011975872950086125,-0.0031613165158408275,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,10,633.0,-0.0017499191316630164,-0.009815345781297459,-0.0025995993457162032,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,11,636.0,-0.0012831778413744674,-0.007657937411375845,-0.002037852228458018,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,12,639.0,-0.0008018468017356997,-0.0055037468968012135,-0.0014760816353388446,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,13,642.0,-0.0003059315576338308,-0.003352873256984126,-0.0009142940379016935,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,14,645.0,0.00020456217803538693,-0.0012054154731250641,-0.00035249590788546947,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,15,648.0,0.0007296285244333893,0.000938527512925847,0.0002093062828495921,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,16,651.0,0.0012692614328465445,0.0030788567998085705,0.0007711060623964774,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,17,654.0,0.0018234546867558295,0.005215473527792582,0.0013328969588759449,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,18,657.0,0.002392201901908443,0.007348278879915633,0.0018946725005110918,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,19,660.0,0.002975496526391364,0.009477174083122193,0.0024564262157018976,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,20,663.0,0.003573331840706813,0.011602060409401246,0.0030181516330997802,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,21,666.0,0.00418570095784967,0.013722839176923669,0.0035798422816821452,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,22,669.0,0.004812596823386808,0.015839411751179002,0.0041414916908269345,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,23,672.0,0.005454012215538362,0.01795167954611174,0.00470309339038716,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,24,675.0,0.006109939745260917,0.020059544025257003,0.005264640910765448,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,25,678.0,0.006780371856332642,0.0221629067028757,0.0058261277829885615,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,26,681.0,0.00746530082544032,0.024261669145089065,0.006387547538781923,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,27,684.0,0.008164718762268337,0.026355732971012576,0.006948893710644129,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,28,687.0,0.008878617609589561,0.028444999853889336,0.007510159831921463,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,29,690.0,0.009606989143358174,0.03052937152222276,0.008071339436882376,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,30,693.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,31,696.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,32,699.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,33,702.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,34,705.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,35,708.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,36,711.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,37,714.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,38,717.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,39,720.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,40,723.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,41,726.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,42,729.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,43,732.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,44,735.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,45,738.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,46,741.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,47,744.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,48,747.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,5,cand_0063_safe,49,750.0,-5.824187281940001e-05,0.0,-7.884251962708927e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,0,753.0,-0.005052972361450147,-0.008813540950585943,-0.005171494645322733,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,1,756.0,-0.0047242840872210624,-0.008196511355246862,-0.004820854600240145,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,2,759.0,-0.004391578155001703,-0.007581726600113008,-0.004470159019377844,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,3,762.0,-0.004054858397532302,-0.006969213944867511,-0.00411941194271508,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,4,765.0,-0.003714128693791963,-0.00635900062301911,-0.0037686174108243218,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,5,768.0,-0.003369392968953989,-0.005751113841588459,-0.003417779464824716,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,6,771.0,-0.0030206551943406544,-0.00514558078079469,-0.0030669021463355433,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,7,774.0,-0.00266791938737747,-0.004542428593742294,-0.002715989497429648,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,8,777.0,-0.002311189611546885,-0.00394168440610833,-0.0023650455605868734,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,9,780.0,-0.0019504699763414858,-0.003343375315829936,-0.0020140743786475042,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,10,783.0,-0.001585764637216658,-0.0027475283927921664,-0.0016630799947656809,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,11,786.0,-0.0012170777955427077,-0.00215417067851614,-0.001312066452362831,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,12,789.0,-0.0008444136985564674,-0.0015633291858475362,-0.0009610377950810831,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,13,792.0,-0.0004677766393123634,-0.0009750308986454014,-0.0006099980667366896,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,14,795.0,-8.717095663297267e-05,-0.0003893027714713071,-0.00025895131127344224,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,15,798.0,0.0002973989649409778,0.00019382827072118289,9.209842728391884e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,16,801.0,0.0006859286952011084,0.0007743353328966623,0.000443147104876287,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,17,804.0,0.0010784137583224234,0.001352191550247725,0.0007941906774567766,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,18,807.0,0.0014748496329148788,0.001927370088504445,0.0011452251010373128,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,19,810.0,0.0018752317520754596,0.002499844144243494,0.001496246331735217,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,20,813.0,0.0022795555034407955,0.003069586945196926,0.00184725032581979,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,21,816.0,0.0026878162292402956,0.0036365717505605862,0.0021982330397588962,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,22,819.0,0.0031000092263498012,0.004200771851302162,0.0025491904302655465,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,23,822.0,0.0035161297463457684,0.004762160570468871,0.0029001184543444754,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,24,825.0,0.0039361729955599695,0.0053207112634947665,0.003251013069338716,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,25,828.0,0.004360134135134712,0.005876397318507703,0.003601870232976168,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,26,831.0,0.004788008281078588,0.00642919215663588,0.003952685903416171,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,27,834.0,0.005219790504322733,0.006979069232314037,0.00430345603929606,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,28,837.0,0.005655475830777607,0.0075260020335892585,0.0046541765997777235,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,29,840.0,0.006095059241390301,0.00806996408242638,0.005004843544594155,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,30,843.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,31,846.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,32,849.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,33,852.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,34,855.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,35,858.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,36,861.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,37,864.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,38,867.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,39,870.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,40,873.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,41,876.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,42,879.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,43,882.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,44,885.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,45,888.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,46,891.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,47,894.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,48,897.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,6,cand_0062,49,900.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,0,903.0,0.026720946351120375,0.014271660106221292,0.01942202261391088,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,1,906.0,0.024896825772349314,0.013235859151387579,0.018078677886378482,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,2,909.0,0.023066576454418224,0.012212461505184208,0.016735124894221687,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,3,912.0,0.02123021948162261,0.011201508699195534,0.015391379115041307,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,4,915.0,0.019387776008617554,0.010203042121642542,0.014047456028659016,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,5,918.0,0.017539267260174053,0.009217103016906075,0.012703371116939068,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,6,921.0,0.015684714530934462,0.008243732485051706,0.011359139863609917,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,7,924.0,0.013824139185167247,0.007282971481356254,0.010014777754085859,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,8,927.0,0.011957562656520811,0.006334860815835991,0.008670300275288655,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,9,930.0,0.010085006447776611,0.005399441152776513,0.007325722915469089,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,10,933.0,0.008206492130601453,0.004476753010264301,0.005981061164028578,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,11,936.0,0.0063220413452989436,0.003566836759719932,0.004636330511340724,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,12,939.0,0.004431675800560277,0.0026697326254330397,0.0032915464485728553,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,13,942.0,0.0025354172732140563,0.0017854806840989033,0.0019467244675075747,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,14,945.0,0.0006332876079755167,0.0009141208643567808,0.0006018800603643203,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,15,948.0,-0.001274691282805187,5.569294632993258e-05,-0.0007429712803791351,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,16,951.0,-0.003188497419395385,-0.000789763438832636,-0.0020878140621651553,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,17,954.0,-0.005108108754933093,-0.0016222088094127287,-0.0034326327925346817,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,18,957.0,-0.007033503175680991,-0.0024416038335777824,-0.0047774119793057394,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,19,960.0,-0.008964658501281185,-0.0032479093298339633,-0.0061221361307518835,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,20,963.0,-0.01090155248501072,-0.004041086267477538,-0.0074667897557806825,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,21,966.0,-0.012844162814037826,-0.004821095767044497,-0.00881135736411215,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,22,969.0,-0.014792467109679009,-0.005587899100758457,-0.010155823466457211,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,23,972.0,-0.016746442927656827,-0.006341457692976773,-0.011500172574696129,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,24,975.0,-0.018706067758358445,-0.007081733120634959,-0.012844389202056923,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,25,978.0,-0.02067131902709495,-0.0078086871136892975,-0.014188457863293787,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,26,981.0,-0.022642174094361384,-0.008522281555557712,-0.015532363074865461,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,27,984.0,-0.02461861025609761,-0.009222478483558868,-0.01687608935511362,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,28,987.0,-0.026600604743949794,-0.009909240089349493,-0.018219621224441204,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,29,990.0,-0.028588134725532725,-0.010582528719359934,-0.019562943205490745,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,30,993.0,-0.00017633487515054393,0.0,-5.309192990068981e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,31,996.0,-0.00017633487515054393,0.0,-5.309192990068981e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,32,999.0,-0.00017633487515054393,0.0,-5.309192990068981e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,33,1002.0,-0.00017633487515054393,0.0,-5.309192990068981e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,34,1005.0,-0.00017633487515054393,0.0,-5.309192990068981e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,35,1008.0,-0.00017633487515054393,0.0,-5.309192990068981e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,36,1011.0,-0.00017633487515054393,0.0,-5.309192990068981e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,37,1014.0,-0.00017633487515054393,0.0,-5.309192990068981e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,38,1017.0,-0.00017633487515054393,0.0,-5.309192990068981e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,39,1020.0,-0.00017633487515054393,0.0,-5.309192990068981e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,40,1023.0,-0.00017633487515054393,0.0,-5.309192990068981e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,41,1026.0,-0.00017633487515054393,0.0,-5.309192990068981e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,42,1029.0,-0.00017633487515054393,0.0,-5.309192990068981e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,43,1032.0,-0.00017633487515054393,0.0,-5.309192990068981e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,44,1035.0,-0.00017633487515054393,0.0,-5.309192990068981e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,45,1038.0,-0.00017633487515054393,0.0,-5.309192990068981e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,46,1041.0,-0.00017633487515054393,0.0,-5.309192990068981e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,47,1044.0,-0.00017633487515054393,0.0,-5.309192990068981e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,48,1047.0,-0.00017633487515054393,0.0,-5.309192990068981e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,7,cand_0055,49,1050.0,-0.00017633487515054393,0.0,-5.309192990068981e-05,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,8,cand_0052,0,1053.0,0.0002342880894461557,-0.01091991202296611,0.0011821926054659333,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,8,cand_0052,1,1056.0,0.00018471633693537643,-0.010168377300964137,0.0010971328399927054,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,8,cand_0052,2,1059.0,0.00014025365371728821,-0.009416523416381146,0.0010120604356550498,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,8,cand_0052,3,1062.0,0.00010090055199770982,-0.008664385052372686,0.0009269763724788548,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,8,cand_0052,4,1065.0,6.665748512057427e-05,-0.007911996895371474,0.0008418816306243161,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,8,cand_0052,5,1068.0,3.752484756270843e-05,-0.007159393634687825,0.0007567771903746463,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,8,cand_0052,6,1071.0,1.3502974929284852e-05,-0.006406609962110019,0.0006716640321247839,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,8,cand_0052,7,1074.0,-5.407856050042943e-06,-0.005653680571504679,0.0005865431363700972,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,8,cand_0052,8,1077.0,-1.9207427524326522e-05,-0.004900640158417074,0.0005014154836950895,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,8,cand_0052,9,1080.0,-2.789558052383452e-05,-0.004147523419671432,0.00041628205476210373,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,8,cand_0052,10,1083.0,-3.1472214961883146e-05,-0.003394365052971273,0.0003311438303000246,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,8,cand_0052,11,1086.0,-2.9937289635988758e-05,-0.0026411997564996423,0.00024600179109298087,planned_command_not_execution
required09_test_000_bg95,adaptive_rollout_adp,8,cand_0052,12,1089.0,-2.329082222834295e-05,-0.0018880622285194232,0.00016085691796904628,planned_command_not_execution
