method,sequence,candidate_id,viewpoint_x,viewpoint_y,viewpoint_z,new_target_count,cumulative_coverage,score,transfer_delta_v,transfer_min_clearance,transfer_tracking_error,transfer_dynamic_cost,coverage_gain_area,coverage_per_delta_v,transfer_feasible,sooa_id,seed_view_id,selected_inspection_action,sooa_visible_target_count,sooa_delta_v,sooa_min_clearance,sooa_peak_input,sooa_passive_margin,sooa_passive_safe,adp_estimated_cost_to_go,adp_safe_action_count,adp_shield_rejections
safe_graph_adp,0,cand_0012,-0.8662280960933155,5.883517442184143,50.17988047095117,12,0.13333333333333333,-573.1566697268277,1.9123747280198764,18.58217039717129,34.416397060164314,15.756825110928958,2314.32992347033,1210.1864187813487,True,0,cand_0012,SOOA,12,1.9123747280198764,18.58217039717129,0.041550967279271864,17.72769147546382,True,573.1566697268277,3,9
safe_graph_adp,1,cand_0015,16.09830129444599,48.03037917015,41.478375860508145,13,0.2777777777777778,-463.22185401311594,1.5459491043427545,31.88502856742234,27.772011814227522,12.728707648274725,2507.190750426191,1621.7809133452029,True,1,cand_0015,SOOA,13,1.5459491043427545,31.88502856742234,0.033569298681213396,30.942036940382984,True,463.22185401311594,4,3
safe_graph_adp,2,cand_0059,28.257025352716443,46.61473130068363,-39.753872719263256,9,0.37777777777777777,-425.5552067577547,2.7362537480797564,37.33060550227466,49.3133617422327,22.55767385400067,1735.7474426027475,634.3517825497205,True,2,cand_0059,SOOA,9,2.7362537480797564,37.33060550227466,0.05947790483781672,36.350438770809525,True,425.5552067577547,2,10
safe_graph_adp,3,cand_0044,5.083574832422295,1.8301748904979456,-50.04148705788724,10,0.4888888888888889,-380.55344763446317,1.7193889010635264,38.763348613453886,30.89671167225499,14.158352606323529,1928.6082695586083,1121.682400279349,True,3,cand_0044,SOOA,10,1.7193889010635264,38.763348613453886,0.03736108545060191,36.41405894193802,True,380.55344763446317,4,4
safe_graph_adp,4,cand_0051,-27.536088684176768,48.06754273739971,-50.22346008325944,8,0.5777777777777777,-363.56401645347734,1.8917088221989187,39.16517135515902,33.97234890129502,15.573566913227697,1542.8866156468866,815.6047048791781,True,4,cand_0051,SOOA,8,1.8917088221989187,39.16517135515902,0.04108261290539452,39.148787376667784,True,363.56401645347734,4,4
safe_graph_adp,5,cand_0061,15.28630124926567,46.615753179272,-41.47837792336829,2,0.6,-332.19911573052457,1.464777424358276,52.23311837280375,26.253538490355442,12.04952405005536,385.72165391172166,263.3312389291551,True,5,cand_0061,SOOA,13,1.464777424358276,52.23311837280375,0.031815020589498595,34.987563221560045,True,332.19911573052457,4,7
safe_graph_adp,6,cand_0007,-0.38656135084674204,47.83582549452614,1.869051073393751,5,0.6555555555555556,-327.6123591803853,1.5368395050848533,34.70446827959659,27.67957572200532,12.666521155385224,964.3041347793041,627.4592314869353,True,6,cand_0007,SOOA,6,1.5368395050848533,34.70446827959659,0.033406696561534256,34.70446827959659,True,327.6123591803853,4,7
safe_graph_adp,7,cand_0021,-2.224775711377706,46.57688588512727,39.75388600862191,5,0.7111111111111111,-311.14658184161675,1.2638549326604223,34.88026469033556,22.78109958173549,10.4198725880145,964.3041347793041,762.9864075851159,True,7,cand_0021,SOOA,12,1.2638549326604223,34.88026469033556,0.027494161851810552,34.88026469033556,True,311.14658184161675,4,4
safe_graph_adp,8,cand_0016,29.06902539737309,40.031036391104735,39.75474212287525,1,0.7222222222222222,-305.4895814814312,1.0709101987338665,43.12174246400117,19.19402497304819,8.809475488818006,192.86082695586083,180.09056892340695,True,8,cand_0016,SOOA,8,1.0709101987338665,43.12174246400117,0.02330162318017872,27.704562292194773,True,305.4895814814312,4,7
safe_graph_adp,9,cand_0010,-16.572466607169815,9.225170298302405,50.11357745774859,2,0.7444444444444445,-316.51981660870564,1.8750222250393125,31.160413280733096,33.638293765575874,15.43000400300022,385.72165391172166,205.71577699759504,True,9,cand_0010,SOOA,9,1.8750222250393125,31.160413280733096,0.04073284959011853,28.71842052892968,True,316.51981660870564,4,5
safe_graph_adp,10,cand_0030,4.143465138077736,-30.61234038114548,53.22086807250977,2,0.7666666666666667,-302.3691779311035,1.5046217074555444,30.708225891676193,27.02212158568454,12.38709042270094,385.72165391172166,256.35789514429706,True,10,cand_0030,SOOA,2,1.5046217074555444,30.708225891676193,0.03266751839530371,29.714591083696035,True,302.3691779311035,4,5
safe_graph_adp,11,cand_0005,-14.216049847602841,-36.53834050628878,15.53200695987428,5,0.8222222222222222,-295.9857309043748,1.4119246628314719,28.24628995599763,25.41649581356908,11.634592560599796,964.3041347793041,682.9713795391108,True,11,cand_0005,SOOA,6,1.4119246628314719,28.24628995599763,0.030722193273479276,22.319591670346547,True,295.9857309043748,3,7
safe_graph_adp,12,cand_0079,22.848791811399927,-13.194116716119785,-37.42292863443598,4,0.8666666666666667,-295.0530798538881,2.2938587862540625,14.427350354597863,41.25602739505259,18.89537886237978,771.4433078234433,336.3081077380672,True,12,cand_0079,SOOA,8,2.2938587862540625,14.427350354597863,0.049822366240158386,14.427350354597863,True,295.0530798538881,4,5
safe_graph_adp,13,cand_0058,28.257025352716443,38.614731344920116,-39.754714018188714,1,0.8777777777777778,-281.79562069588695,1.7427824837369772,33.89166752519755,31.304747574332495,14.348766982064735,192.86082695586083,110.66259200764816,True,13,cand_0058,SOOA,9,1.7427824837369772,33.89166752519755,0.03781082411381497,32.59286108622146,True,281.79562069588695,4,1
safe_graph_adp,14,cand_0081,61.85669696331024,1.6224342974607133,-13.148796768188475,2,0.9,-289.2455465923506,1.8909249902811025,21.430170230117252,33.98865503392612,15.572582857512215,385.72165391172166,203.98569794901317,True,14,cand_0081,SOOA,2,1.8909249902811025,21.430170230117252,0.041183074108342,16.696407746176693,True,289.2455465923506,4,2
safe_graph_adp,15,cand_0009,47.418921929442895,25.245130518419753,3.9077469340009117,2,0.9222222222222223,-273.6229637348384,1.0878279572543128,16.406939647737236,19.521893931284417,8.95308069390276,385.72165391172166,354.57964776460284,True,15,cand_0009,SOOA,8,1.0878279572543128,16.406939647737236,0.023679498393459016,16.406939647737236,True,273.6229637348384,4,2
