scenario_id,split,scenario_seed,method,action,candidate_id,sample,time,boresight_x,boresight_y,boresight_z
required09_test_000,test,202609360000,adaptive_rollout_adp,2,cand_0000,10,123.0,0.13335769850540388,0.8512848324173872,-0.507473997703767
required09_test_000,test,202609360000,adaptive_rollout_adp,2,cand_0000,11,126.0,0.18758593873065565,0.8254873134523304,-0.5323365579403625
required09_test_000,test,202609360000,adaptive_rollout_adp,2,cand_0000,12,129.0,0.24644198733047687,0.7928474855143954,-0.5573681113896861
required09_test_000,test,202609360000,adaptive_rollout_adp,2,cand_0000,13,132.0,0.3089090286276636,0.7525929836958165,-0.5815316095657584
required09_test_000,test,202609360000,adaptive_rollout_adp,2,cand_0000,14,135.0,0.3734710214604976,0.7043744929769942,-0.6036356266595395
required09_test_000,test,202609360000,adaptive_rollout_adp,2,cand_0000,15,138.0,0.4381763245344295,0.64847978929009,-0.6224752778221628
required09_test_000,test,202609360000,adaptive_rollout_adp,2,cand_0000,16,141.0,0.5008340476538761,0.5859688759160965,-0.6370288322896077
required09_test_000,test,202609360000,adaptive_rollout_adp,2,cand_0000,17,144.0,0.559317788393556,0.5186511371731051,-0.6466564849250229
required09_test_000,test,202609360000,adaptive_rollout_adp,2,cand_0000,18,147.0,0.6118911996959275,0.44887600102064973,-0.6512292188180657
required09_test_000,test,202609360000,adaptive_rollout_adp,2,cand_0000,19,150.0,0.6574455921416404,0.3791914788158893,-0.6511367872935353
required09_test_000,test,202609360000,adaptive_rollout_adp,2,cand_0000,20,153.0,0.6955764577727285,0.31198598426344004,-0.6471770522936643
required09_test_000,test,202609360000,adaptive_rollout_adp,2,cand_0000,21,156.0,0.7264999468070868,0.24922529063291748,-0.6403784676253862
required09_test_000,test,202609360000,adaptive_rollout_adp,2,cand_0000,22,159.0,0.7508706252801506,0.19233792059772534,-0.6318223076083486
required09_test_000,test,202609360000,adaptive_rollout_adp,2,cand_0000,23,162.0,0.7695770197015854,0.14223566582652108,-0.6225112256932497
required09_test_000,test,202609360000,adaptive_rollout_adp,2,cand_0000,24,165.0,0.7835692740521646,0.09941899291459341,-0.6132985053048898
required09_test_000,test,202609360000,adaptive_rollout_adp,2,cand_0000,25,168.0,0.7937401085755053,0.06411492797119245,-0.604868511372343
required09_test_000,test,202609360000,adaptive_rollout_adp,2,cand_0000,26,171.0,0.800855577038104,0.03641189968980932,-0.5977495447827167
required09_test_000,test,202609360000,adaptive_rollout_adp,2,cand_0000,27,174.0,0.8055207052191631,0.016375477507201603,-0.5923413181600902
required09_test_000,test,202609360000,adaptive_rollout_adp,2,cand_0000,28,177.0,0.8081630995028259,0.004142752123219507,-0.588944175798378
required09_test_000,test,202609360000,adaptive_rollout_adp,2,cand_0000,29,180.0,0.8090196060781084,3.077435569121639e-08,-0.5877816575746654
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,0,183.0,0.9576393305741355,-0.026687105277336507,-0.28673107775307183
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,1,186.0,0.9566769007125376,-0.030430509783484827,-0.28955706124591496
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,2,189.0,0.9550630549078598,-0.036489064379324775,-0.2941481078143928
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,3,192.0,0.9527590339804114,-0.04473685268058021,-0.30041444236412707
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,4,195.0,0.9497027088434434,-0.05506632208480375,-0.30827336081387
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,5,198.0,0.9458126493276748,-0.06738128226541652,-0.31764476254462787
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,6,201.0,0.9409919590907087,-0.0815901067461309,-0.32844662794400115
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,7,204.0,0.9351323607962518,-0.09759905244840185,-0.34059050596398444
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,8,207.0,0.9281189529191725,-0.11530569389968023,-0.35397712664313846
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,9,210.0,0.9198359883558611,-0.13459257460799365,-0.36849232473117777
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,10,213.0,0.9101739243715021,-0.15532130157579568,-0.3840035425239978
