scenario_id,split,scenario_seed,method,action,candidate_id,time,viewpoint_x,viewpoint_y,viewpoint_z,boresight_x,boresight_y,boresight_z,weighted_coverage,covered_target_count,total_target_count,goal_mode,required_target_count,required_covered_count,required_coverage,covered_target_ids,required_target_ids,visible_target_ids
required09_test_000,test,202609360000,adaptive_rollout_adp,1,cand_0005,90.0,-14.216049847602841,-36.53834050628878,15.53200695987428,1.6917684184764294e-16,0.9238795005218702,-0.3826835095943641,0.04142284395801456,2,41,required,9,1,0.1111111111111111,mesh_00001;mesh_00005,mesh_00001;mesh_00007;mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,mesh_00001;mesh_00005
required09_test_000,test,202609360000,adaptive_rollout_adp,2,cand_0000,180.0,-47.848664349308564,4.91803559574651,19.240079866583297,0.8090196060781084,3.077435569121639e-08,-0.5877816575746654,0.062134265937021836,3,41,required,9,2,0.2222222222222222,mesh_00001;mesh_00005;mesh_00007,mesh_00001;mesh_00007;mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,mesh_00007
required09_test_000,test,202609360000,adaptive_rollout_adp,3,cand_0070,270.0,-21.267895854685477,24.293408803350808,29.54039926540888,0.6125437009629929,-0.4943538831034133,-0.6167693674876665,0.1337234496671767,5,41,required,9,2,0.2222222222222222,mesh_00001;mesh_00005;mesh_00007;mesh_00010;mesh_00088,mesh_00001;mesh_00007;mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,mesh_00010;mesh_00088
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,360.0,29.057205196336707,37.70409602829488,1.486281695834873,-0.582703080724057,-0.8126851295026215,1.548604188798885e-08,0.2467354773553461,9,41,required,9,2,0.2222222222222222,mesh_00001;mesh_00005;mesh_00006;mesh_00007;mesh_00008;mesh_00010;mesh_00039;mesh_00041;mesh_00088,mesh_00001;mesh_00007;mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,mesh_00006;mesh_00008;mesh_00039;mesh_00041
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,450.0,37.17635404906447,32.28739450664882,39.75388600862191,-0.8660254068563558,-0.4999999836472754,0.00010503336641337894,0.40117034900153004,15,41,required,9,4,0.4444444444444444,mesh_00001;mesh_00005;mesh_00006;mesh_00007;mesh_00008;mesh_00010;mesh_00019;mesh_00020;mesh_00024;mesh_00028;mesh_00029;mesh_00033;mesh_00039;mesh_00041;mesh_00088,mesh_00001;mesh_00007;mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,mesh_00019;mesh_00020;mesh_00024;mesh_00028;mesh_00029;mesh_00033
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,540.0,47.59665442568226,17.14589082464908,41.47837586050816,-0.8660254067557757,-0.49999998376726995,0.00010529113535134063,0.46330461493855196,18,41,required,9,5,0.5555555555555556,mesh_00001;mesh_00005;mesh_00006;mesh_00007;mesh_00008;mesh_00010;mesh_00015;mesh_00016;mesh_00019;mesh_00020;mesh_00024;mesh_00025;mesh_00028;mesh_00029;mesh_00033;mesh_00039;mesh_00041;mesh_00088,mesh_00001;mesh_00007;mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,mesh_00015;mesh_00016;mesh_00020;mesh_00024;mesh_00025;mesh_00029;mesh_00033
required09_test_000,test,202609360000,adaptive_rollout_adp,7,cand_0052,630.0,45.477154697086974,1.9083032715960648,-39.7547140181887,-0.8660254067675106,-0.4999999837740442,-0.00010516236568136603,0.5970280646057285,23,41,required,9,7,0.7777777777777778,mesh_00001;mesh_00005;mesh_00006;mesh_00007;mesh_00008;mesh_00010;mesh_00015;mesh_00016;mesh_00019;mesh_00020;mesh_00024;mesh_00025;mesh_00028;mesh_00029;mesh_00033;mesh_00039;mesh_00041;mesh_00048;mesh_00049;mesh_00055;mesh_00059;mesh_00060;mesh_00088,mesh_00001;mesh_00007;mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,mesh_00048;mesh_00049;mesh_00055;mesh_00059;mesh_00060
required09_test_000,test,202609360000,adaptive_rollout_adp,8,cand_0062,720.0,7.4038132011875835,-0.22808597444695908,-68.702571188211,3.5273371525233546e-14,-1.4550647975463708e-07,0.9999999999999896,0.6893286703148908,26,41,required,9,8,0.8888888888888888,mesh_00001;mesh_00005;mesh_00006;mesh_00007;mesh_00008;mesh_00010;mesh_00015;mesh_00016;mesh_00019;mesh_00020;mesh_00024;mesh_00025;mesh_00028;mesh_00029;mesh_00033;mesh_00039;mesh_00041;mesh_00048;mesh_00049;mesh_00055;mesh_00059;mesh_00060;mesh_00068;mesh_00070;mesh_00079;mesh_00088,mesh_00001;mesh_00007;mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,mesh_00068;mesh_00070;mesh_00079
required09_test_000,test,202609360000,adaptive_rollout_adp,9,cand_0045,810.0,25.76697330621689,54.95296338639528,-50.223460083259454,-0.8660254068600534,-0.499999983613773,0.00010516228309904401,0.7721743582309198,30,41,required,9,9,1.0,mesh_00001;mesh_00005;mesh_00006;mesh_00007;mesh_00008;mesh_00010;mesh_00015;mesh_00016;mesh_00019;mesh_00020;mesh_00024;mesh_00025;mesh_00028;mesh_00029;mesh_00033;mesh_00039;mesh_00041;mesh_00048;mesh_00049;mesh_00052;mesh_00053;mesh_00055;mesh_00059;mesh_00060;mesh_00064;mesh_00065;mesh_00068;mesh_00070;mesh_00079;mesh_00088,mesh_00001;mesh_00007;mesh_00015;mesh_00019;mesh_00033;mesh_00052;mesh_00055;mesh_00059;mesh_00079,mesh_00052;mesh_00053;mesh_00064;mesh_00065
