split,scenario_id,scenario_seed,method,success,coverage,graph_cost,penalized_cost,selected_count,online_time_s,safe_action_evaluations,shield_rejections,policy_source,total_delta_v,min_clearance,peak_input
test,test_000,20731,adaptive_rollout_adp,True,0.8069942247755824,93.24752442994829,93.24752442994829,9,0.7637540000141598,159528,91104,adaptive_rollout_adp,11.306323855797789,4.832934123174302,0.03848796819277415
test,test_000,20731,frozen_adp,True,0.8262948022980242,180.89045678249454,180.89045678249454,14,0.25083059997996315,3559,1672,learned_adp,21.952703029522816,0.1662076960375658,0.059775192489522753
test,test_000,20731,search_only,False,0.7876936472531406,138.08803996344432,394.241216336874,10,0.22015010000905022,3701,2203,learned_adp,16.76027306450394,0.2921722543963532,0.05397446747857916
test,test_000,20731,incumbent,True,0.8069942247755824,120.53175185579781,120.53175185579781,9,0.00016550003783777356,9,0,reference_safeguard,14.629158814238679,3.1910240048906484,0.05921626596872688
test,test_000,20731,rollout,True,0.8069942247755824,96.76210798515406,96.76210798515406,9,0.0065453999559395015,349,115,rollout_adp,11.734394113905564,2.4733681660061766,0.045039813134170464
test,test_000,20731,local_search,True,0.8069942247755824,102.86218609670489,102.86218609670489,9,0.004982399987056851,525,86,reference_improved,12.477906283109563,3.1910240048906484,0.045039813134170464
test,test_000,20731,frozen_adp_safeguard,True,0.8069942247755824,120.53175185579781,120.53175185579781,9,0.25981590000446886,3568,1672,reference_safeguard,14.629158814238679,3.1910240048906484,0.05921626596872688
test,test_001,20732,adaptive_rollout_adp,True,0.8090730271942126,85.76800644887133,85.76800644887133,11,1.5034541999921203,300524,164514,adaptive_rollout_adp,10.381367157482288,0.06192179818181032,0.04682686602826832
test,test_001,20732,frozen_adp,True,0.8189458512909792,147.03620014277524,147.03620014277524,12,0.4002922999789007,4965,2446,learned_adp,17.84321361697251,4.8329341231742475,0.05407679126934144
test,test_001,20732,search_only,True,0.8090730271942126,163.23488534888443,163.23488534888443,11,0.4259889000095427,5958,3059,learned_adp,19.822552874987483,2.0914413141942356,0.05528737844391178
test,test_001,20732,incumbent,True,0.8090730271942126,98.66286934553355,98.66286934553355,10,0.000208800018299371,10,0,reference_safeguard,11.959308675297185,0.06192179818181032,0.045039813134170464
test,test_001,20732,rollout,True,0.8090730271942126,88.24903892536686,88.24903892536686,10,0.010681300016585737,484,119,rollout_adp,10.691611833421726,0.06192179818181032,0.045039813134170464
test,test_001,20732,local_search,True,0.8090730271942126,94.67344519751238,94.67344519751238,10,0.0071078999899327755,706,111,reference_improved,11.47526449470738,0.06192179818181032,0.045039813134170464
test,test_001,20732,frozen_adp_safeguard,True,0.8090730271942126,98.66286934553355,98.66286934553355,10,0.37626729998737574,4975,2446,reference_safeguard,11.959308675297185,0.06192179818181032,0.045039813134170464
test,test_002,20733,adaptive_rollout_adp,True,0.8179483758255914,99.20364786441233,99.20364786441233,10,0.9783172000315972,188821,121151,adaptive_rollout_adp,12.026030012448224,0.06192179818181032,0.05528737844391178
test,test_002,20733,frozen_adp,True,0.8157408642852036,181.11458723668704,181.11458723668704,13,0.38608389999717474,5260,2889,learned_adp,21.982249653708685,0.06192179818181032,0.05941519716853875
test,test_002,20733,search_only,True,0.8381763340671924,135.23315165421582,135.23315165421582,10,0.3676714000175707,3990,2078,learned_adp,16.412822001246127,0.2921722543963532,0.05694207988893716
test,test_002,20733,incumbent,True,0.8381763340671924,115.60282365984457,115.60282365984457,12,0.0002245000214315951,12,0,reference_safeguard,14.010510932368927,0.06192179818181032,0.052031038146780645
test,test_002,20733,rollout,True,0.8381763340671924,111.96565090028447,111.96565090028447,11,0.009099599963519722,466,156,rollout_adp,13.573789331957473,0.06192179818181032,0.05981690391174639
test,test_002,20733,local_search,True,0.8381763340671924,111.96565090028447,111.96565090028447,11,0.009516099991742522,902,162,reference_improved,13.573789331957473,0.06192179818181032,0.05981690391174639
test,test_002,20733,frozen_adp_safeguard,True,0.8381763340671924,115.60282365984457,115.60282365984457,12,0.47596740000881255,5272,2889,reference_safeguard,14.010510932368927,0.06192179818181032,0.052031038146780645
test,test_003,20735,adaptive_rollout_adp,True,0.813234242821348,91.68461514840529,91.68461514840529,11,2.32766360003734,300484,167043,adaptive_rollout_adp,11.10443652952285,0.06192179818181032,0.045039813134170464
test,test_003,20735,frozen_adp,True,0.813234242821348,155.46101816886502,155.46101816886502,11,0.6701031000120565,6068,2758,learned_adp,18.87826738663063,3.1910240048906484,0.05607590655406451
test,test_003,20735,search_only,True,0.8521476230191003,149.93379665219567,149.93379665219567,11,0.6859590000240132,5175,1941,learned_adp,18.202637215242607,0.1662076960375658,0.04974756926911503
test,test_003,20735,incumbent,True,0.805433099011238,113.89558819892048,113.89558819892048,12,0.00021609995746985078,12,0,reference_safeguard,13.797595154296175,0.06192179818181032,0.04682686602826832
test,test_003,20735,rollout,True,0.805433099011238,106.80166508024105,106.80166508024105,12,0.009710800019092858,553,181,rollout_adp,12.935895483297905,0.06192179818181032,0.04682686602826832
test,test_003,20735,local_search,True,0.805433099011238,111.69892234993216,111.69892234993216,12,0.005731999990530312,696,122,reference_improved,13.529511382043669,0.06192179818181032,0.04682686602826832
test,test_003,20735,frozen_adp_safeguard,True,0.805433099011238,113.89558819892048,113.89558819892048,12,0.6643770999507979,6080,2758,reference_safeguard,13.797595154296175,0.06192179818181032,0.04682686602826832
test,test_004,20736,adaptive_rollout_adp,True,0.804035542884573,89.33219883408417,89.33219883408417,11,2.3593365999986418,320169,178827,adaptive_rollout_adp,10.817529705911628,0.06192179818181032,0.045039813134170464
test,test_004,20736,frozen_adp,True,0.8184005701942368,168.59273715082276,168.59273715082276,12,0.5797533000004478,5027,2647,learned_adp,20.467761874979768,8.067969824859532,0.05977833261849183
test,test_004,20736,search_only,True,0.804035542884573,165.95547440338697,165.95547440338697,12,0.7050187999848276,6077,3027,learned_adp,20.15259969942793,3.1910240048906484,0.05020185542353366
test,test_004,20736,incumbent,True,0.8184005701942368,125.98798062137273,125.98798062137273,13,0.0003497999859973788,13,0,reference_safeguard,15.26742364966241,0.06192179818181032,0.04784886437645891
test,test_004,20736,rollout,True,0.8184005701942368,118.644145012786,118.644145012786,11,0.015354499977547675,548,166,rollout_adp,14.385984671847034,0.8763668286441497,0.04682686602826832
test,test_004,20736,local_search,True,0.8184005701942368,122.97004687576906,122.97004687576906,11,0.017889300012029707,1237,184,reference_improved,14.911236796158924,0.8763668286441497,0.04784811963825835
test,test_004,20736,frozen_adp_safeguard,True,0.8184005701942368,125.98798062137273,125.98798062137273,13,0.4196687000221573,5040,2647,reference_safeguard,15.26742364966241,0.06192179818181032,0.04784886437645891
test,test_005,20737,adaptive_rollout_adp,True,0.8199730198835953,85.76800644887133,85.76800644887133,11,2.2964576999656856,312465,160391,adaptive_rollout_adp,10.381367157482288,0.06192179818181032,0.04682686602826832
test,test_005,20737,frozen_adp,False,0.7950067450291013,194.55757210512934,447.0541995905787,13,0.6282257999991998,5789,2861,learned_adp,23.625142468384485,7.036781826800178,0.058840434181677274
test,test_005,20737,search_only,True,0.815009742819813,140.43504681866597,140.43504681866597,10,0.45867889997316524,3823,1801,learned_adp,17.04633287671313,3.226345982215955,0.05019135718122431
test,test_005,20737,incumbent,True,0.8199730198835953,86.19398553004402,86.19398553004402,11,0.00027199997566640377,11,0,reference_safeguard,10.431171372287661,0.06192179818181032,0.04682686602826832
test,test_005,20737,rollout,True,0.8199730198835953,85.76800644887133,85.76800644887133,11,0.013976900023408234,583,132,rollout_adp,10.381367157482288,0.06192179818181032,0.04682686602826832
test,test_005,20737,local_search,True,0.8199730198835953,85.76800644887133,85.76800644887133,11,0.008081600011792034,613,92,reference_improved,10.381367157482288,0.06192179818181032,0.04682686602826832
test,test_005,20737,frozen_adp_safeguard,True,0.8199730198835953,86.19398553004402,86.19398553004402,11,0.5480813999893144,5800,2861,reference_safeguard,10.431171372287661,0.06192179818181032,0.04682686602826832
test,test_006,20739,adaptive_rollout_adp,True,0.8013015516954026,87.6822269379775,87.6822269379775,9,1.5246979999938048,210322,121306,adaptive_rollout_adp,10.629020248276763,3.1910240048906484,0.045039813134170464
test,test_006,20739,frozen_adp,True,0.867534367796935,153.9018872745438,153.9018872745438,11,0.48788709996733814,5026,2722,learned_adp,18.682687981242328,2.667354001566131,0.05694207988893716
test,test_006,20739,search_only,True,0.8013015516954026,130.2479016944296,130.2479016944296,10,0.36486700002569705,3802,1955,learned_adp,15.808692348732476,0.06192179818181032,0.05607177021441597
test,test_006,20739,incumbent,True,0.8013015516954026,100.74288168826835,100.74288168826835,11,0.0002694000140763819,11,0,reference_safeguard,12.204820962809894,0.06192179818181032,0.045039813134170464
test,test_006,20739,rollout,True,0.8013015516954026,97.56532188431164,97.56532188431164,11,0.011780700006056577,503,146,rollout_adp,11.817613084644933,0.06192179818181032,0.045039813134170464
test,test_006,20739,local_search,True,0.8013015516954026,100.74288168826835,100.74288168826835,11,0.0034843000466935337,273,52,reference_safeguard,12.204820962809894,0.06192179818181032,0.045039813134170464
test,test_006,20739,frozen_adp_safeguard,True,0.8013015516954026,100.74288168826835,100.74288168826835,11,0.43882490001851693,5037,2722,reference_safeguard,12.204820962809894,0.06192179818181032,0.045039813134170464
test,test_007,20740,adaptive_rollout_adp,True,0.8193991793349634,97.76509526952276,97.76509526952276,11,1.642874400014989,241493,141263,adaptive_rollout_adp,11.844528111519102,0.06192179818181032,0.04730356039675085
test,test_007,20740,frozen_adp,False,0.7494420428048086,142.93527218930598,418.2142507869017,11,0.5683639000053518,5632,2769,learned_adp,17.351052616261384,8.067969824859532,0.05510001555938708
test,test_007,20740,search_only,True,0.8193991793349634,125.17739036058008,125.17739036058008,10,0.5410537000279874,4844,2151,learned_adp,15.190371551278442,4.8329341231742475,0.05407679126934144
test,test_007,20740,incumbent,True,0.8419742819180931,123.07249272887199,123.07249272887199,11,0.0003114999854005873,11,0,reference_safeguard,14.927065717706851,0.06192179818181032,0.05981690391174639
test,test_007,20740,rollout,True,0.8193991793349634,112.4884912883648,112.4884912883648,11,0.01414489996386692,476,168,rollout_adp,13.637409971125681,0.06192179818181032,0.05981690391174639
test,test_007,20740,local_search,True,0.8419742819180931,108.3328497929793,108.3328497929793,11,0.011405099998228252,801,147,reference_improved,13.133282251189069,0.06192179818181032,0.05981690391174639
test,test_007,20740,frozen_adp_safeguard,True,0.8419742819180931,123.07249272887199,123.07249272887199,11,0.6061890999553725,5643,2769,reference_safeguard,14.927065717706851,0.06192179818181032,0.05981690391174639
test,test_008,20741,adaptive_rollout_adp,True,0.8026754288217931,94.51725311918328,94.51725311918328,10,1.834052799968049,282478,166932,adaptive_rollout_adp,11.454658909397812,0.06192179818181032,0.04730356039675085
test,test_008,20741,frozen_adp,True,0.8026754288217932,119.80798716895357,119.80798716895357,10,0.4180270000360906,4087,2168,learned_adp,14.537182516295365,0.06192179818181032,0.05018709698295678
test,test_008,20741,search_only,True,0.8039464914235644,161.01042586684667,161.01042586684667,13,0.58710369997425,5847,3005,learned_adp,19.53796592283527,7.372374271509361,0.05694207988893716
test,test_008,20741,incumbent,True,0.8421403430574345,116.68698378356424,116.68698378356424,11,0.00025290000485256314,11,0,reference_safeguard,14.149888113253965,0.06192179818181032,0.05020185542353366
test,test_008,20741,rollout,True,0.8026754288217931,103.40672735313635,103.40672735313635,9,0.011404599994421005,478,113,rollout_adp,12.542795006842365,3.1910240048906484,0.05017642297525833
test,test_008,20741,local_search,True,0.8026754288217931,102.45944428316639,102.45944428316639,9,0.009016699972562492,658,96,reference_improved,12.427512969465042,3.1910240048906484,0.045039813134170464
test,test_008,20741,frozen_adp_safeguard,True,0.8421403430574345,116.68698378356424,116.68698378356424,11,0.3875256000319496,4098,2168,reference_safeguard,14.149888113253965,0.06192179818181032,0.05020185542353366
test,test_009,20743,adaptive_rollout_adp,True,0.8006437350759342,101.67172886722,101.67172886722,11,1.4715001999866217,193516,113240,adaptive_rollout_adp,12.32193320002636,0.06192179818181032,0.045039813134170464
test,test_009,20743,frozen_adp,True,0.8006437350759342,168.35279539952896,168.35279539952896,14,0.5255537000484765,5952,3038,learned_adp,20.426804295233193,0.06192179818181032,0.059775192489522753
test,test_009,20743,search_only,True,0.8006437350759342,166.9127555249625,166.9127555249625,12,0.32626090000849217,4135,2161,learned_adp,20.262425313730652,0.23514062630541765,0.058180575016296844
test,test_009,20743,incumbent,True,0.8006437350759342,128.77022698247464,128.77022698247464,13,0.0002457000082358718,13,0,reference_safeguard,15.607431338894804,0.06192179818181032,0.04682686602826832
test,test_009,20743,rollout,True,0.8006437350759342,115.22398294123272,115.22398294123272,11,0.014304000011179596,577,154,rollout_adp,13.971806271807887,0.8763668286441497,0.04682686602826832
test,test_009,20743,local_search,True,0.8006437350759342,128.77022698247464,128.77022698247464,13,0.006548099976498634,451,73,reference_safeguard,15.607431338894804,0.06192179818181032,0.04682686602826832
test,test_009,20743,frozen_adp_safeguard,True,0.8006437350759342,128.77022698247464,128.77022698247464,13,0.6146296999650076,5965,3038,reference_safeguard,15.607431338894804,0.06192179818181032,0.04682686602826832
test,test_010,20745,adaptive_rollout_adp,True,0.8032470169383014,92.46766720074534,92.46766720074534,11,2.159318899968639,335779,197929,adaptive_rollout_adp,11.201092470957054,0.06192179818181032,0.045039813134170464
test,test_010,20745,frozen_adp,True,0.8032470169383014,117.41649544476381,117.41649544476381,10,0.5423480999888852,6669,2940,learned_adp,14.244789922511531,2.09037357057992,0.04974756926911503
test,test_010,20745,search_only,True,0.8032470169383014,114.40330712476428,114.40330712476428,8,0.29319090000353754,4297,2428,learned_adp,13.891458571567401,2.0914413141942356,0.05528737844391178
test,test_010,20745,incumbent,True,0.8032470169383015,105.38991806937561,105.38991806937561,12,0.00020399998174980283,12,0,reference_safeguard,12.764729928563376,0.06192179818181032,0.04682686602826832
test,test_010,20745,rollout,True,0.8032470169383014,98.96659081037187,98.96659081037187,11,0.008066500013228506,500,159,rollout_adp,11.991532117241622,0.06192179818181032,0.04682686602826832
test,test_010,20745,local_search,True,0.8032470169383015,105.38991806937561,105.38991806937561,12,0.0027814999921247363,354,62,reference_safeguard,12.764729928563376,0.06192179818181032,0.04682686602826832
test,test_010,20745,frozen_adp_safeguard,True,0.8032470169383015,105.38991806937561,105.38991806937561,12,0.5234107000287622,6681,2940,reference_safeguard,12.764729928563376,0.06192179818181032,0.04682686602826832
test,test_011,20746,adaptive_rollout_adp,True,0.8031027694719943,92.46766720074534,92.46766720074534,11,0.9306050000013784,182609,98634,adaptive_rollout_adp,11.201092470957054,0.06192179818181032,0.045039813134170464
test,test_011,20746,frozen_adp,True,0.8424822155775955,173.44770132874987,173.44770132874987,13,0.3325001999619417,5066,2581,learned_adp,21.056482164990605,0.7790148013746747,0.05200422397643944
test,test_011,20746,search_only,True,0.8227924925247949,129.20222024791812,129.20222024791812,10,0.3441684999852441,4158,2125,learned_adp,15.683023848988935,0.2921722543963532,0.056996630091226665
test,test_011,20746,incumbent,True,0.8031027694719943,97.25881848631273,97.25881848631273,12,0.00029209995409473777,12,0,reference_safeguard,11.776634910520091,0.06192179818181032,0.04682686602826832
test,test_011,20746,rollout,True,0.8031027694719943,94.88237477351349,94.88237477351349,12,0.014057300053536892,567,164,rollout_adp,11.48764530804257,0.06192179818181032,0.04682686602826832
test,test_011,20746,local_search,True,0.8031027694719943,94.88237477351349,94.88237477351349,12,0.011329000000841916,789,108,reference_improved,11.48764530804257,0.06192179818181032,0.04682686602826832
test,test_011,20746,frozen_adp_safeguard,True,0.8031027694719943,97.25881848631273,97.25881848631273,12,0.37122339999768883,5078,2581,reference_safeguard,11.776634910520091,0.06192179818181032,0.04682686602826832
test,test_012,20747,adaptive_rollout_adp,True,0.8082925965416491,89.60119299623965,89.60119299623965,11,1.0454695000080392,200280,121501,adaptive_rollout_adp,10.849458973141193,0.06192179818181032,0.045039813134170464
test,test_012,20747,frozen_adp,False,0.7451492370586804,129.3307013004676,406.7560827711274,12,0.3216806999989785,4987,2702,learned_adp,15.687684691884437,0.06192179818181032,0.05019135718122431
test,test_012,20747,search_only,True,0.850894241754616,122.11908895187811,122.11908895187811,10,0.2522674999781884,3333,1797,learned_adp,14.8183581740227,0.2921722543963532,0.047322715740936966
test,test_012,20747,incumbent,True,0.8082925965416491,113.80941882511894,113.80941882511894,11,0.0002177999704144895,11,0,reference_safeguard,13.797463772453872,0.06192179818181032,0.0570018290850165
test,test_012,20747,rollout,True,0.8082925965416491,95.56447891280517,95.56447891280517,11,0.009686800010968,521,129,rollout_adp,11.576048568843571,0.06192179818181032,0.045039813134170464
test,test_012,20747,local_search,True,0.8082925965416491,113.80941882511894,113.80941882511894,11,0.002159500028938055,281,52,reference_safeguard,13.797463772453872,0.06192179818181032,0.0570018290850165
test,test_012,20747,frozen_adp_safeguard,True,0.8082925965416491,113.80941882511894,113.80941882511894,11,0.3362790999817662,4998,2702,reference_safeguard,13.797463772453872,0.06192179818181032,0.0570018290850165
test,test_013,20749,adaptive_rollout_adp,True,0.8177681319035957,86.41486616746987,86.41486616746987,11,1.4972781999967992,306198,170233,adaptive_rollout_adp,10.4623262290419,0.06192179818181032,0.045039813134170464
test,test_013,20749,frozen_adp,False,0.0971068376528086,4.262164001319721,605.7087451749155,1,0.00032430002465844154,36,35,learned_adp,0.5136259428055561,25.293218355776062,0.0110447699140946
test,test_013,20749,search_only,False,0.0971068376528086,4.262164001319721,605.7087451749155,1,0.0003065000055357814,36,35,learned_adp,0.5136259428055561,25.293218355776062,0.0110447699140946
test,test_013,20749,incumbent,True,0.8177681319035957,93.72683100992913,93.72683100992913,12,0.0001868000254034996,12,0,reference_safeguard,11.342494964873179,0.06192179818181032,0.04682686602826832
test,test_013,20749,rollout,True,0.8177681319035957,88.82957374023802,88.82957374023802,12,0.010231300024315715,614,169,rollout_adp,10.748879066127415,0.06192179818181032,0.04682686602826832
test,test_013,20749,local_search,True,0.8177681319035957,93.72683100992913,93.72683100992913,12,0.0035502000246196985,362,60,reference_safeguard,11.342494964873179,0.06192179818181032,0.04682686602826832
test,test_013,20749,frozen_adp_safeguard,True,0.8177681319035957,93.72683100992913,93.72683100992913,12,0.0008413000032305717,48,35,reference_safeguard,11.342494964873179,0.06192179818181032,0.04682686602826832
test,test_014,20750,adaptive_rollout_adp,True,0.8175477910534497,102.1384661380105,102.1384661380105,10,1.1195179999922402,219693,108836,adaptive_rollout_adp,12.383613644506035,3.1910240048906484,0.045039813134170464
test,test_014,20750,frozen_adp,False,0.7815439834107913,178.91635472481366,438.144363019418,13,0.3704293000046164,5137,2622,learned_adp,21.721549063866846,3.7496196978369483,0.05977833261849183
test,test_014,20750,search_only,True,0.8580927263749054,143.0139497526858,143.0139497526858,11,0.4221263999934308,5701,2467,learned_adp,17.35932406553553,3.1910240048906484,0.04974756926911503
test,test_014,20750,incumbent,True,0.8175477910534497,126.28813304440457,126.28813304440457,10,0.0001765000051818788,10,0,reference_safeguard,15.327952582820764,2.4733681660061766,0.05981690391174639
test,test_014,20750,rollout,True,0.8175477910534497,117.87394946503181,117.87394946503181,10,0.008257800014689565,432,118,rollout_adp,14.301908608641387,4.677150980019736,0.05981690391174639
test,test_014,20750,local_search,True,0.8175477910534497,108.75398756560173,108.75398756560173,10,0.008422199985943735,783,91,reference_improved,13.19168574330375,4.677150980019736,0.05981690391174639
test,test_014,20750,frozen_adp_safeguard,True,0.8175477910534497,126.28813304440457,126.28813304440457,10,0.33721019997028634,5147,2622,reference_safeguard,15.327952582820764,2.4733681660061766,0.05981690391174639
test,test_015,20751,adaptive_rollout_adp,True,0.8185099191485251,97.1024207563493,97.1024207563493,11,0.8103149000089616,158016,88327,adaptive_rollout_adp,11.76624086917218,0.06192179818181032,0.03848796819277415
test,test_015,20751,frozen_adp,False,0.6801103763593689,118.37057981268414,428.3153916329997,10,0.2957620000233874,4503,2352,learned_adp,14.363155770369437,0.06192179818181032,0.04974756926911503
test,test_015,20751,search_only,False,0.7781787900704195,175.74240969170603,436.65301465649634,14,0.30074539995985106,4835,2699,learned_adp,21.33089146416538,2.4733681660061766,0.05774157283818054
test,test_015,20751,incumbent,True,0.8185099191485251,129.2252204044106,129.2252204044106,11,0.00031890004174783826,11,0,reference_safeguard,15.678381811357143,0.06192179818181032,0.05981690391174639
test,test_015,20751,rollout,True,0.8185099191485251,128.75948328367062,128.75948328367062,11,0.010086000023875386,506,131,rollout_adp,15.619873763568586,0.06192179818181032,0.05981690391174639
test,test_015,20751,local_search,True,0.8185099191485251,109.37891408909424,109.37891408909424,11,0.011554700031410903,1081,118,reference_improved,13.260941160136104,0.06192179818181032,0.05981690391174639
test,test_015,20751,frozen_adp_safeguard,True,0.8185099191485251,129.2252204044106,129.2252204044106,11,0.31504799996037036,4514,2352,reference_safeguard,15.678381811357143,0.06192179818181032,0.05981690391174639
test,test_016,20752,adaptive_rollout_adp,True,0.8121312153530413,110.18425217039056,110.18425217039056,13,1.4333740000147372,291529,167833,adaptive_rollout_adp,13.345528576258943,0.06192179818181032,0.045039813134170464
test,test_016,20752,frozen_adp,False,0.7263763708121981,131.38579103758792,418.1976056314889,12,0.38538880000123754,5528,2827,learned_adp,15.934946162116216,0.06192179818181032,0.05977833261849183
test,test_016,20752,search_only,True,0.8095914075680722,174.90072388527656,174.90072388527656,13,0.4139965000213124,5582,2823,learned_adp,21.225330459139084,3.7608706735653277,0.05977833261849183
