split,scenario_id,scenario_seed,method,success,coverage,graph_cost,penalized_cost,selected_count,online_time_s,safe_action_evaluations,shield_rejections,policy_source,total_delta_v,min_clearance,peak_input
validation,validation_002,10734,rollout,True,0.8133146978144941,104.2535869490367,104.2535869490367,10,0.0034419589792378247,378,142,rollout_adp,12.639679236090467,0.3126404740316717,0.05941307125935591
validation,validation_002,10734,local_search,True,0.8302860889222673,104.8014049504294,104.8014049504294,10,0.0008299170294776559,208,42,reference_safeguard,12.705340962676935,1.2242946330766595,0.05941307125935591
validation,validation_002,10734,frozen_adp_safeguard,True,0.8302860889222673,104.8014049504294,104.8014049504294,10,0.07425466598942876,2444,1487,reference_safeguard,12.705340962676935,1.2242946330766595,0.05941307125935591
validation,validation_003,10735,adaptive_rollout_adp,True,0.801913205415704,102.04594233079058,102.04594233079058,10,5.018989917007275,1811841,1112661,adaptive_rollout_adp,12.371176717206586,1.0871041962737076,0.0585962290483111
validation,validation_003,10735,frozen_adp,True,0.8239228492584035,171.55428729210587,171.55428729210587,12,0.11832199996570125,3726,2103,learned_adp,20.824599908278028,3.043484822370052,0.05858419313244918
validation,validation_003,10735,search_only,False,0.7799035615730043,124.86000323183575,384.9082224453336,10,0.1280177080188878,3566,2043,learned_adp,15.149076070707302,1.0871041962737076,0.055540358114866184
validation,validation_003,10735,incumbent,True,0.8459324931011031,129.57537800186512,129.57537800186512,10,0.00011908297892659903,10,0,reference_safeguard,15.721544899150377,1.7781803100982474,0.05941307125935591
validation,validation_003,10735,rollout,True,0.801913205415704,116.56177746179854,116.56177746179854,10,0.003918416972737759,362,155,rollout_adp,14.139549195340948,1.8070093861576633,0.043531419436650544
validation,validation_003,10735,local_search,True,0.8459324931011031,118.02201446322525,118.02201446322525,10,0.0023999579716473818,420,80,reference_improved,14.315883845628532,1.7781803100982474,0.04379949009735092
validation,validation_003,10735,frozen_adp_safeguard,True,0.8459324931011031,129.57537800186512,129.57537800186512,10,0.1309814999694936,3736,2103,reference_safeguard,15.721544899150377,1.7781803100982474,0.05941307125935591
validation,validation_004,10736,adaptive_rollout_adp,True,0.8003097570582272,95.08177136089141,95.08177136089141,9,7.939745332987513,3001998,1799370,adaptive_rollout_adp,11.52776567290891,0.21960672263981085,0.04730356039675092
validation,validation_004,10736,frozen_adp,True,0.8039938048588354,169.97107633157384,169.97107633157384,11,0.14927545801037923,3563,1829,learned_adp,20.64215920390892,1.7220589665880237,0.0585962290483111
validation,validation_004,10736,search_only,False,0.68786370689438,120.10978166426554,426.17792821707553,10,0.145208542002365,4284,2555,learned_adp,14.569667832008331,1.1577715374499264,0.055540358114866184
validation,validation_004,10736,incumbent,True,0.8202787813524044,107.11371399745765,107.11371399745765,10,0.00010304100578650832,10,0,reference_safeguard,12.986637561457158,1.7781803100982474,0.05941307125935591
validation,validation_004,10736,rollout,True,0.8202787813524044,107.11371399745765,107.11371399745765,10,0.003547874977812171,345,150,rollout_adp,12.986637561457158,1.7781803100982474,0.05941307125935591
validation,validation_004,10736,local_search,True,0.8202787813524044,107.11371399745765,107.11371399745765,10,0.000931709015276283,204,43,reference_safeguard,12.986637561457158,1.7781803100982474,0.05941307125935591
validation,validation_004,10736,frozen_adp_safeguard,True,0.8202787813524044,107.11371399745765,107.11371399745765,10,0.1415099579608068,3573,1829,reference_safeguard,12.986637561457158,1.7781803100982474,0.05941307125935591
validation,validation_005,10737,adaptive_rollout_adp,True,0.8036826291114144,100.60925646606317,100.60925646606317,11,4.145495333010331,1593275,940304,adaptive_rollout_adp,12.18854044986408,1.149157587355644,0.04253615042051259
validation,validation_005,10737,frozen_adp,True,0.8036826291114144,165.9448839378462,165.9448839378462,11,0.1192729159956798,3147,1699,learned_adp,20.151144539078125,1.8070093861576633,0.05941307125935591
validation,validation_005,10737,search_only,False,0.7668563379972703,143.7592637505019,410.3310947518668,11,0.12650191702414304,3486,1959,learned_adp,17.44175804576952,0.8638926780564298,0.055540358114866184
validation,validation_005,10737,incumbent,True,0.8711079811004955,118.15257605478648,118.15257605478648,11,0.00011379097122699022,11,0,reference_safeguard,14.326436465548348,1.149157587355644,0.04691732613202657
validation,validation_005,10737,rollout,True,0.8342816899863513,103.22447907188642,103.22447907188642,10,0.0038222080329433084,382,151,rollout_adp,12.51394222494165,1.2242946330766595,0.04284761151742663
validation,validation_005,10737,local_search,True,0.8342816899863513,114.55310566340634,114.55310566340634,9,0.002485124976374209,487,76,reference_improved,13.900784804829398,1.0871041962737076,0.055540358114866184
validation,validation_005,10737,frozen_adp_safeguard,True,0.8711079811004955,118.15257605478648,118.15257605478648,11,0.1173082499881275,3158,1699,reference_safeguard,14.326436465548348,1.149157587355644,0.04691732613202657
validation,validation_006,10738,adaptive_rollout_adp,True,0.8064809385020585,102.56027978243755,102.56027978243755,11,3.061687792011071,1112051,689115,adaptive_rollout_adp,12.42527978533257,1.149157587355644,0.04253615042051259
validation,validation_006,10738,frozen_adp,True,0.810014119628105,160.29855892564194,160.29855892564194,12,0.1297997499932535,2657,1574,learned_adp,19.462332258766473,1.0871041962737076,0.0585962290483111
validation,validation_006,10738,search_only,False,0.6810014119628106,97.34783612607885,406.84713014467354,9,0.07655466598225757,2195,1184,learned_adp,11.807540742173499,1.0068669037170157,0.048074778454512024
validation,validation_006,10738,incumbent,True,0.8279830564462742,109.53593193394028,109.53593193394028,11,0.00012316700303927064,11,0,reference_safeguard,13.275558356257807,1.7781803100982474,0.04253615042051259
validation,validation_006,10738,rollout,True,0.8064809385020585,107.22362288691203,107.22362288691203,11,0.0037747080205008388,415,144,rollout_adp,12.994261757477586,1.2242946330766595,0.04253615042051259
validation,validation_006,10738,local_search,True,0.8279830564462742,109.53593193394028,109.53593193394028,11,0.0013286249595694244,298,48,reference_safeguard,13.275558356257807,1.7781803100982474,0.04253615042051259
validation,validation_006,10738,frozen_adp_safeguard,True,0.8279830564462742,109.53593193394028,109.53593193394028,11,0.08120000001508743,2668,1574,reference_safeguard,13.275558356257807,1.7781803100982474,0.04253615042051259
validation,validation_007,10739,adaptive_rollout_adp,True,0.8201701131901034,103.02557478532793,103.02557478532793,10,9.468142500030808,3686945,2285697,adaptive_rollout_adp,12.49042792908041,1.0871041962737076,0.0585962290483111
validation,validation_007,10739,frozen_adp,True,0.8165249056749139,169.78075265881037,169.78075265881037,12,0.14469095901586115,4019,2132,learned_adp,20.613454738492514,1.1577715374499264,0.05941307125935591
validation,validation_007,10739,search_only,False,0.7976913773388663,144.5193334696122,395.6736448001791,12,0.15262091596378013,4457,2459,learned_adp,17.527610221228073,0.9222599166818104,0.05607590655406439
validation,validation_007,10739,incumbent,True,0.8390036415261509,122.24062333346262,122.24062333346262,11,0.00010533299064263701,11,0,reference_safeguard,14.821676212226187,1.380897249801525,0.05941307125935591
validation,validation_007,10739,rollout,True,0.8201701131901034,103.8342371735827,103.8342371735827,10,0.0036890420014970005,398,151,rollout_adp,12.587254064551633,1.7781803100982474,0.04284761151742663
validation,validation_007,10739,local_search,True,0.8390036415261509,108.13830612108997,108.13830612108997,11,0.0036600829917006195,854,146,reference_improved,13.105768930457451,1.7781803100982474,0.04284761151742663
validation,validation_007,10739,frozen_adp_safeguard,True,0.8390036415261509,122.24062333346262,122.24062333346262,11,0.14045404200442135,4030,2132,reference_safeguard,14.821676212226187,1.380897249801525,0.05941307125935591
validation,validation_008,10740,adaptive_rollout_adp,True,0.8007350371234697,99.26630827614893,99.26630827614893,11,5.5432218330097385,2147891,1218755,adaptive_rollout_adp,12.027076356925747,1.149157587355644,0.04253615042051259
validation,validation_008,10740,frozen_adp,True,0.8007350371234697,179.4417200365428,179.4417200365428,12,0.119331041991245,3512,1766,learned_adp,21.790952227705255,0.9222599166818104,0.0585962290483111
validation,validation_008,10740,search_only,False,0.6036953091058411,118.87564189674332,467.02798734382276,11,0.128160833963193,4507,2721,learned_adp,14.411564906224609,3.0815624836831237,0.059166450822183185
validation,validation_008,10740,incumbent,True,0.8405880296987758,117.8949687279357,117.8949687279357,10,8.899997919797897e-05,10,0,reference_safeguard,14.301582179641322,1.7781803100982474,0.05941307125935591
validation,validation_008,10740,rollout,True,0.8007350371234697,115.38013255212545,115.38013255212545,9,0.003005458042025566,340,136,rollout_adp,14.000851648920017,1.7781803100982474,0.05941307125935591
validation,validation_008,10740,local_search,True,0.8007350371234697,115.38013255212545,115.38013255212545,9,0.0012779580429196358,364,78,reference_improved,14.000851648920017,1.7781803100982474,0.05941307125935591
validation,validation_008,10740,frozen_adp_safeguard,True,0.8405880296987758,117.8949687279357,117.8949687279357,10,0.12010675005149096,3522,1766,reference_safeguard,14.301582179641322,1.7781803100982474,0.05941307125935591
validation,validation_009,10741,adaptive_rollout_adp,True,0.8121768134352167,103.7579718783072,103.7579718783072,10,0.7067760830395855,274067,187467,adaptive_rollout_adp,12.577370851726354,1.149157587355644,0.059191843568645916
validation,validation_009,10741,frozen_adp,False,0.6147808362340341,117.61310242882449,460.2226843118075,8,0.05034041701583192,2149,1483,learned_adp,14.280594075526952,1.8070093861576633,0.05941307125935591
validation,validation_009,10741,search_only,False,0.7286998416286464,99.78827818007228,385.4383573657491,8,0.048596167005598545,1755,1091,learned_adp,12.108672407994245,0.8638926780564298,0.059166450822183185
validation,validation_009,10741,incumbent,True,0.8330460563868594,108.62882277204618,108.62882277204618,11,0.00010862498311325908,11,0,reference_safeguard,13.165379771119603,1.149157587355644,0.05941307125935591
validation,validation_009,10741,rollout,True,0.8121768134352167,108.4213149827817,108.4213149827817,10,0.0028561250073835254,347,151,rollout_adp,13.14635282387137,1.2242946330766595,0.059191843568645916
validation,validation_009,10741,local_search,True,0.8330460563868594,108.62882277204618,108.62882277204618,11,0.001310915977228433,270,51,reference_safeguard,13.165379771119603,1.149157587355644,0.05941307125935591
validation,validation_009,10741,frozen_adp_safeguard,True,0.8330460563868594,108.62882277204618,108.62882277204618,11,0.05183116701664403,2160,1483,reference_safeguard,13.165379771119603,1.149157587355644,0.05941307125935591
validation,validation_010,10742,adaptive_rollout_adp,True,0.8145082965539786,104.31752008787261,104.31752008787261,11,3.3375199169968255,1291158,790578,adaptive_rollout_adp,12.640205902111418,2.80753987333066,0.04253615042051259
validation,validation_010,10742,frozen_adp,False,0.5155252786736122,94.3195485159093,486.55690917910323,7,0.07800579199101776,2516,1516,learned_adp,11.451690113126848,1.8070093861576633,0.055540358114866184
validation,validation_010,10742,search_only,True,0.8145082965539786,132.2491891662725,132.2491891662725,10,0.13301637500990182,3652,1910,learned_adp,16.05153041570006,1.1939413087055442,0.05918738573803378
validation,validation_010,10742,incumbent,True,0.8351184858257588,111.30030822682568,111.30030822682568,11,0.00011691602412611246,11,0,reference_safeguard,13.491376590476177,1.7781803100982474,0.059201291408881127
validation,validation_010,10742,rollout,True,0.8145082965539786,108.98799917979743,108.98799917979743,11,0.003632625041063875,391,156,rollout_adp,13.210079991695954,1.2242946330766595,0.059201291408881127
validation,validation_010,10742,local_search,True,0.8351184858257588,111.30030822682568,111.30030822682568,11,0.0012927920324727893,278,50,reference_safeguard,13.491376590476177,1.7781803100982474,0.059201291408881127
validation,validation_010,10742,frozen_adp_safeguard,True,0.8351184858257588,111.30030822682568,111.30030822682568,11,0.0840192079776898,2527,1516,reference_safeguard,13.491376590476177,1.7781803100982474,0.059201291408881127
validation,validation_011,10743,adaptive_rollout_adp,True,0.8037898072198189,108.07969937686545,108.07969937686545,10,2.444684708956629,908920,603566,adaptive_rollout_adp,13.106213955709169,1.7220589665880237,0.0585962290483111
validation,validation_011,10743,frozen_adp,True,0.8160190115296712,175.6467652406828,175.6467652406828,12,0.08845500001916662,2921,1677,learned_adp,21.329966432932128,1.7220589665880237,0.0585962290483111
validation,validation_011,10743,search_only,False,0.581910746551302,87.47912310203779,446.5237498263868,7,0.11309462500503287,3807,2248,learned_adp,10.61178894183383,5.923139283038674,0.055184359871914224
validation,validation_011,10743,incumbent,True,0.8416878794180067,120.07038833039053,120.07038833039053,11,0.00010545802069827914,11,0,reference_safeguard,14.557629756765778,1.7781803100982474,0.059201291408881127
validation,validation_011,10743,rollout,True,0.8037898072198189,107.9861638174877,107.9861638174877,11,0.0035514169721864164,421,140,rollout_adp,13.088351984937487,0.3126404740316717,0.05278198759371104
validation,validation_011,10743,local_search,True,0.8416878794180067,110.84629086590864,110.84629086590864,11,0.002696500043384731,576,99,reference_improved,13.435310310304178,1.7781803100982474,0.04284761151742663
validation,validation_011,10743,frozen_adp_safeguard,True,0.8416878794180067,120.07038833039053,120.07038833039053,11,0.09007379197282717,2932,1677,reference_safeguard,14.557629756765778,1.7781803100982474,0.059201291408881127
