time,rx,ry,rz,vx,vy,vz,qx,qy,qz,qw,tracking_error_norm,planned_rx,planned_ry,planned_rz,planned_vx,planned_vy,planned_vz,planned_ax,planned_ay,planned_az,position_tracking_error_norm,velocity_tracking_error_norm,state_tracking_error_norm,boresight_x,boresight_y,boresight_z
0.161791334,0.0,-35.0,9.999999856000217,0.0,0.0,-1.9199971061340274e-06,-0.1062468507418561,0.07327263471580803,0.8163315443178298,0.5629791625459227,1.4399978276458114e-07,0.0,-35.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4399978276458114e-07,1.9199971061340274e-06,1.925389525524455e-06,1.0,0.0,0.0
0.162259821,-2.4723933211546193e-05,-35.00000429315172,10.000009456858367,-0.0009889605669967563,-0.00017170742082265448,0.0003859543229776445,-0.1062468507418561,0.07327263471580803,0.8163315443178298,0.5629791625459227,2.6816714849025625e-05,0.0,-35.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6816714849025625e-05,0.001075400939587299,0.0010757352448723335,1.0,0.0,0.0
0.16302735000000002,-9.850692140275986e-05,-35.0000171013103,10.000038298697387,-0.0019623621476901687,-0.0003406005677382793,0.0007677192375375705,-0.1062468507418561,0.07327263471580803,0.8163315443178298,0.5629791625459227,0.0493969783127503,-0.045494680385305825,-35.007913314698484,10.017839947929797,-0.030335804010919072,-0.0052412222481652586,0.011893287202371691,-0.009409742319340627,-0.0016388081060305123,0.0037042713710665085,0.0493969783127503,0.03086821275294125,0.0582486740191669,-0.3435321384930585,0.9035853249915173,-0.25596724454968856
0.172104958,-0.00022057601259846307,-35.00003828471197,10.000086078012277,-0.0029204046363714804,-0.0005067174340170169,0.0011434533575558157,-0.1062468507418561,0.07327263471580803,0.8163315443178298,0.5629791625459227,0.049264191062957034,-0.045494680385305825,-35.007913314698484,10.017839947929797,-0.030335804010919072,-0.0052412222481652586,0.011893287202371691,-0.009409742319340627,-0.0016388081060305123,0.0037042713710665085,0.049264191062957034,0.029825804035973385,0.057589400999487936,-0.3435321384930585,0.9035853249915173,-0.25596724454968856
0.22252195700000002,-0.00039016818857595616,-35.000067705480404,10.000152495204567,-0.0038632854888396824,-0.0006700955242592607,0.00151323433332195,-0.1062468507418561,0.07327263471580803,0.8163315443178298,0.5629791625459227,0.04907969629505698,-0.045494680385305825,-35.007913314698484,10.017839947929797,-0.030335804010919072,-0.0052412222481652586,0.011893287202371691,-0.009409742319340627,-0.0016388081060305123,0.0037042713710665085,0.04907969629505698,0.028799912048339864,0.05690563700027565,-0.3435321384930585,0.9035853249915173,-0.25596724454968856
0.272651876,-0.0006065302436725701,-35.00010522760245,10.000237254534573,-0.004791199751688225,-0.000830771860584709,0.0018771388659940345,-0.1062468507418561,0.07327263471580803,0.8163315443178298,0.5629791625459227,0.04884431453100129,-0.045494680385305825,-35.007913314698484,10.017839947929797,-0.030335804010919072,-0.0052412222481652586,0.011893287202371691,-0.009409742319340627,-0.0016388081060305123,0.0037042713710665085,0.04884431453100129,0.02779032397936996,0.056196700693917336,-0.3435321384930585,0.9035853249915173,-0.25596724454968856
0.32261870200000003,-0.0008689186650488044,-35.00015071690414,10.000340064074226,-0.0057043400912417325,-0.0009887829887435212,0.0022352427190212546,-0.1062468507418561,0.07327263471580803,0.8163315443178298,0.5629791625459227,0.0485588557174531,-0.045494680385305825,-35.007913314698484,10.017839947929797,-0.030335804010919072,-0.0052412222481652586,0.011893287202371691,-0.009409742319340627,-0.0016388081060305123,0.0037042713710665085,0.0485588557174531,0.026796829620755767,0.05546199190718128,-0.3435321384930585,0.9035853249915173,-0.25596724454968856
0.372444529,-0.0011765995143896558,-35.00020404102705,10.00046063566047,-0.006602896822146894,-0.0011441649841505595,0.0025876207294297454,-0.1062468507418561,0.07327263471580803,0.8163315443178298,0.5629791625459227,0.04822411935512108,-0.045494680385305825,-35.007913314698484,10.017839947929797,-0.030335804010919072,-0.0052412222481652586,0.011893287202371691,-0.009409742319340627,-0.0016388081060305123,0.0037042713710665085,0.04822411935512108,0.025819221335298348,0.054700986078297424,-0.3435321384930585,0.9035853249915173,-0.25596724454968856
0.42306092900000003,-0.001528848311026948,-35.0002650694049,10.000598684849217,-0.007487057935621663,-0.0012969534578436807,0.0029343468189732508,-0.1062468507418561,0.07327263471580803,0.8163315443178298,0.5629791625459227,0.047840894626546664,-0.045494680385305825,-35.007913314698484,10.017839947929797,-0.030335804010919072,-0.0052412222481652586,0.011893287202371691,-0.009409742319340627,-0.0016388081060305123,0.0037042713710665085,0.047840894626546664,0.024857294026040144,0.05391322903486075,-0.3435321384930585,0.9035853249915173,-0.25596724454968856
0.47275450300000005,-0.0019249499164656822,-35.0003336732405,10.000753930869863,-0.00835700912736683,-0.001447183562367038,0.003275494005150228,-0.1062468507418561,0.07327263471580803,0.8163315443178298,0.5629791625459227,0.0474099605223564,-0.045494680385305825,-35.007913314698484,10.017839947929797,-0.030335804010919072,-0.0052412222481652586,0.011893287202371691,-0.009409742319340627,-0.0016388081060305123,0.0037042713710665085,0.0474099605223564,0.02391084510578144,0.05309833208683738,-0.3435321384930585,0.9035853249915173,-0.25596724454968856
