time,minimum_distance,safety_margin,clearance,is_safe,in_caution_zone,nearest_primitive,filter_active,filter_reason,ax_nom,ay_nom,az_nom,ax_safe,ay_safe,az_safe
1788923636.399704,25.792360047762745,2.0,22.992360047762745,True,False,module_2,False,pass_through,-0.0197790170225661,-0.003435267293105791,0.007770286386336131,-0.0197790170225661,-0.003435267293105791,0.007770286386336131
1788923636.4502656,25.79236740817726,2.0,22.99236740817726,True,False,module_2,False,pass_through,-0.019467451762184874,-0.0033812019726864916,0.007648098300494954,-0.019467451762184874,-0.0033812019726864916,0.007648098300494954
1788923636.5000405,25.79238943621149,2.0,22.99238943621149,True,False,module_2,False,pass_through,-0.019159890525710724,-0.0033278615378829965,0.007527482458730968,-0.019159890525710724,-0.0033278615378829965,0.007527482458730968
1788923636.55014,25.792425895425467,2.0,22.992425895425466,True,False,module_2,False,pass_through,-0.018856284460831645,-0.0032752366648503015,0.007408419646806151,-0.018856284460831645,-0.0032752366648503015,0.007408419646806151
1788923636.6002958,25.792476552527955,2.0,22.992476552527954,True,False,module_2,False,pass_through,-0.018556585302030686,-0.003223318148039953,0.00729089088170933,-0.018556585302030686,-0.003223318148039953,0.00729089088170933
1788923636.6507308,25.79254117733595,2.0,22.992541177335948,True,False,module_2,False,pass_through,-0.018260745363572542,-0.0031720968987079398,0.0071748774088868685,-0.018260745363572542,-0.0031720968987079398,0.0071748774088868685
1788923636.6999886,25.79261954273468,2.0,22.99261954273468,True,False,module_2,False,pass_through,-0.01796871753257384,-0.003121563943441515,0.0070603606995065325,-0.01796871753257384,-0.003121563943441515,0.0070603606995065325
1788923636.749772,25.792711424638142,2.0,22.99271142463814,True,False,module_2,False,pass_through,-0.017680455262156107,-0.003071710422704487,0.006947322447754013,-0.017680455262156107,-0.003071710422704487,0.006947322447754013
1788923636.7996309,25.792816601950115,2.0,22.992816601950114,True,False,module_2,False,pass_through,-0.01739591256468041,-0.003022527589400954,0.006835744568161853,-0.01739591256468041,-0.003022527589400954,0.006835744568161853
1788923636.850075,25.79293485652572,2.0,22.992934856525718,True,False,module_2,False,pass_through,-0.01711504400506278,-0.002974006807456786,0.0067256091929702305,-0.01711504400506278,-0.002974006807456786,0.0067256091929702305
1788923636.9000816,25.79306597313349,2.0,22.99306597313349,True,False,module_2,False,pass_through,-0.01683780469416936,-0.002926139550418826,0.006616898669519401,-0.01683780469416936,-0.002926139550418826,0.006616898669519401
1788923636.9497938,25.793209739417897,2.0,22.993209739417896,True,False,module_2,False,pass_through,-0.016564150282290364,-0.0028789174000722942,0.0065095955576732496,-0.016564150282290364,-0.0028789174000722942,0.0065095955576732496
1788923636.9998357,25.793365945862355,2.0,22.993365945862354,True,False,module_2,False,pass_through,-0.016294036952691937,-0.002832332045075329,0.00640368262727364,-0.016294036952691937,-0.002832332045075329,0.00640368262727364
1788923637.0502918,25.793534385752782,2.0,22.99353438575278,True,False,module_2,False,pass_through,-0.016027421415244957,-0.002786375279609992,0.006299142855625298,-0.016027421415244957,-0.002786375279609992,0.006299142855625298
1788923637.0999644,25.793714855141545,2.0,22.993714855141544,True,False,module_2,False,pass_through,-0.01576426090012981,-0.0027410390020515415,0.006195959425010681,-0.01576426090012981,-0.0027410390020515415,0.006195959425010681
1788923637.1497064,25.793907152811922,2.0,22.99390715281192,True,False,module_2,False,pass_through,-0.015504513151616377,-0.002696315213653217,0.006094115720234623,-0.015504513151616377,-0.002696315213653217,0.006094115720234623
1788923637.1998081,25.794111080243017,2.0,22.994111080243016,True,False,module_2,False,pass_through,-0.015248136421918166,-0.0026521960172482227,0.005993595326198322,-0.015248136421918166,-0.0026521960172482227,0.005993595326198322
1788923637.249773,25.794326441575134,2.0,22.994326441575133,True,False,module_2,False,pass_through,-0.014995089465119828,-0.0026086736159678593,0.005894382025502327,-0.014995089465119828,-0.0026086736159678593,0.005894382025502327
1788923637.2997482,25.794553043575572,2.0,22.99455304357557,True,False,module_2,False,pass_through,-0.014745331531177127,-0.0025657403119759134,0.005796459796078185,-0.014745331531177127,-0.0025657403119759134,0.005796459796078185
1788923637.3499231,25.794790695604906,2.0,22.994790695604905,True,False,module_2,False,pass_through,-0.014498822359988499,-0.0025233885052185464,0.005699812808848491,-0.014498822359988499,-0.0025233885052185464,0.005699812808848491
1788923637.4000726,25.795039209583678,2.0,22.995039209583677,True,False,module_2,False,pass_through,-0.01425552217553738,-0.0024816106921904386,0.0056044254254148124,-0.01425552217553738,-0.0024816106921904386,0.0056044254254148124
1788923637.4499702,25.795298399959513,2.0,22.995298399959513,True,False,module_2,False,pass_through,-0.014015391680104416,-0.00244039946471604,0.005510282195773345,-0.014015391680104416,-0.00244039946471604,0.005510282195773345
