method,sequence,candidate_id,viewpoint_x,viewpoint_y,viewpoint_z,new_target_count,cumulative_coverage,score,transfer_delta_v,transfer_min_clearance,transfer_tracking_error,transfer_dynamic_cost,coverage_gain_area,coverage_per_delta_v,transfer_feasible,sooa_id,seed_view_id,selected_inspection_action,sooa_visible_target_count,sooa_delta_v,sooa_min_clearance,sooa_peak_input,sooa_passive_margin,sooa_passive_safe,adp_estimated_cost_to_go,adp_safe_action_count,adp_shield_rejections
set_cover_cw_tour,0,cand_0350,0.9747743928905603,-36.619934489864164,14.997571738431628,12,0.06666666666666667,65.31294939176499,0.17805285804839333,23.7969858834031,3.2075292135405586,1.4676195486792671,1157.164961735165,6498.996839582642,True,0,cand_0350,SOOA,12,0.17805285804839333,23.7969858834031,0.003883064997959767,23.7969858834031,True,,,
set_cover_cw_tour,1,cand_0016,-14.596743045700334,-25.780527945854118,24.59290011897844,5,0.09444444444444444,22.38170689989755,0.7108154812278846,24.126067924583225,12.76404476484345,5.851605463811244,482.1520673896521,678.3083375685173,True,1,cand_0016,SOOA,12,0.7108154812278846,24.126067924583225,0.015441511526978662,14.520216868080318,True,,,
set_cover_cw_tour,2,cand_0162,5.20494117842263,-29.399625542958884,35.7544967543118,9,0.14444444444444443,44.156036638147604,0.7700883377638131,24.133394773752663,13.818050053985708,6.337690698536493,867.8737213013737,1126.9794369585059,True,2,cand_0162,SOOA,21,0.7700883377638131,24.133394773752663,0.01675649399651744,24.133394773752663,True,,,
set_cover_cw_tour,3,cand_0143,6.215553840588,-8.435062455742827,57.036025946304136,13,0.21666666666666667,64.64447496145016,0.9972336698257731,31.3806766769413,17.944062907344875,8.216099672450943,1253.5953752130954,1257.0728537797077,True,3,cand_0143,SOOA,19,0.9972336698257731,31.3806766769413,0.021691950446940687,30.262009108870934,True,,,
set_cover_cw_tour,4,cand_0354,-23.118161543895557,2.1613546369581247,37.70869942696241,4,0.2388888888888889,12.908877038695856,1.2269587797023112,17.77859783533935,22.027550323585594,10.099752956756962,385.72165391172166,314.3721372655296,True,4,cand_0354,SOOA,18,1.2269587797023112,17.77859783533935,0.026701342250444307,10.743521515059507,True,,,
set_cover_cw_tour,5,cand_0084,-25.008296478538423,46.57706456979709,41.47837568055363,18,0.3388888888888889,88.68509073850599,1.4894398608877155,17.78952316969807,26.78574908971576,12.268634140587414,1735.7474426027475,1165.3692694703573,True,5,cand_0084,SOOA,18,1.4894398608877155,17.78952316969807,0.03233274674551607,17.78952316969807,True,,,
set_cover_cw_tour,6,cand_0108,-5.0987407723577105,46.57470631682915,50.22344983842683,8,0.38333333333333336,38.92189113908555,0.727901259587274,49.721363448242315,13.054741335048972,5.989359738245184,771.4433078234433,1059.8186191638931,True,6,cand_0108,SOOA,24,0.727901259587274,49.721363448242315,0.015881607640682076,49.004430460068356,True,,,
set_cover_cw_tour,7,cand_0098,13.512606841921807,48.02987937129974,48.498963894840486,10,0.4388888888888889,50.79200912143436,0.6281269990814095,54.44210607235666,11.255192188977789,5.16656958942305,964.3041347793041,1535.2056768607774,True,7,cand_0098,SOOA,24,0.6281269990814095,54.44210607235666,0.0136585456012726,41.518003866736564,True,,,
set_cover_cw_tour,8,cand_0164,-10.099097095497754,44.586555931995576,15.713129919958288,6,0.4722222222222222,23.051312722784242,1.3533847642089174,34.90969283932156,24.342407768567114,11.148557219386667,578.5824808675825,427.507754016853,True,8,cand_0164,SOOA,10,1.3533847642089174,34.90969283932156,0.029428757546410132,33.03659776135383,True,,,
set_cover_cw_tour,9,cand_0308,35.755323414717424,34.49044165648442,4.498457471144148,12,0.5388888888888889,54.40450044413477,1.616487535165014,29.00326736543962,28.981080409359247,13.299032149509735,1157.164961735165,715.8514597621314,True,9,cand_0308,SOOA,14,1.616487535165014,29.00326736543962,0.035147602172645336,13.14996927366198,True,,,
