time,ax_nom,ay_nom,az_nom,ax_safe,ay_safe,az_safe,control_norm,acceleration_norm,delta_v_increment,cumulative_delta_v,is_saturated
0.086509915,0.0064,0.0032,-0.001599959030063941,0.0064,0.0032,-0.001599959030063941,0.007332112171665348,0.007332112171665348,0.0,0.0,False
0.18729905200000002,0.00634877150284519,0.003174392994746633,-0.0015870709567034837,0.00634877150284519,0.003174392994746633,-0.0015870709567034837,0.007273408052766419,0.007273408052766419,0.0007330805206871779,0.0007330805206871779,False
0.28707323300000004,0.006297896064031106,0.0031489768996706548,-0.001574273158055855,0.006297896064031106,0.0031489768996706548,-0.001574273158055855,0.007215115128961773,0.007215115128961773,0.0007198822028128704,0.0014529627235000484,False
0.387034172,0.006247371308592335,0.0031237503119639957,-0.0015615650148306521,0.006247371308592335,0.0031237503119639957,-0.0015615650148306521,0.0071572305799422805,0.0071572305799422805,0.0007154434894105447,0.002168406212910593,False
0.48724879800000004,0.006197194877445433,0.0030987118390549797,-0.0015489459119709277,0.006197194877445433,0.0030987118390549797,-0.0015489459119709277,0.0070997516047215945,0.0070997516047215945,0.0007114989517600746,0.0028799051646706676,False
0.587323999,0.006147364427283011,0.0030738600985340276,-0.0015364152386242672,0.006147364427283011,0.0030738600985340276,-0.0015364152386242672,0.007042675421504321,0.007042675421504321,0.0007047971583848042,0.0035847023230554716,False
0.687213803,0.006097877630468548,0.0030491937180798998,-0.0015239723881140636,0.006097877630468548,0.0030491937180798998,-0.0015239723881140636,0.006985999267555124,0.006985999267555124,0.000697830097580225,0.004282532420635697,False
0.787160497,-0.00035126782506812195,0.006573600262193808,0.0024067450746249096,-0.00035126782506812195,0.006573600262193808,0.0024067450746249096,0.007009139130183809,0.007009139130183809,0.0007005402838479073,0.004983072704483604,False
0.887268021,-0.00034885184919020265,0.006520889423641448,0.002387651514890509,-0.00034885184919020265,0.006520889423641448,0.002387651514890509,0.006953026409025156,0.006953026409025156,0.0006960502581141196,0.005679122962597724,False
0.987167243,-0.0003464642993807754,0.006468547350385098,0.00236869160707981,-0.0003464642993807754,0.006468547350385098,0.00236869160707981,0.006897306884891365,0.006897306884891365,0.0006890355916958909,0.006368158554293615,False
1.087303702,-0.0003441048841974049,0.006416571518913115,0.0023498644344339824,-0.0003441048841974049,0.006416571518913115,0.0023498644344339824,0.006841977863810523,0.006841977863810523,0.0006851314358383701,0.007053289990131985,False
1.1872007,-0.0003417733148730932,0.006364959422896286,0.002331169086461016,-0.0003417733148730932,0.006364959422896286,0.002331169086461016,0.006787036670266858,0.006787036670266858,0.0006780045886755747,0.00773129457880756,False
1.287145361,-0.0003394693052933106,0.006313708573071073,0.0023126046588929105,-0.0003394693052933106,0.006313708573071073,0.0023126046588929105,0.006732480647075095,0.006732480647075095,0.0006728754959609817,0.008404170074768541,False
1.3872112970000001,-0.000337192571973216,0.006262816497123688,0.002294170253643155,-0.000337192571973216,0.006262816497123688,0.002294170253643155,0.006678307155255712,0.006678307155255712,0.0006682710563861603,0.009072441131154702,False
1.4870786020000002,-0.0003349428340350653,0.006212280739574916,0.0022758649787644946,-0.0003349428340350653,0.006212280739574916,0.0022758649787644946,0.00662451357391104,0.00662451357391104,0.0006615723175624143,0.009734013448717117,False
1.587219409,-0.0003327198131858043,0.006162098861665747,0.002257687948406989,-0.0003327198131858043,0.006162098861665747,0.002257687948406989,0.006571097300102233,0.006571097300102233,0.0006580349865077577,0.010392048435224874,False
1.687022682,-0.00033052323369484705,0.006112268441243767,0.0022396382827763557,-0.00033052323369484705,0.006112268441243767,0.0022396382827763557,0.006518055748727072,0.006518055748727072,0.0006505232973194275,0.011042571732544302,False
1.7871376030000001,-0.00032835282237203675,0.0060627870726503285,0.002221715108092601,-0.00032835282237203675,0.0060627870726503285,0.002221715108092601,0.0064653863523986355,0.0064653863523986355,0.0006472816439048681,0.01168985337644917,False
1.887381168,-0.00032620830854578786,0.006013652366608497,0.002203917556548927,-0.00032620830854578786,0.006013652366608497,0.002203917556548927,0.00641308656132481,0.00641308656132481,0.0006428706595607899,0.01233272403600996,False
1.9874928850000002,-0.00032408942404140866,0.00596486195011172,0.0021862447662709264,-0.00032408942404140866,0.00596486195011172,0.0021862447662709264,0.006361153843188601,0.006361153843188601,0.0006368260333427603,0.012969550069352721,False
2.0873000260000003,-0.0003219959031596021,0.0059164134663132915,0.0021686958812760534,-0.0003219959031596021,0.0059164134663132915,0.0021686958812760534,0.0063095856830293175,0.0063095856830293175,0.0006297417079176891,0.01359929177727041,False
2.1871939090000003,-0.0003199274826551437,0.005868304574416548,0.002151270051433372,-0.0003199274826551437,0.005868304574416548,0.002151270051433372,0.006258379583124563,0.006258379583124563,0.0006251738378462339,0.014224465615116644,False
2.2869994670000002,-0.0003178839017157355,0.005820532949565814,0.0021339664324235737,-0.0003178839017157355,0.005820532949565814,0.0021339664324235737,0.006207533062873039,0.006207533062873039,0.0006195463011434921,0.014844011916260136,False
2.387155081,-0.00031586490194103364,0.005773096282738075,0.0021167841856992763,-0.00031586490194103364,0.005773096282738075,0.0021167841856992763,0.006157043658678161,0.006157043658678161,0.0006166624880597159,0.015460674404319853,False
2.486983038,-0.00031387022732185,0.005725992280635409,0.0020997224784455922,-0.00031387022732185,0.005725992280635409,0.0020997224784455922,0.006106908923832503,0.006106908923832503,0.0006096402414512676,0.01607031464577112,False
2.5870057980000003,-0.0003118996242195239,0.005679218665578124,0.0020827804835409627,-0.0003118996242195239,0.005679218665578124,0.0020827804835409627,0.0060571264284030235,0.0060571264284030235,0.0006058505030378148,0.016676165148808934,False
2.687112136,-0.0003099528413454655,0.005632773175398629,0.0020659573795182625,-0.0003099528413454655,0.005632773175398629,0.0020659573795182625,0.006007693759117091,0.006007693759117091,0.0006014082220506649,0.017277573370859597,False
2.78710351,-0.0003080296297408667,0.005586653563336034,0.0020492523505261677,-0.0003080296297408667,0.005586653563336034,0.0020492523505261677,0.005958608519249315,0.005958608519249315,0.0005958094529678446,0.01787338282382744,False
2.887135735,-0.00030612974275658024,0.0055408575979314515,0.0020326645862907907,-0.00030612974275658024,0.0055408575979314515,0.0020326645862907907,0.005909868328509157,0.005909868328509157,0.0005911772783578024,0.018464560102185244,False
2.987207612,-0.0003042529360331647,0.005495383062924013,0.0020161932820775726,-0.0003042529360331647,0.005495383062924013,0.0020161932820775726,0.005861470822929313,0.005861470822929313,0.0005865683872312708,0.019051128489416515,False
3.087027486,-0.0003023989674810942,0.005450227757147598,0.0019998376386534435,-0.0003023989674810942,0.005450227757147598,0.0019998376386534435,0.005813413654754902,0.005813413654754902,0.000580294218527514,0.01963142270794403,False
3.187222711,-0.0003005675972611318,0.005405389494428248,0.0019835968622492345,-0.0003005675972611318,0.005405389494428248,0.0019835968622492345,0.005765694492333392,0.005765694492333392,0.0005776950569406037,0.020209117764884633,False
3.2871373210000003,-0.00029875858776486476,0.0053608661034822945,0.001967470164522348,-0.00029875858776486476,0.0053608661034822945,0.001967470164522348,0.0057183110200053205,0.0057183110200053205,0.0005713428154225358,0.02078046058030717,False
3.3878836870000004,-0.0002969717035954008,0.005316655427815161,0.001951456762519683,-0.0002969717035954008,0.005316655427815161,0.001951456762519683,0.005671260937995762,0.005671260937995762,0.0005713589301408248,0.021351819510447997,False
3.4871142730000004,-0.00029520671154822394,0.005272755325620868,0.0019355558786408166,-0.00029520671154822394,0.005272755325620868,0.0019355558786408166,0.005624541962306563,0.005624541962306563,0.0005581265949012702,0.021909946105349267,False
3.587302997,-0.00029346338059220835,0.0052291636696822,0.001919766740601434,-0.00029346338059220835,0.0052291636696822,0.001919766740601434,0.005578151824609319,0.005578151824609319,0.0005588679135858776,0.022468814018935145,False
3.687317413,-0.00029174148185079015,0.0051858783472715705,0.0019040885813970069,-0.00029174148185079015,0.0051858783472715705,0.0019040885813970069,0.00553208827213911,0.00553208827213911,0.0005532885777984424,0.02302210259673359,False
3.7872636890000004,-0.0002900407885832934,0.005142897260052553,0.0018885206392667277,-0.0002900407885832934,0.005142897260052553,0.0018885206392667277,0.005486349067588981,0.005486349067588981,0.0005483401581415925,0.02357044275487518,False
3.8870900120000003,-0.0002883610761664121,0.005100218323982062,0.0018730621576576768,-0.0002883610761664121,0.005100218323982062,0.0018730621576576768,0.005440931989005144,0.005440931989005144,0.000543148234155459,0.02411359098903064,False
3.98725237,-0.0002867021220758447,0.005057839469213234,0.00185771238518925,-0.0002867021220758447,0.005057839469213234,0.00185771238518925,0.005395834829682941,0.005395834829682941,0.0005404595399195715,0.02465405052895021,False
4.087317506000001,-0.0002850637058680806,0.0050157586399989275,0.0018424705756178135,-0.0002850637058680806,0.0050157586399989275,0.0018424705756178135,0.005351055398063504,0.005351055398063504,0.0005354540861507611,0.02518950461510097,False
4.18759057,-0.00028344560916233793,0.0049739737945959026,0.0018273359878016166,-0.00028344560916233793,0.0049739737945959026,0.0018273359878016166,0.00530659151763117,0.00530659151763117,0.0005321081908692852,0.025721612805970257,False
4.287320977,-0.0002818476156226505,0.004932482905169649,0.0018123078856659286,-0.0002818476156226505,0.004932482905169649,0.0018123078856659286,0.005262441026811598,0.005262441026811598,0.0005248253854174187,0.026246438191387677,False
4.3872939010000005,-0.0002802695109401035,0.0048912839576998515,0.0017973855381684268,-0.0002802695109401035,0.0048912839576998515,0.0017973855381684268,0.005218601778870614,0.005218601778870614,0.0005217188790252979,0.026768157070412975,False
4.487327231,-0.00027871108281521623,0.004850374951886499,0.0017825682192648107,-0.00027871108281521623,0.004850374951886499,0.0017825682192648107,0.005175071641813754,0.005175071641813754,0.0005176796493191949,0.02728583671973217,False
4.587238868,-0.0002771721209404709,0.004809753901056631,0.0017678552078746542,-0.0002771721209404709,0.004809753901056631,0.0017678552078746542,0.0051318484982865245,0.0051318484982865245,0.000512731384299798,0.02779856810403197,False
4.687156284,-0.0002756524169829862,0.004769418832071728,0.0017532457878475,-0.0002756524169829862,0.004769418832071728,0.0017532457878475,0.005088930245475369,0.005088930245475369,0.0005084727603321459,0.028307040864364117,False
4.78797609,-0.00027415176456733505,0.004729367785235708,0.0017387392479291685,-0.00027415176456733505,0.004729367785235708,0.0017387392479291685,0.005046314795009323,0.005046314795009323,0.0005087684786477678,0.028815809343011884,False
4.887247295,-0.0002726699592585039,0.004689598814203562,0.0017243348817283146,-0.0002726699592585039,0.004689598814203562,0.0017243348817283146,0.005004000072862359,0.005004000072862359,0.0004967531170531341,0.029312562460065018,False
4.987429089,-0.00027120679854499496,0.004650109985890613,0.0017100319876831996,-0.00027120679854499496,0.004650109985890613,0.0017100319876831996,0.004961984019256449,0.004961984019256449,0.0004971004608484419,0.02980966292091346,False
5.087299623000001,-0.000269762081822067,0.004610899380382378,0.0016958298690286943,-0.000269762081822067,0.004610899380382378,0.0016958298690286943,0.0049202645885652796,0.0049202645885652796,0.0004913894518813087,0.03030105237279477,False
5.18719954,-0.00026833561037511663,0.00457196509084505,0.0016817278337635118,-0.00026833561037511663,0.00457196509084505,0.0016817278337635118,0.004878839749218669,0.004878839749218669,0.0004873956860032421,0.03078844805879801,False
5.287152099,-0.000266927187363197,0.00453330522343659,0.001667725194617662,-0.000266927187363197,0.00453330522343659,0.001667725194617662,0.004837707483607666,0.004837707483607666,0.0004835412426800373,0.03127198930147805,False
5.387478817000001,-0.00026553661780267314,0.004494917897218405,0.0016538212690201184,-0.00026553661780267314,0.004494917897218405,0.0016538212690201184,0.004796865787990292,0.004796865787990292,0.00048125380119555316,0.031753243102673606,False
5.486963643,-0.0002641637085510141,0.0044568012440676505,0.0016400153790667254,-0.0002641637085510141,0.0044568012440676505,0.0016400153790667254,0.0047563126723979944,0.0047563126723979944,0.0004731809386151067,0.03222642404128871,False
5.587259316,-0.0002628082682907188,0.004418953408590112,0.001626306851488309,-0.0002628082682907188,0.004418953408590112,0.001626306851488309,0.004716046160542744,0.004716046160542744,0.00047299902357069936,0.032699423064859415,False
5.687168329,-0.00026147010751337594,0.00438137254803368,0.0016126950176190082,-0.00026147010751337594,0.00438137254803368,0.0016126950176190082,0.0046760642897247864,0.0046760642897247864,0.0004671809679109515,0.033166604032770365,False
5.7872401280000005,-0.0002601490385038567,0.0043440568322024135,0.0015991792133648276,-0.0002601490385038567,0.0043440568322024135,0.0015991792133648276,0.004636365110741074,0.004636365110741074,0.00046396939745269435,0.03363057343022306,False
